Farbe	Kommentar	Dokumentgruppe	Dokumentname	Code	Anfang	Ende	Gewicht	Segment	Bearbeitet von	Bearbeitet am	Erstellt von	Erstellt am	Fläche	Abdeckungsgrad %
?			Aperol_pilot_02_01_novice_A_glasses	disturbance\yelling	0:03:56,7	0:03:58,6	0		empshiwi	09.10.2020 09:15:35	empshiwi	09.10.2020 09:15:35	00:00:01,9	0,26
?			Aperol_pilot_02_01_novice_A_glasses	disturbance\yelling\reacted	0:04:00,0	0:04:02,9	0		empshiwi	09.10.2020 09:15:55	empshiwi	09.10.2020 09:15:55	00:00:02,8	0,40
?			Aperol_pilot_02_01_novice_A_glasses	disturbance\yelling\reacted\verbal	0:04:00,0	0:04:02,9	0		empshiwi	09.10.2020 09:15:57	empshiwi	09.10.2020 09:15:57	00:00:02,8	0,40
?			Aperol_pilot_02_01_novice_A_glasses	speaking time\teacher	0:04:00,0	0:04:02,9	0		empshiwi	09.10.2020 09:16:01	empshiwi	09.10.2020 09:16:01	00:00:02,8	0,40
?			Aperol_pilot_02_01_novice_A_glasses	speaking time\student	0:04:04,7	0:04:06,2	0		empshiwi	09.10.2020 09:16:21	empshiwi	09.10.2020 09:16:21	00:00:01,5	0,21
?			Aperol_pilot_02_01_novice_A_glasses	disturbance\yelling\perceived	0:03:56,8	0:03:57,3	0		empshiwi	09.10.2020 09:16:51	empshiwi	09.10.2020 09:16:51	00:00:00,5	0,07
?			Aperol_pilot_02_01_novice_A_glasses	speaking time\teacher	0:04:06,2	0:04:08,7	0		empshiwi	09.10.2020 09:17:23	empshiwi	09.10.2020 09:17:23	00:00:02,5	0,34
?			Aperol_pilot_02_01_novice_A_glasses	speaking time\teacher	0:04:25,8	0:04:27,0	0		empshiwi	09.10.2020 09:17:59	empshiwi	09.10.2020 09:17:59	00:00:01,2	0,16
?			Aperol_pilot_02_01_novice_A_glasses	disturbance\asking question	0:04:24,5	0:04:31,8	0		empshiwi	09.10.2020 09:18:37	empshiwi	09.10.2020 09:18:37	00:00:07,2	0,99
?			Aperol_pilot_02_01_novice_A_glasses	speaking time\student	0:04:27,5	0:04:31,8	0		empshiwi	09.10.2020 09:19:13	empshiwi	09.10.2020 09:19:13	00:00:04,2	0,58
?			Aperol_pilot_02_01_novice_A_glasses	speaking time\teacher	0:04:33,7	0:04:47,5	0		empshiwi	09.10.2020 09:20:02	empshiwi	09.10.2020 09:20:02	00:00:13,8	1,90
?			Aperol_pilot_02_01_novice_A_glasses	speaking time\student	0:04:47,6	0:04:48,3	0		empshiwi	09.10.2020 09:20:15	empshiwi	09.10.2020 09:20:15	00:00:00,6	0,09
?			Aperol_pilot_02_01_novice_A_glasses	speaking time\student	0:04:49,3	0:04:52,4	0		empshiwi	09.10.2020 09:20:39	empshiwi	09.10.2020 09:20:39	00:00:03,0	0,42
?			Aperol_pilot_02_01_novice_A_glasses	speaking time\teacher	0:04:52,4	0:04:54,0	0		empshiwi	09.10.2020 09:20:53	empshiwi	09.10.2020 09:20:53	00:00:01,6	0,22
?			Aperol_pilot_02_01_novice_A_glasses	speaking time\student	0:04:54,0	0:04:56,3	0		empshiwi	09.10.2020 09:21:04	empshiwi	09.10.2020 09:21:04	00:00:02,2	0,30
?			Aperol_pilot_02_01_novice_A_glasses	speaking time\teacher	0:04:56,4	0:04:58,7	0		empshiwi	09.10.2020 09:21:15	empshiwi	09.10.2020 09:21:15	00:00:02,3	0,32
?			Aperol_pilot_02_01_novice_A_glasses	speaking time\teacher	0:05:34,5	0:05:36,6	0		empshiwi	09.10.2020 09:22:09	empshiwi	09.10.2020 09:22:09	00:00:02,0	0,28
?			Aperol_pilot_02_01_novice_A_glasses	disturbance\drawing	0:05:26,9	0:06:09,6	0		empshiwi	09.10.2020 09:26:01	empshiwi	09.10.2020 09:26:01	00:00:42,7	5,87
?			Aperol_pilot_02_01_novice_A_glasses	disturbance\asking question\reacted	0:04:25,8	0:04:27,0	0		empshiwi	09.10.2020 09:24:00	empshiwi	09.10.2020 09:24:00	00:00:01,2	0,16
?			Aperol_pilot_02_01_novice_A_glasses	disturbance\asking question\reacted\verbal	0:04:25,8	0:04:27,0	0		empshiwi	09.10.2020 09:24:02	empshiwi	09.10.2020 09:24:02	00:00:01,2	0,16
?			Aperol_pilot_02_01_novice_A_glasses	disturbance\asking question\perceived	0:04:25,5	0:04:25,8	0		empshiwi	09.10.2020 09:24:17	empshiwi	09.10.2020 09:24:17	00:00:00,3	0,04
?			Aperol_pilot_02_01_novice_A_glasses	speaking time\teacher	0:05:43,5	0:05:47,9	0		empshiwi	09.10.2020 09:24:57	empshiwi	09.10.2020 09:24:57	00:00:04,3	0,60
?			Aperol_pilot_02_01_novice_A_glasses	disturbance\staring out oft the window	0:06:03,8	0:06:18,2	0		empshiwi	09.10.2020 09:27:19	empshiwi	09.10.2020 09:27:19	00:00:14,4	1,99
?			Aperol_pilot_02_01_novice_A_glasses	speaking time\teacher	0:06:05,1	0:06:09,6	0		empshiwi	09.10.2020 09:25:51	empshiwi	09.10.2020 09:25:51	00:00:04,5	0,62
?			Aperol_pilot_02_01_novice_A_glasses	disturbance\drawing\reacted	0:06:05,1	0:06:09,6	0		empshiwi	09.10.2020 09:26:38	empshiwi	09.10.2020 09:26:38	00:00:04,5	0,62
?			Aperol_pilot_02_01_novice_A_glasses	disturbance\drawing\reacted\verbal	0:06:05,1	0:06:09,6	0		empshiwi	09.10.2020 09:26:40	empshiwi	09.10.2020 09:26:40	00:00:04,5	0,62
?			Aperol_pilot_02_01_novice_A_glasses	disturbance\staring out oft the window\reacted	0:06:17,5	0:06:18,4	0		empshiwi	09.10.2020 09:27:33	empshiwi	09.10.2020 09:27:33	00:00:00,8	0,11
?			Aperol_pilot_02_01_novice_A_glasses	disturbance\staring out oft the window\reacted\verbal	0:06:17,5	0:06:18,4	0		empshiwi	09.10.2020 09:27:38	empshiwi	09.10.2020 09:27:38	00:00:00,8	0,11
?			Aperol_pilot_02_01_novice_A_glasses	speaking time\teacher	0:06:17,5	0:06:18,4	0		empshiwi	09.10.2020 09:27:41	empshiwi	09.10.2020 09:27:41	00:00:00,8	0,11
?			Aperol_pilot_02_01_novice_A_glasses	speaking time\student	0:06:18,9	0:06:22,2	0		empshiwi	09.10.2020 09:28:00	empshiwi	09.10.2020 09:28:00	00:00:03,2	0,44
?			Aperol_pilot_02_01_novice_A_glasses	disturbance\staring out oft the window\perceidved	0:06:14,4	0:06:14,9	0		empshiwi	09.10.2020 09:28:18	empshiwi	09.10.2020 09:28:18	00:00:00,4	0,06
?			Aperol_pilot_02_01_novice_A_glasses	speaking time\teacher	0:06:22,2	0:06:27,5	0		empshiwi	09.10.2020 09:28:44	empshiwi	09.10.2020 09:28:44	00:00:05,2	0,72
