Farbe	Kommentar	Dokumentgruppe	Dokumentname	Code	Anfang	Ende	Gewicht	Segment	Bearbeitet von	Bearbeitet am	Erstellt von	Erstellt am	Fläche	Abdeckungsgrad %
?		kodiert von Mandy	Aperol_pilot_02_02_novice_B_cam1	disturbance\asking question\reacted\verbal	0:06:07,3	0:06:11,6	0		Mandy Klatt	23.10.2020 15:32:07	empschulml	07.10.2020 17:09:40	00:00:04,2	0,61
?		kodiert von Mandy	Aperol_pilot_02_02_novice_B_cam1	speaking time\teacher	0:06:10,2	0:06:11,7	0		Mandy Klatt	23.10.2020 15:32:07	empschulml	07.10.2020 17:10:09	00:00:01,5	0,22
?		kodiert von Mandy	Aperol_pilot_02_02_novice_B_cam1	speaking time\teacher	0:06:12,9	0:06:17,0	0		Mandy Klatt	23.10.2020 15:32:07	empschulml	07.10.2020 17:10:40	00:00:04,0	0,58
?		kodiert von Mandy	Aperol_pilot_02_02_novice_B_cam1	speaking time\student	0:06:18,7	0:06:20,9	0		Mandy Klatt	23.10.2020 15:32:07	empschulml	07.10.2020 17:10:58	00:00:02,1	0,32
?		kodiert von Mandy	Aperol_pilot_02_02_novice_B_cam1	speaking time\teacher	0:06:20,9	0:06:21,7	0		Mandy Klatt	23.10.2020 15:32:07	empschulml	07.10.2020 17:12:45	00:00:00,7	0,11
?		kodiert von Mandy	Aperol_pilot_02_02_novice_B_cam1	speaking time\student	0:06:23,3	0:06:28,4	0		Mandy Klatt	23.10.2020 15:32:07	empschulml	07.10.2020 17:13:59	00:00:05,0	0,74
?		kodiert von Mandy	Aperol_pilot_02_02_novice_B_cam1	speaking time\teacher	0:06:28,4	0:06:28,8	0		Mandy Klatt	23.10.2020 15:32:07	empschulml	07.10.2020 17:14:10	00:00:00,4	0,06
?		kodiert von Mandy	Aperol_pilot_02_02_novice_B_cam1	speaking time\teacher	0:06:29,9	0:06:33,3	0		Mandy Klatt	23.10.2020 15:32:07	empschulml	07.10.2020 17:14:29	00:00:03,3	0,48
?		kodiert von Mandy	Aperol_pilot_02_02_novice_B_cam1	disturbance\looking at phone	0:06:33,6	0:06:49,5	0		Mandy Klatt	23.10.2020 15:32:07	empschulml	07.10.2020 17:15:16	00:00:15,8	2,29
?		kodiert von Mandy	Aperol_pilot_02_02_novice_B_cam1	speaking time\student	0:06:34,0	0:06:36,1	0		Mandy Klatt	23.10.2020 15:32:07	empschulml	07.10.2020 17:15:29	00:00:02,0	0,30
?		kodiert von Mandy	Aperol_pilot_02_02_novice_B_cam1	speaking time\teacher	0:06:37,1	0:06:38,1	0		Mandy Klatt	23.10.2020 15:32:07	empschulml	07.10.2020 17:16:39	00:00:00,9	0,14
?		kodiert von Mandy	Aperol_pilot_02_02_novice_B_cam1	speaking time\teacher	0:06:35,2	0:06:36,1	0		Mandy Klatt	23.10.2020 15:32:07	empschulml	07.10.2020 17:16:16	00:00:00,8	0,12
?		kodiert von Mandy	Aperol_pilot_02_02_novice_B_cam1	speaking time\student	0:06:38,5	0:06:42,9	0		Mandy Klatt	23.10.2020 15:32:07	empschulml	07.10.2020 17:17:24	00:00:04,3	0,63
?		kodiert von Mandy	Aperol_pilot_02_02_novice_B_cam1	speaking time\teacher	0:06:42,9	0:06:45,1	0		Mandy Klatt	23.10.2020 15:32:07	empschulml	07.10.2020 17:17:54	00:00:02,1	0,32
?		kodiert von Mandy	Aperol_pilot_02_02_novice_B_cam1	speaking time\teacher	0:06:49,2	0:06:51,9	0		Mandy Klatt	23.10.2020 15:32:07	empschulml	07.10.2020 17:19:44	00:00:02,6	0,38
?		kodiert von Mandy	Aperol_pilot_02_02_novice_B_cam1	disturbance\looking at phone\perceived	0:06:49,6	0:06:50,1	0		Mandy Klatt	23.10.2020 15:32:07	empschulml	07.10.2020 17:18:44	00:00:00,4	0,06
?		kodiert von Mandy	Aperol_pilot_02_02_novice_B_cam1	disturbance\looking at phone\reacted	0:06:50,0	0:06:52,7	0		Mandy Klatt	23.10.2020 15:32:07	empschulml	07.10.2020 17:20:49	00:00:02,7	0,39
?		kodiert von Mandy	Aperol_pilot_02_02_novice_B_cam1	disturbance\looking at phone\reacted\verbal	0:06:50,0	0:06:52,7	0		Mandy Klatt	23.10.2020 15:32:07	empschulml	07.10.2020 17:20:46	00:00:02,7	0,39
?		kodiert von Mandy	Aperol_pilot_02_02_novice_B_cam1	disturbance\looking at phone\reacted\nonverbal	0:06:50,0	0:06:52,7	0		Mandy Klatt	23.10.2020 15:32:07	empschulml	07.10.2020 17:20:43	00:00:02,7	0,39
?		kodiert von Mandy	Aperol_pilot_02_02_novice_B_cam1	speaking time\student	0:06:52,0	0:06:52,3	0		Mandy Klatt	23.10.2020 15:32:07	empschulml	07.10.2020 17:20:14	00:00:00,3	0,04
?		kodiert von Mandy	Aperol_pilot_02_02_novice_B_cam1	speaking time\teacher	0:06:52,9	0:06:54,3	0		Mandy Klatt	23.10.2020 15:32:07	empschulml	07.10.2020 17:21:07	00:00:01,3	0,20
?		kodiert von Mandy	Aperol_pilot_02_02_novice_B_cam1	speaking time\student	0:06:54,7	0:06:57,5	0		Mandy Klatt	23.10.2020 15:32:07	empschulml	07.10.2020 17:21:49	00:00:02,8	0,41
?		kodiert von Mandy	Aperol_pilot_02_02_novice_B_cam1	speaking time\teacher	0:06:58,4	0:07:01,2	0		Mandy Klatt	23.10.2020 15:32:07	empschulml	07.10.2020 17:22:17	00:00:02,7	0,40
?		kodiert von Mandy	Aperol_pilot_02_02_novice_B_cam1	speaking time\student	0:07:01,6	0:07:03,0	0		Mandy Klatt	23.10.2020 15:32:07	empschulml	07.10.2020 17:22:31	00:00:01,3	0,20
?		kodiert von Mandy	Aperol_pilot_02_02_novice_B_cam1	speaking time\teacher	0:07:02,5	0:07:10,2	0		Mandy Klatt	23.10.2020 15:32:07	empschulml	07.10.2020 17:26:28	00:00:07,7	1,12
?		kodiert von Mandy	Aperol_pilot_02_02_novice_B_cam1	speaking time\teacher	0:07:11,2	0:07:14,7	0		Mandy Klatt	23.10.2020 15:32:07	empschulml	07.10.2020 17:27:49	00:00:03,5	0,51
?		kodiert von Mandy	Aperol_pilot_02_02_novice_B_cam1	speaking time\student	0:07:17,6	0:07:27,2	0		Mandy Klatt	23.10.2020 15:32:07	empschulml	07.10.2020 17:29:47	00:00:09,6	1,39
?		kodiert von Mandy	Aperol_pilot_02_02_novice_B_cam1	speaking time\teacher	0:07:16,1	0:07:17,8	0		Mandy Klatt	23.10.2020 15:32:07	empschulml	07.10.2020 17:28:43	00:00:01,6	0,24
?		kodiert von Mandy	Aperol_pilot_02_02_novice_B_cam1	disturbance\staring out oft the window	0:07:28,6	0:07:32,2	0		Mandy Klatt	23.10.2020 15:32:07	empschulml	07.10.2020 17:30:33	00:00:03,5	0,51
?		kodiert von Mandy	Aperol_pilot_02_02_novice_B_cam1	speaking time\teacher	0:07:34,7	0:07:38,0	0		Mandy Klatt	23.10.2020 15:32:07	empschulml	07.10.2020 17:33:44	00:00:03,3	0,48
?		kodiert von Mandy	Aperol_pilot_02_02_novice_B_cam1	speaking time\student	0:07:38,1	0:07:42,8	0		Mandy Klatt	23.10.2020 15:32:07	empschulml	07.10.2020 17:34:14	00:00:04,6	0,67
?		kodiert von Mandy	Aperol_pilot_02_02_novice_B_cam1	speaking time\teacher	0:07:48,8	0:07:53,3	0		Mandy Klatt	23.10.2020 15:32:07	empschulml	07.10.2020 17:37:35	00:00:04,4	0,64
?		kodiert von Mandy	Aperol_pilot_02_02_novice_B_cam1	disturbance\head on table	0:07:48,7	0:08:00,1	0		Mandy Klatt	23.10.2020 15:32:07	empschulml	07.10.2020 17:35:38	00:00:11,3	1,64
?		kodiert von Mandy	Aperol_pilot_02_02_novice_B_cam1	disturbance\head on table\perceived	0:07:50,8	0:07:51,5	0		Mandy Klatt	23.10.2020 15:32:07	empschulml	07.10.2020 17:36:22	00:00:00,7	0,10
?		kodiert von Mandy	Aperol_pilot_02_02_novice_B_cam1	disturbance\head on table\reacted	0:07:53,7	0:08:02,6	0		Mandy Klatt	23.10.2020 15:32:07	empschulml	07.10.2020 17:38:44	00:00:08,8	1,29
?		kodiert von Mandy	Aperol_pilot_02_02_novice_B_cam1	disturbance\head on table\reacted\verbal	0:07:53,7	0:08:02,6	0		Mandy Klatt	23.10.2020 15:32:07	empschulml	07.10.2020 17:38:42	00:00:08,8	1,29
?		kodiert von Mandy	Aperol_pilot_02_02_novice_B_cam1	disturbance\head on table\reacted\nonverbal	0:07:53,7	0:08:02,6	0		Mandy Klatt	23.10.2020 15:32:07	empschulml	07.10.2020 17:38:39	00:00:08,8	1,29
?		kodiert von Mandy	Aperol_pilot_02_02_novice_B_cam1	speaking time\teacher	0:07:56,1	0:07:58,7	0		Mandy Klatt	23.10.2020 15:32:07	empschulml	07.10.2020 17:38:15	00:00:02,5	0,37
?		kodiert von Mandy	Aperol_pilot_02_02_novice_B_cam1	speaking time\student	0:08:03,8	0:08:04,9	0		Mandy Klatt	23.10.2020 15:32:07	empschulml	07.10.2020 17:38:58	00:00:01,1	0,16
?		kodiert von Mandy	Aperol_pilot_02_02_novice_B_cam1	speaking time\teacher	0:08:07,5	0:08:13,4	0		Mandy Klatt	23.10.2020 15:32:07	empschulml	07.10.2020 17:39:35	00:00:05,8	0,85
?		kodiert von Mandy	Aperol_pilot_02_02_novice_B_cam1	speaking time\teacher	0:08:15,1	0:08:17,1	0		Mandy Klatt	23.10.2020 15:32:07	empschulml	07.10.2020 17:40:22	00:00:02,0	0,29
?		kodiert von Mandy	Aperol_pilot_02_02_novice_B_cam1	speaking time\student	0:08:19,5	0:08:24,4	0		Mandy Klatt	23.10.2020 15:32:07	empschulml	07.10.2020 17:41:01	00:00:04,8	0,70
?		kodiert von Mandy	Aperol_pilot_02_02_novice_B_cam1	disturbance\chatting with neighbor	0:08:23,7	0:08:36,5	0		Mandy Klatt	23.10.2020 15:32:07	empschulml	07.10.2020 17:41:35	00:00:12,7	1,85
?		kodiert von Mandy	Aperol_pilot_02_02_novice_B_cam1	disturbance\chatting with neighbor\perceived	0:08:30,7	0:08:31,3	0		Mandy Klatt	23.10.2020 15:32:07	empschulml	07.10.2020 17:42:32	00:00:00,6	0,09
?		kodiert von Mandy	Aperol_pilot_02_02_novice_B_cam1	speaking time\teacher	0:08:33,7	0:08:37,1	0		Mandy Klatt	23.10.2020 15:32:07	empschulml	07.10.2020 17:43:28	00:00:03,3	0,48
?		kodiert von Mandy	Aperol_pilot_02_02_novice_B_cam1	disturbance\chatting with neighbor\reacted	0:08:33,7	0:08:37,1	0		Mandy Klatt	23.10.2020 15:32:07	empschulml	07.10.2020 17:43:31	00:00:03,3	0,48
?		kodiert von Mandy	Aperol_pilot_02_02_novice_B_cam1	disturbance\chatting with neighbor\reacted\verbal	0:08:33,7	0:08:37,1	0		Mandy Klatt	23.10.2020 15:32:07	empschulml	07.10.2020 17:43:23	00:00:03,3	0,48
?		kodiert von Mandy	Aperol_pilot_02_02_novice_B_cam1	speaking time\student	0:08:36,8	0:08:42,2	0		Mandy Klatt	23.10.2020 15:32:07	empschulml	07.10.2020 17:44:01	00:00:05,3	0,77
?		kodiert von Mandy	Aperol_pilot_02_02_novice_B_cam1	speaking time\teacher	0:08:43,0	0:08:47,7	0		Mandy Klatt	23.10.2020 15:32:07	empschulml	07.10.2020 17:44:31	00:00:04,7	0,68
?		kodiert von Mandy	Aperol_pilot_02_02_novice_B_cam1	speaking time\student	0:08:48,3	0:08:49,1	0		Mandy Klatt	23.10.2020 15:32:07	empschulml	07.10.2020 17:45:15	00:00:00,8	0,12
?		kodiert von Mandy	Aperol_pilot_02_02_novice_B_cam1	speaking time\teacher	0:08:49,4	0:08:50,9	0		Mandy Klatt	23.10.2020 15:32:07	empschulml	07.10.2020 17:45:39	00:00:01,5	0,22
?		kodiert von Mandy	Aperol_pilot_02_02_novice_B_cam1	speaking time\student	0:08:53,7	0:08:56,9	0		Mandy Klatt	23.10.2020 15:32:07	empschulml	07.10.2020 17:46:18	00:00:03,2	0,46
?		kodiert von Mandy	Aperol_pilot_02_02_novice_B_cam1	speaking time\teacher	0:08:56,7	0:09:18,0	0		Mandy Klatt	23.10.2020 15:32:07	empschulml	07.10.2020 17:47:19	00:00:21,3	3,09
?		kodiert von Mandy	Aperol_pilot_02_02_novice_B_cam1	speaking time\student	0:09:21,3	0:09:22,7	0		Mandy Klatt	23.10.2020 15:32:07	empschulml	07.10.2020 17:49:04	00:00:01,4	0,20
?		kodiert von Mandy	Aperol_pilot_02_02_novice_B_cam1	speaking time\teacher	0:09:22,9	0:09:26,4	0		Mandy Klatt	23.10.2020 15:32:07	empschulml	07.10.2020 17:50:55	00:00:03,5	0,51
?		kodiert von Mandy	Aperol_pilot_02_02_novice_B_cam1	disturbance\staring out oft the window	0:09:26,0	0:09:40,3	0		Mandy Klatt	23.10.2020 15:32:07	empschulml	07.10.2020 17:50:44	00:00:14,3	2,07
?		kodiert von Mandy	Aperol_pilot_02_02_novice_B_cam1	speaking time\teacher	0:09:27,8	0:09:32,1	0		Mandy Klatt	23.10.2020 15:32:07	empschulml	07.10.2020 17:51:49	00:00:04,3	0,62
?		kodiert von Mandy	Aperol_pilot_02_02_novice_B_cam1	speaking time\student	0:09:34,2	0:09:35,4	0		Mandy Klatt	23.10.2020 15:32:07	empschulml	07.10.2020 17:52:12	00:00:01,2	0,17
?		kodiert von Mandy	Aperol_pilot_02_02_novice_B_cam1	speaking time\teacher	0:09:35,1	0:09:41,0	0		Mandy Klatt	23.10.2020 15:32:07	empschulml	07.10.2020 17:53:15	00:00:05,8	0,85
?		kodiert von Mandy	Aperol_pilot_02_02_novice_B_cam1	disturbance\staring out oft the window\perceidved	0:09:38,0	0:09:38,4	0		Mandy Klatt	23.10.2020 15:32:08	empschulml	07.10.2020 17:53:49	00:00:00,3	0,05
?		kodiert von Mandy	Aperol_pilot_02_02_novice_B_cam1	disturbance\staring out oft the window\reacted	0:09:38,8	0:09:42,1	0		Mandy Klatt	23.10.2020 15:32:08	empschulml	07.10.2020 17:57:53	00:00:03,2	0,47
?		kodiert von Mandy	Aperol_pilot_02_02_novice_B_cam1	disturbance\staring out oft the window\reacted\nonverbal	0:09:38,8	0:09:41,9	0		Mandy Klatt	23.10.2020 15:32:08	empschulml	07.10.2020 17:58:38	00:00:03,0	0,44
?		kodiert von Mandy	Aperol_pilot_02_02_novice_B_cam1	disturbance\staring out oft the window\reacted\verbal	0:09:39,1	0:09:41,9	0		Mandy Klatt	23.10.2020 15:32:08	empschulml	07.10.2020 17:58:47	00:00:02,8	0,41
?		kodiert von Mandy	Aperol_pilot_02_02_novice_B_cam1	speaking time\teacher	0:09:43,6	0:09:48,6	0		Mandy Klatt	23.10.2020 15:32:08	empschulml	07.10.2020 17:59:37	00:00:05,0	0,72
?		kodiert von Mandy	Aperol_pilot_02_02_novice_B_cam1	disturbance\asking question	0:09:46,5	0:09:54,8	0		Mandy Klatt	23.10.2020 15:32:08	empschulml	07.10.2020 18:03:00	00:00:08,2	1,20
?		kodiert von Mandy	Aperol_pilot_02_02_novice_B_cam1	disturbance\asking question\perceived	0:09:47,1	0:09:47,5	0		Mandy Klatt	23.10.2020 15:32:08	empschulml	07.10.2020 18:00:27	00:00:00,3	0,05
?		kodiert von Mandy	Aperol_pilot_02_02_novice_B_cam1	disturbance\asking question\reacted	0:09:47,3	0:09:48,6	0		Mandy Klatt	23.10.2020 15:32:08	empschulml	07.10.2020 18:00:44	00:00:01,2	0,18
?		kodiert von Mandy	Aperol_pilot_02_02_novice_B_cam1	disturbance\asking question\reacted\verbal	0:09:47,3	0:09:48,6	0		Mandy Klatt	23.10.2020 15:32:08	empschulml	07.10.2020 18:00:48	00:00:01,2	0,18
?		kodiert von Mandy	Aperol_pilot_02_02_novice_B_cam1	speaking time\student	0:09:48,6	0:09:54,8	0		Mandy Klatt	23.10.2020 15:32:08	empschulml	07.10.2020 18:02:09	00:00:06,1	0,90
?		kodiert von Mandy	Aperol_pilot_02_02_novice_B_cam1	speaking time\teacher	0:09:50,4	0:09:51,8	0		Mandy Klatt	23.10.2020 15:32:08	empschulml	07.10.2020 18:02:41	00:00:01,3	0,19
?		kodiert von Mandy	Aperol_pilot_02_02_novice_B_cam1	speaking time\teacher	0:09:55,0	0:10:28,2	0		Mandy Klatt	23.10.2020 15:32:08	empschulml	07.10.2020 18:09:21	00:00:33,2	4,81
?		kodiert von Mandy	Aperol_pilot_02_02_novice_B_cam1	Phase\teachers lecture	0:10:00,2	0:10:19,9	0		Mandy Klatt	23.10.2020 15:32:08	empschulml	07.10.2020 18:08:29	00:00:19,6	2,85
?		kodiert von Mandy	Aperol_pilot_02_02_novice_B_cam1	Phase\class discussion	0:10:19,8	0:10:53,2	0		Mandy Klatt	23.10.2020 15:32:08	empschulml	07.10.2020 18:12:42	00:00:33,4	4,84
?		kodiert von Mandy	Aperol_pilot_02_02_novice_B_cam1	speaking time\teacher	0:10:30,1	0:10:30,6	0		Mandy Klatt	23.10.2020 15:32:08	empschulml	07.10.2020 18:09:36	00:00:00,4	0,07
?		kodiert von Mandy	Aperol_pilot_02_02_novice_B_cam1	speaking time\student	0:10:31,1	0:10:34,0	0		Mandy Klatt	23.10.2020 15:32:08	empschulml	07.10.2020 18:10:10	00:00:02,8	0,41
?		kodiert von Mandy	Aperol_pilot_02_02_novice_B_cam1	speaking time\teacher	0:10:35,6	0:10:38,6	0		Mandy Klatt	23.10.2020 15:32:08	empschulml	07.10.2020 18:10:39	00:00:03,0	0,43
?		kodiert von Mandy	Aperol_pilot_02_02_novice_B_cam1	speaking time\student	0:10:40,8	0:10:42,5	0		Mandy Klatt	23.10.2020 15:32:08	empschulml	07.10.2020 18:11:22	00:00:01,7	0,25
?		kodiert von Mandy	Aperol_pilot_02_02_novice_B_cam1	speaking time\teacher	0:10:43,1	0:10:51,9	0		Mandy Klatt	23.10.2020 15:32:08	empschulml	07.10.2020 18:12:57	00:00:08,8	1,28
?		kodiert von Mandy	Aperol_pilot_02_02_novice_B_cam1	Phase\lesson end	0:10:53,2	0:10:53,4	0		Mandy Klatt	23.10.2020 15:32:08	empschulml	07.10.2020 18:13:31	00:00:00,1	0,02
?		kodiert von Mandy	Aperol_pilot_02_02_novice_B_cam1	Phase\lesson begin	0:00:10,8	0:00:11,1	0		Segolei	26.10.2020 09:20:09	Segolei	26.10.2020 09:20:09	00:00:00,2	0,03
