Farbe	Kommentar	Dokumentgruppe	Dokumentname	Code	Anfang	Ende	Gewicht	Segment	Bearbeitet von	Bearbeitet am	Erstellt von	Erstellt am	Fläche	Abdeckungsgrad %
?			Aperol_pilot_01_04_novice_C_cam1	speaking time\student	0:03:54,0	0:03:54,4	0		empshiwi	15.10.2020 13:00:30	empshiwi	15.10.2020 13:00:30	00:00:00,3	0,05
?			Aperol_pilot_01_04_novice_C_cam1	speaking time\teachter	0:03:59,7	0:04:01,4	0		empshiwi	15.10.2020 13:02:41	empshiwi	15.10.2020 13:02:41	00:00:01,6	0,25
?			Aperol_pilot_01_04_novice_C_cam1	speaking time\teachter	0:04:02,5	0:04:12,3	0		empshiwi	15.10.2020 13:03:05	empshiwi	15.10.2020 13:03:05	00:00:09,7	1,42
?			Aperol_pilot_01_04_novice_C_cam1	speaking time\teachter	0:04:13,0	0:04:14,8	0		empshiwi	15.10.2020 13:03:45	empshiwi	15.10.2020 13:03:45	00:00:01,7	0,26
?			Aperol_pilot_01_04_novice_C_cam1	speaking time\student	0:04:15,4	0:04:26,2	0		empshiwi	15.10.2020 13:04:01	empshiwi	15.10.2020 13:04:01	00:00:10,7	1,57
?			Aperol_pilot_01_04_novice_C_cam1	speaking time\teachter	0:04:26,5	0:04:31,0	0		empshiwi	15.10.2020 13:04:17	empshiwi	15.10.2020 13:04:17	00:00:04,4	0,65
?			Aperol_pilot_01_04_novice_C_cam1	speaking time\student	0:04:31,1	0:04:37,0	0		empshiwi	15.10.2020 13:04:39	empshiwi	15.10.2020 13:04:39	00:00:05,8	0,85
?			Aperol_pilot_01_04_novice_C_cam1	disturbance\asking question	0:04:31,1	0:04:37,0	0		empshiwi	15.10.2020 13:04:41	empshiwi	15.10.2020 13:04:41	00:00:05,8	0,85
?			Aperol_pilot_01_04_novice_C_cam1	disturbance\asking question\perceived	0:04:31,0	0:04:31,2	0		empshiwi	15.10.2020 13:05:14	empshiwi	15.10.2020 13:05:14	00:00:00,1	0,02
?			Aperol_pilot_01_04_novice_C_cam1	disturbance\asking question\reacted\verbal	0:04:37,0	0:04:37,7	0		empshiwi	15.10.2020 13:05:38	empshiwi	15.10.2020 13:05:38	00:00:00,6	0,09
?			Aperol_pilot_01_04_novice_C_cam1	disturbance\asking question\reacted	0:04:37,0	0:04:37,7	0		empshiwi	15.10.2020 13:05:39	empshiwi	15.10.2020 13:05:39	00:00:00,6	0,09
?			Aperol_pilot_01_04_novice_C_cam1	speaking time\teachter	0:04:37,1	0:04:44,6	0		empshiwi	15.10.2020 13:06:35	empshiwi	15.10.2020 13:06:35	00:00:07,5	1,10
?			Aperol_pilot_01_04_novice_C_cam1	speaking time\student	0:04:48,1	0:04:48,6	0		empshiwi	15.10.2020 13:06:13	empshiwi	15.10.2020 13:06:13	00:00:00,5	0,07
?			Aperol_pilot_01_04_novice_C_cam1	speaking time\student	0:04:44,6	0:04:45,0	0		empshiwi	15.10.2020 13:06:27	empshiwi	15.10.2020 13:06:27	00:00:00,4	0,06
?			Aperol_pilot_01_04_novice_C_cam1	speaking time\teachter	0:04:45,0	0:04:48,1	0		empshiwi	15.10.2020 13:06:44	empshiwi	15.10.2020 13:06:44	00:00:03,0	0,45
?			Aperol_pilot_01_04_novice_C_cam1	disturbance\drawing\reacted	0:04:42,1	0:04:48,1	0		empshiwi	15.10.2020 13:07:54	empshiwi	15.10.2020 13:07:54	00:00:05,9	0,87
?			Aperol_pilot_01_04_novice_C_cam1	disturbance\drawing\reacted\verbal	0:04:44,0	0:04:44,6	0		empshiwi	15.10.2020 13:07:01	empshiwi	15.10.2020 13:07:01	00:00:00,5	0,08
?			Aperol_pilot_01_04_novice_C_cam1	disturbance\drawing\reacted\verbal	0:04:45,0	0:04:48,1	0		empshiwi	15.10.2020 13:07:09	empshiwi	15.10.2020 13:07:09	00:00:03,0	0,45
?			Aperol_pilot_01_04_novice_C_cam1	disturbance\drawing\reacted\nonverbal	0:04:42,1	0:04:44,9	0		empshiwi	15.10.2020 13:07:35	empshiwi	15.10.2020 13:07:35	00:00:02,7	0,41
?			Aperol_pilot_01_04_novice_C_cam1	disturbance\drawing	0:04:05,8	0:04:48,7	0		empshiwi	15.10.2020 13:09:38	empshiwi	15.10.2020 13:09:38	00:00:42,8	6,28
?			Aperol_pilot_01_04_novice_C_cam1	speaking time\teachter	0:04:48,7	0:04:58,2	0		empshiwi	15.10.2020 13:10:03	empshiwi	15.10.2020 13:10:03	00:00:09,4	1,39
?			Aperol_pilot_01_04_novice_C_cam1	speaking time\teachter	0:04:59,7	0:05:23,2	0		empshiwi	15.10.2020 13:10:37	empshiwi	15.10.2020 13:10:37	00:00:23,5	3,45
?			Aperol_pilot_01_04_novice_C_cam1	Phase\teachers lecture	0:04:48,7	0:11:09,8	0		empshiwi	15.10.2020 13:46:56	empshiwi	15.10.2020 13:46:56	00:06:21,1	55,88
?			Aperol_pilot_01_04_novice_C_cam1	speaking time\teachter	0:05:24,5	0:05:36,9	0		empshiwi	15.10.2020 13:11:57	empshiwi	15.10.2020 13:11:57	00:00:12,3	1,81
?			Aperol_pilot_01_04_novice_C_cam1	speaking time\teachter	0:05:39,4	0:05:40,7	0		empshiwi	15.10.2020 13:12:20	empshiwi	15.10.2020 13:12:20	00:00:01,3	0,20
?			Aperol_pilot_01_04_novice_C_cam1	speaking time\teachter	0:05:41,4	0:05:42,5	0		empshiwi	15.10.2020 13:12:27	empshiwi	15.10.2020 13:12:27	00:00:01,0	0,16
?			Aperol_pilot_01_04_novice_C_cam1	speaking time\teachter	0:05:42,9	0:05:45,6	0		empshiwi	15.10.2020 13:12:45	empshiwi	15.10.2020 13:12:45	00:00:02,6	0,39
