Farbe	Kommentar	Dokumentgruppe	Dokumentname	Code	Anfang	Ende	Gewicht	Segment	Bearbeitet von	Bearbeitet am	Erstellt von	Erstellt am	Fläche	Abdeckungsgrad %
?			Aperol_pilot_02_04_novice_D_cam1	speaking time\student	0:03:55,6	0:03:56,3	0		empshiwi	14.10.2020 12:27:36	empshiwi	14.10.2020 12:27:36	00:00:00,7	0,10
?			Aperol_pilot_02_04_novice_D_cam1	disturbance\chatting with neighbor\reacted	0:03:53,3	0:03:55,7	0		empshiwi	14.10.2020 12:27:47	empshiwi	14.10.2020 12:27:47	00:00:02,3	0,33
?			Aperol_pilot_02_04_novice_D_cam1	speaking time\teachter	0:03:56,5	0:04:05,2	0		empshiwi	14.10.2020 12:28:05	empshiwi	14.10.2020 12:28:05	00:00:08,6	1,22
?			Aperol_pilot_02_04_novice_D_cam1	speaking time\teachter	0:04:07,9	0:04:09,3	0		empshiwi	14.10.2020 12:28:29	empshiwi	14.10.2020 12:28:29	00:00:01,3	0,20
?			Aperol_pilot_02_04_novice_D_cam1	speaking time\teachter	0:04:11,2	0:04:13,9	0		empshiwi	14.10.2020 12:28:55	empshiwi	14.10.2020 12:28:55	00:00:02,6	0,37
?			Aperol_pilot_02_04_novice_D_cam1	speaking time\student	0:04:13,9	0:04:14,5	0		empshiwi	14.10.2020 12:29:04	empshiwi	14.10.2020 12:29:04	00:00:00,6	0,08
?			Aperol_pilot_02_04_novice_D_cam1	speaking time\teachter	0:04:15,9	0:04:26,1	0		empshiwi	14.10.2020 12:29:53	empshiwi	14.10.2020 12:29:53	00:00:10,2	1,44
?			Aperol_pilot_02_04_novice_D_cam1	speaking time\student	0:04:26,3	0:04:32,8	0		empshiwi	14.10.2020 12:31:42	empshiwi	14.10.2020 12:31:42	00:00:06,4	0,92
?			Aperol_pilot_02_04_novice_D_cam1	speaking time\teachter	0:04:27,2	0:04:29,9	0		empshiwi	14.10.2020 12:30:42	empshiwi	14.10.2020 12:30:42	00:00:02,7	0,38
?			Aperol_pilot_02_04_novice_D_cam1	speaking time\teachter	0:04:32,9	0:04:40,1	0		empshiwi	14.10.2020 12:32:30	empshiwi	14.10.2020 12:32:30	00:00:07,1	1,02
?			Aperol_pilot_02_04_novice_D_cam1	speaking time\student	0:04:40,5	0:04:42,3	0		empshiwi	14.10.2020 12:32:53	empshiwi	14.10.2020 12:32:53	00:00:01,7	0,24
?			Aperol_pilot_02_04_novice_D_cam1	speaking time\teachter	0:04:42,6	0:04:52,1	0		empshiwi	14.10.2020 12:33:27	empshiwi	14.10.2020 12:33:27	00:00:09,4	1,34
?			Aperol_pilot_02_04_novice_D_cam1	speaking time\teachter	0:04:54,7	0:04:55,7	0		empshiwi	14.10.2020 12:33:46	empshiwi	14.10.2020 12:33:46	00:00:00,9	0,13
?			Aperol_pilot_02_04_novice_D_cam1	speaking time\teachter	0:04:58,0	0:05:03,6	0		empshiwi	14.10.2020 12:34:36	empshiwi	14.10.2020 12:34:36	00:00:05,6	0,79
?			Aperol_pilot_02_04_novice_D_cam1	speaking time\student	0:05:02,2	0:05:02,6	0		empshiwi	14.10.2020 12:34:52	empshiwi	14.10.2020 12:34:52	00:00:00,3	0,05
?			Aperol_pilot_02_04_novice_D_cam1	speaking time\student	0:05:04,1	0:05:07,0	0		empshiwi	14.10.2020 12:35:13	empshiwi	14.10.2020 12:35:13	00:00:02,8	0,40
?			Aperol_pilot_02_04_novice_D_cam1	speaking time\teachter	0:05:06,0	0:05:10,7	0		empshiwi	14.10.2020 12:36:01	empshiwi	14.10.2020 12:36:01	00:00:04,6	0,66
?			Aperol_pilot_02_04_novice_D_cam1	speaking time\student	0:05:11,9	0:05:15,3	0		empshiwi	14.10.2020 12:42:35	empshiwi	14.10.2020 12:42:35	00:00:03,4	0,48
?			Aperol_pilot_02_04_novice_D_cam1	speaking time\teachter	0:05:14,7	0:05:21,0	0		empshiwi	14.10.2020 12:37:03	empshiwi	14.10.2020 12:37:03	00:00:06,2	0,88
?			Aperol_pilot_02_04_novice_D_cam1	disturbance\drawing	0:04:46,5	0:05:10,7	0		empshiwi	14.10.2020 12:40:26	empshiwi	14.10.2020 12:40:26	00:00:24,1	3,40
?			Aperol_pilot_02_04_novice_D_cam1	disturbance\drawing\perceived	0:04:53,8	0:04:53,9	0		empshiwi	14.10.2020 12:40:54	empshiwi	14.10.2020 12:40:54	00:00:00,1	0,02
?			Aperol_pilot_02_04_novice_D_cam1	disturbance\drawing\reacted	0:04:54,7	0:04:55,7	0		empshiwi	14.10.2020 12:41:02	empshiwi	14.10.2020 12:41:02	00:00:00,9	0,13
