Recording	Participant	Gender	Group	TOI	Interval	Media	Event_type	Validity	EventIndex	Start	Stop	Duration	AOI	Hit_proportion	FixationPointX	FixationPointY	Average_pupil_size
Recording082	ProVisioNET_study_208_08	Male	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	3	443	2042	1599			0,4829	0,33768	3,45554
Recording082	ProVisioNET_study_208_08	Male	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	4	2082	5980	3898			0,5561	0,28562	3,35164
Recording082	ProVisioNET_study_208_08	Male	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	5	6020	9758	3738			0,4573	0,4257	3,37217
Recording082	ProVisioNET_study_208_08	Male	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	6	9778	9998	220			0,51754	0,34528	3,37866
Recording082	ProVisioNET_study_208_08	Male	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	7	10018	13755	3738			0,57556	0,37884	3,37305
Recording082	ProVisioNET_study_208_08	Male	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Partial	8	13775	17813	4038			0,50759	0,28463	3,34856
Recording082	ProVisioNET_study_208_08	Male	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Partial	9	17833	19052	1219			0,53771	0,29993	3,33066
Recording082	ProVisioNET_study_208_08	Male	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	10	19072	19412	340			0,48026	0,31512	3,32381
Recording082	ProVisioNET_study_208_08	Male	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Whole	11	19432	24149	4717			0,50547	0,33295	3,35456
Recording082	ProVisioNET_study_208_08	Male	Expert	Calibration_phase1_fix	1	fullstream	Fixation	Partial	12	24169	30000	5831			0,48864	0,31923	3,41427
Recording082	ProVisioNET_study_208_08	Male	Expert	Calibration_phase2	1	fullstream	Fixation	Partial	1	0	2603	2603			0,47244	0,39146	3,53888
Recording082	ProVisioNET_study_208_08	Male	Expert	Calibration_phase2	1	fullstream	Fixation	Whole	2	2643	5042	2399			0,5595	0,32566	3,52341
Recording082	ProVisioNET_study_208_08	Male	Expert	Calibration_phase2	1	fullstream	Fixation	Whole	3	5102	7840	2738			0,4442	0,50272	3,63681
Recording082	ProVisioNET_study_208_08	Male	Expert	Calibration_phase2	1	fullstream	Fixation	Whole	4	7880	10538	2658			0,56504	0,4582	3,53223
Recording082	ProVisioNET_study_208_08	Male	Expert	Calibration_phase2	1	fullstream	Fixation	Whole	5	10578	17114	6536			0,51998	0,38491	3,56565
Recording082	ProVisioNET_study_208_08	Male	Expert	Calibration_phase2	1	fullstream	Fixation	Whole	6	17134	23451	6316			0,49965	0,41616	3,46104
Recording082	ProVisioNET_study_208_08	Male	Expert	Calibration_phase2	1	fullstream	Fixation	Partial	7	23591	25754	2163			0,49986	0,38469	3,3603
Recording082	ProVisioNET_study_208_08	Male	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Partial	1	0	2603	2603			0,47244	0,39146	3,53888
Recording082	ProVisioNET_study_208_08	Male	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	2	2643	5042	2399			0,5595	0,32566	3,52341
Recording082	ProVisioNET_study_208_08	Male	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	3	5102	7840	2738			0,4442	0,50272	3,63681
Recording082	ProVisioNET_study_208_08	Male	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	4	7880	10538	2658			0,56504	0,4582	3,53223
Recording082	ProVisioNET_study_208_08	Male	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	5	10578	17114	6536			0,51998	0,38491	3,56565
Recording082	ProVisioNET_study_208_08	Male	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	6	17134	23451	6316			0,49965	0,41616	3,46104
Recording082	ProVisioNET_study_208_08	Male	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	7	23591	27848	4257			0,49986	0,38469	3,38776
Recording082	ProVisioNET_study_208_08	Male	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	8	27968	28248	280			0,66322	0,36928	3,62111
Recording082	ProVisioNET_study_208_08	Male	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	9	28588	28847	260			0,53185	0,35353	3,40692
Recording082	ProVisioNET_study_208_08	Male	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	10	29207	29367	160			0,5235	0,41872	4,02376
Recording082	ProVisioNET_study_208_08	Male	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Whole	11	29407	29607	200			0,60791	0,45095	4,19571
Recording082	ProVisioNET_study_208_08	Male	Expert	Calibration_phase2_fix	1	fullstream	Fixation	Partial	12	29627	30000	373			0,59747	0,35116	4,34289
Recording082	ProVisioNET_study_208_08	Male	Expert	Chatting_with_neighbour	1	fullstream	Fixation	Partial	1	0	330	330	Carl(a),Disruptive_Person	1	0,64593	0,38507	4,26977
Recording082	ProVisioNET_study_208_08	Male	Expert	Chatting_with_neighbour	1	fullstream	Fixation	Whole	2	350	550	200	Nametag_Carl(a)	1	0,67134	0,53792	4,45507
Recording082	ProVisioNET_study_208_08	Male	Expert	Chatting_with_neighbour	1	fullstream	Fixation	Whole	3	570	889	320	Carl(a),Disruptive_Person	1	0,63039	0,37784	4,40624
Recording082	ProVisioNET_study_208_08	Male	Expert	Chatting_with_neighbour	1	fullstream	Fixation	Whole	4	909	2668	1759	Carl(a)	1	0,64056	0,18857	3,90742
Recording082	ProVisioNET_study_208_08	Male	Expert	Chatting_with_neighbour	1	fullstream	Fixation	Whole	5	3488	3828	340	Classroom_Others	1	0,42281	0,3899	4,04301
Recording082	ProVisioNET_study_208_08	Male	Expert	Chatting_with_neighbour	1	fullstream	Fixation	Whole	6	3848	3928	80		0	0,53331	0,34275	3,90943
Recording082	ProVisioNET_study_208_08	Male	Expert	Chatting_with_neighbour	1	fullstream	Fixation	Whole	7	3948	4068	120	Classroom_Others	1	0,44267	0,35621	3,58533
Recording082	ProVisioNET_study_208_08	Male	Expert	Chatting_with_neighbour	1	fullstream	Fixation	Partial	8	4188	4233	45	Classroom_Others	1	0,51836	0,1755	3,46632
Recording082	ProVisioNET_study_208_08	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Partial	1	0	330	330	Carl(a),Disruptive_Person	1	0,64593	0,38507	4,26977
Recording082	ProVisioNET_study_208_08	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	2	350	550	200	Nametag_Carl(a)	1	0,67134	0,53792	4,45507
Recording082	ProVisioNET_study_208_08	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	3	570	889	320	Carl(a),Disruptive_Person	1	0,63039	0,37784	4,40624
Recording082	ProVisioNET_study_208_08	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	4	909	2668	1759	Carl(a)	1	0,64056	0,18857	3,90742
Recording082	ProVisioNET_study_208_08	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	5	3488	3828	340	Classroom_Others	1	0,42281	0,3899	4,04301
Recording082	ProVisioNET_study_208_08	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	6	3848	3928	80		0	0,53331	0,34275	3,90943
Recording082	ProVisioNET_study_208_08	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	7	3948	4068	120	Classroom_Others	1	0,44267	0,35621	3,58533
Recording082	ProVisioNET_study_208_08	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Partial	8	4188	4267	80	Classroom_Others	1	0,51836	0,1755	3,46984
Recording082	ProVisioNET_study_208_08	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	9	4567	4787	220	Classroom_Others	1	0,5631	0,19792	3,59153
Recording082	ProVisioNET_study_208_08	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	10	4927	5047	120	Classroom_Others	1	0,65018	0,23616	3,58188
Recording082	ProVisioNET_study_208_08	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	11	5107	5327	220	Classroom_Others	1	0,6518	0,09909	3,5211
Recording082	ProVisioNET_study_208_08	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	12	5447	5926	480	Classroom_Others	1	0,51888	0,08031	3,84433
Recording082	ProVisioNET_study_208_08	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Partial	13	5986	6146	160	Carl(a)	1	0,45452	0,12435	3,93551
Recording082	ProVisioNET_study_208_08	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Partial	14	7545	8165	620	Carl(a)	1	0,55173	0,10699	4,00501
Recording082	ProVisioNET_study_208_08	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	15	8425	8585	160	Classroom_Others	1	0,56948	0,05121	3,83583
Recording082	ProVisioNET_study_208_08	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Partial	16	8965	9904	939	Carl(a)	1	0,56968	0,17423	4,28903
Recording082	ProVisioNET_study_208_08	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	17	10024	10364	340	Carl(a)	1	0,64189	0,2298	3,96997
Recording082	ProVisioNET_study_208_08	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	18	10384	10904	520	Carl(a)	1	0,74589	0,17292	4,19155
Recording082	ProVisioNET_study_208_08	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	19	10924	11523	600	Carl(a)	1	0,70107	0,30965	4,33141
Recording082	ProVisioNET_study_208_08	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	20	11623	11783	160	Bianca	1	0,37478	0,24546	4,01944
Recording082	ProVisioNET_study_208_08	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	21	11903	12343	440	Bianca	1	0,35888	0,42498	4,18688
Recording082	ProVisioNET_study_208_08	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Partial	22	12463	12642	180	Classroom_Others	1	0,41106	0,39984	4,07864
Recording082	ProVisioNET_study_208_08	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	23	12662	12962	300	Bianca	1	0,47804	0,40748	4,16152
Recording082	ProVisioNET_study_208_08	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	24	12982	13402	420	Classroom_Others	1	0,51893	0,31779	3,8354
Recording082	ProVisioNET_study_208_08	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	25	13442	15281	1839	Classroom_Others	1	0,48208	0,30127	3,58923
Recording082	ProVisioNET_study_208_08	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Partial	26	15301	15421	120	Classroom_Others	1	0,39254	0,13985	3,84384
Recording082	ProVisioNET_study_208_08	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Partial	27	15461	16080	620	Bianca	1	0,49842	0,40308	4,01907
Recording082	ProVisioNET_study_208_08	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	28	16140	17759	1619	Carl(a)	1	0,54667	0,27724	4,39163
Recording082	ProVisioNET_study_208_08	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	29	17899	18159	260	Bianca	1	0,2955	0,34903	4,40426
Recording082	ProVisioNET_study_208_08	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	30	18259	18739	480	Bianca	1	0,33651	0,32923	4,33341
Recording082	ProVisioNET_study_208_08	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	31	18899	19478	580	Carl(a)	1	0,54823	0,25988	4,36978
Recording082	ProVisioNET_study_208_08	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	32	19558	20098	540	Bianca	0,92592	0,31557	0,35208	4,4581
Recording082	ProVisioNET_study_208_08	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	33	20158	20278	120	Carl(a)	0,66664	0,64608	0,24456	4,18761
Recording082	ProVisioNET_study_208_08	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	34	20298	21737	1439	Carl(a)	1	0,56553	0,2734	4,36115
Recording082	ProVisioNET_study_208_08	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	35	21957	22736	780	Anna	0,94873	0,41296	0,29739	4,35628
Recording082	ProVisioNET_study_208_08	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	36	22796	22896	100	Bianca	1	0,64575	0,27633	3,84904
Recording082	ProVisioNET_study_208_08	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	37	22916	23476	560	Bianca	1	0,61659	0,21469	4,02301
Recording082	ProVisioNET_study_208_08	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	38	23536	24216	680	Anna	1	0,40352	0,37915	4,03104
Recording082	ProVisioNET_study_208_08	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	39	24296	24375	80	Bianca	1	0,69048	0,33959	4,11693
Recording082	ProVisioNET_study_208_08	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	40	24475	24715	240	Bianca	1	0,63855	0,32761	4,21264
Recording082	ProVisioNET_study_208_08	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	41	25015	25095	80	Carl(a)	1	0,65604	0,22151	4,05239
Recording082	ProVisioNET_study_208_08	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	42	25135	26214	1079	Carl(a)	0,98149	0,57179	0,34933	4,36544
Recording082	ProVisioNET_study_208_08	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	43	26354	26434	80	Carl(a)	1	0,5522	0,45698	4,25508
Recording082	ProVisioNET_study_208_08	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	44	26614	26714	100	Carl(a)	1	0,50617	0,39921	4,41335
Recording082	ProVisioNET_study_208_08	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	45	26934	27833	899	Carl(a)	1	0,54797	0,35144	4,38582
Recording082	ProVisioNET_study_208_08	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	46	28013	28313	300	Bianca	1	0,47608	0,43507	4,39099
Recording082	ProVisioNET_study_208_08	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Whole	47	28473	29932	1459	Carl(a)	1	0,55812	0,29536	4,38116
Recording082	ProVisioNET_study_208_08	Male	Expert	Chatting_with_neighbour_fix	1	fullstream	Fixation	Partial	48	29992	30000	8	Bianca	1	0,40403	0,40201	
Recording082	ProVisioNET_study_208_08	Male	Expert	Clicking_pen	1	fullstream	Fixation	Partial	1	0	38	38	Carl(a)	1	0,59009	0,39243	4,30005
Recording082	ProVisioNET_study_208_08	Male	Expert	Clicking_pen	1	fullstream	Fixation	Whole	2	58	338	280	Carl(a),Disruptive_Person	1	0,54706	0,46165	4,30912
Recording082	ProVisioNET_study_208_08	Male	Expert	Clicking_pen	1	fullstream	Fixation	Whole	3	418	1077	660	Carl(a)	1	0,65728	0,18688	4,14385
Recording082	ProVisioNET_study_208_08	Male	Expert	Clicking_pen	1	fullstream	Fixation	Whole	4	1097	1217	120	Classroom_Others	1	0,63559	0,04195	3,67701
Recording082	ProVisioNET_study_208_08	Male	Expert	Clicking_pen	1	fullstream	Fixation	Partial	5	1277	1397	120	Classroom_Others	1	0,55617	0,04633	3,81041
Recording082	ProVisioNET_study_208_08	Male	Expert	Clicking_pen	1	fullstream	Fixation	Partial	6	1517	1637	120	Classroom_Others	1	0,5476	0,03362	3,58823
Recording082	ProVisioNET_study_208_08	Male	Expert	Clicking_pen	1	fullstream	Fixation	Partial	7	2856	3096	240	Classroom_Others	1	0,63571	0,09665	3,9429
Recording082	ProVisioNET_study_208_08	Male	Expert	Clicking_pen	1	fullstream	Fixation	Whole	8	3116	3356	240	Classroom_Others	1	0,64422	0,11464	4,00835
Recording082	ProVisioNET_study_208_08	Male	Expert	Clicking_pen	1	fullstream	Fixation	Whole	9	3376	3676	300	Carl(a),Disruptive_Person	1	0,64164	0,20457	4,16329
Recording082	ProVisioNET_study_208_08	Male	Expert	Clicking_pen	1	fullstream	Fixation	Whole	10	3696	4236	540	Carl(a),Disruptive_Person	1	0,63138	0,20253	4,17329
Recording082	ProVisioNET_study_208_08	Male	Expert	Clicking_pen	1	fullstream	Fixation	Partial	11	5015	5535	520	Classroom_Others	1	0,60206	0,05172	4,00858
Recording082	ProVisioNET_study_208_08	Male	Expert	Clicking_pen_fix	1	fullstream	Fixation	Partial	1	0	38	38	Carl(a)	1	0,59009	0,39243	4,30005
Recording082	ProVisioNET_study_208_08	Male	Expert	Clicking_pen_fix	1	fullstream	Fixation	Whole	2	58	338	280	Carl(a),Disruptive_Person	1	0,54706	0,46165	4,30912
Recording082	ProVisioNET_study_208_08	Male	Expert	Clicking_pen_fix	1	fullstream	Fixation	Whole	3	418	1077	660	Carl(a)	1	0,65728	0,18688	4,14385
Recording082	ProVisioNET_study_208_08	Male	Expert	Clicking_pen_fix	1	fullstream	Fixation	Whole	4	1097	1217	120	Classroom_Others	1	0,63559	0,04195	3,67701
Recording082	ProVisioNET_study_208_08	Male	Expert	Clicking_pen_fix	1	fullstream	Fixation	Partial	5	1277	1397	120	Classroom_Others	1	0,55617	0,04633	3,81041
Recording082	ProVisioNET_study_208_08	Male	Expert	Clicking_pen_fix	1	fullstream	Fixation	Partial	6	1517	1637	120	Classroom_Others	1	0,5476	0,03362	3,58823
Recording082	ProVisioNET_study_208_08	Male	Expert	Clicking_pen_fix	1	fullstream	Fixation	Partial	7	2856	3096	240	Classroom_Others	1	0,63571	0,09665	3,9429
Recording082	ProVisioNET_study_208_08	Male	Expert	Clicking_pen_fix	1	fullstream	Fixation	Whole	8	3116	3356	240	Classroom_Others	1	0,64422	0,11464	4,00835
Recording082	ProVisioNET_study_208_08	Male	Expert	Clicking_pen_fix	1	fullstream	Fixation	Whole	9	3376	3676	300	Carl(a),Disruptive_Person	1	0,64164	0,20457	4,16329
Recording082	ProVisioNET_study_208_08	Male	Expert	Clicking_pen_fix	1	fullstream	Fixation	Whole	10	3696	4236	540	Carl(a),Disruptive_Person	1	0,63138	0,20253	4,17329
Recording082	ProVisioNET_study_208_08	Male	Expert	Clicking_pen_fix	1	fullstream	Fixation	Partial	11	5015	5535	520	Classroom_Others	1	0,60206	0,05172	4,00858
Recording082	ProVisioNET_study_208_08	Male	Expert	Clicking_pen_fix	1	fullstream	Fixation	Whole	12	7514	7674	160	Nametag_Bianca	1	0,35605	0,07059	3,52793
Recording082	ProVisioNET_study_208_08	Male	Expert	Clicking_pen_fix	1	fullstream	Fixation	Whole	13	7694	7993	300	Material_Students	0,9333	0,32973	0,09851	3,8173
Recording082	ProVisioNET_study_208_08	Male	Expert	Clicking_pen_fix	1	fullstream	Fixation	Whole	14	8013	8233	220	Material_Students	1	0,28389	0,11007	3,77403
Recording082	ProVisioNET_study_208_08	Male	Expert	Clicking_pen_fix	1	fullstream	Fixation	Whole	15	8433	8713	280	Material_Teacher	1	0,49331	0,68035	4,71392
Recording082	ProVisioNET_study_208_08	Male	Expert	Clicking_pen_fix	1	fullstream	Fixation	Whole	16	8873	9133	260	Material_Teacher	1	0,44597	0,7253	4,92442
Recording082	ProVisioNET_study_208_08	Male	Expert	Clicking_pen_fix	1	fullstream	Fixation	Whole	17	9313	9652	340	Anna	1	0,45898	0,19007	4,86434
Recording082	ProVisioNET_study_208_08	Male	Expert	Clicking_pen_fix	1	fullstream	Fixation	Whole	18	9832	10172	340	Bianca	1	0,53265	0,40313	4,4864
Recording082	ProVisioNET_study_208_08	Male	Expert	Clicking_pen_fix	1	fullstream	Fixation	Whole	19	10312	10912	600	Carl(a)	1	0,55274	0,46205	4,25221
Recording082	ProVisioNET_study_208_08	Male	Expert	Clicking_pen_fix	1	fullstream	Fixation	Partial	20	10972	11451	480	Bianca	1	0,37525	0,45825	4,23863
Recording082	ProVisioNET_study_208_08	Male	Expert	Clicking_pen_fix	1	fullstream	Fixation	Whole	21	11591	11911	320	Bianca	1	0,41645	0,46002	4,22152
Recording082	ProVisioNET_study_208_08	Male	Expert	Clicking_pen_fix	1	fullstream	Fixation	Whole	22	11971	12611	640	Carl(a)	1	0,60021	0,30649	4,16762
Recording082	ProVisioNET_study_208_08	Male	Expert	Clicking_pen_fix	1	fullstream	Fixation	Whole	23	12671	13110	440	Bianca	1	0,41552	0,30407	4,41423
Recording082	ProVisioNET_study_208_08	Male	Expert	Clicking_pen_fix	1	fullstream	Fixation	Whole	24	13230	14230	999	Anna	1	0,39364	0,39142	4,46463
Recording082	ProVisioNET_study_208_08	Male	Expert	Clicking_pen_fix	1	fullstream	Fixation	Whole	25	14290	14629	340	Bianca	1	0,58833	0,29378	4,44497
Recording082	ProVisioNET_study_208_08	Male	Expert	Clicking_pen_fix	1	fullstream	Fixation	Partial	26	14729	15109	380	Material_Teacher	1	0,46317	0,88731	4,57419
Recording082	ProVisioNET_study_208_08	Male	Expert	Clicking_pen_fix	1	fullstream	Fixation	Whole	27	15289	15529	240	Anna	1	0,41985	0,19855	4,89039
Recording082	ProVisioNET_study_208_08	Male	Expert	Clicking_pen_fix	1	fullstream	Fixation	Whole	28	15589	16408	819	Bianca	1	0,57907	0,3027	4,523
Recording082	ProVisioNET_study_208_08	Male	Expert	Clicking_pen_fix	1	fullstream	Fixation	Partial	29	16528	16948	420	Material_Teacher	1	0,53482	0,84128	4,48378
Recording082	ProVisioNET_study_208_08	Male	Expert	Clicking_pen_fix	1	fullstream	Fixation	Whole	30	16968	17648	680	Material_Teacher	1	0,57065	0,81162	4,87312
Recording082	ProVisioNET_study_208_08	Male	Expert	Clicking_pen_fix	1	fullstream	Fixation	Whole	31	17848	18727	879	Anna	1	0,38432	0,22961	4,80903
Recording082	ProVisioNET_study_208_08	Male	Expert	Clicking_pen_fix	1	fullstream	Fixation	Whole	32	18787	19067	280	Bianca	1	0,62376	0,21329	4,54593
Recording082	ProVisioNET_study_208_08	Male	Expert	Clicking_pen_fix	1	fullstream	Fixation	Partial	33	19147	19447	300	Material_Teacher	1	0,47726	0,84103	4,5981
Recording082	ProVisioNET_study_208_08	Male	Expert	Clicking_pen_fix	1	fullstream	Fixation	Whole	34	19487	19886	400	Material_Teacher	1	0,43196	0,72856	4,89164
Recording082	ProVisioNET_study_208_08	Male	Expert	Clicking_pen_fix	1	fullstream	Fixation	Whole	35	19906	20166	260	Material_Teacher	1	0,4938	0,74818	4,94812
Recording082	ProVisioNET_study_208_08	Male	Expert	Clicking_pen_fix	1	fullstream	Fixation	Whole	36	20186	20386	200	Material_Teacher	1	0,45821	0,73382	4,97658
Recording082	ProVisioNET_study_208_08	Male	Expert	Clicking_pen_fix	1	fullstream	Fixation	Whole	37	20406	20486	80	Material_Teacher	1	0,39751	0,72973	4,90136
Recording082	ProVisioNET_study_208_08	Male	Expert	Clicking_pen_fix	1	fullstream	Fixation	Whole	38	20546	20746	200	Material_Teacher	0,89995	0,40961	0,75591	4,92667
Recording082	ProVisioNET_study_208_08	Male	Expert	Clicking_pen_fix	1	fullstream	Fixation	Whole	39	20786	21126	340	Material_Teacher	1	0,56113	0,81502	4,91756
Recording082	ProVisioNET_study_208_08	Male	Expert	Clicking_pen_fix	1	fullstream	Fixation	Whole	40	21146	21325	180	Material_Teacher	1	0,51821	0,8252	4,98755
Recording082	ProVisioNET_study_208_08	Male	Expert	Clicking_pen_fix	1	fullstream	Fixation	Whole	41	21365	21785	420	Material_Teacher	1	0,57152	0,82548	5,01434
Recording082	ProVisioNET_study_208_08	Male	Expert	Clicking_pen_fix	1	fullstream	Fixation	Whole	42	22005	22125	120	Carl(a)	1	0,67331	0,11313	4,86305
Recording082	ProVisioNET_study_208_08	Male	Expert	Clicking_pen_fix	1	fullstream	Fixation	Whole	43	22225	23024	800	Carl(a)	1	0,5974	0,25218	4,56898
Recording082	ProVisioNET_study_208_08	Male	Expert	Clicking_pen_fix	1	fullstream	Fixation	Whole	44	23084	24284	1199	Bianca	1	0,44813	0,34245	4,19812
Recording082	ProVisioNET_study_208_08	Male	Expert	Clicking_pen_fix	1	fullstream	Fixation	Whole	45	24364	26103	1739	Material_Teacher	1	0,47099	0,81493	4,47377
Recording082	ProVisioNET_study_208_08	Male	Expert	Clicking_pen_fix	1	fullstream	Fixation	Whole	46	26123	26942	820	Material_Teacher	1	0,50051	0,79116	4,69068
Recording082	ProVisioNET_study_208_08	Male	Expert	Clicking_pen_fix	1	fullstream	Fixation	Whole	47	27002	27222	220	Material_Teacher	1	0,62876	0,76729	4,68128
Recording082	ProVisioNET_study_208_08	Male	Expert	Clicking_pen_fix	1	fullstream	Fixation	Whole	48	27242	27502	260	Material_Teacher	1	0,54857	0,81234	4,64776
Recording082	ProVisioNET_study_208_08	Male	Expert	Clicking_pen_fix	1	fullstream	Fixation	Whole	49	27562	27822	260	Material_Teacher	0,84619	0,41925	0,79314	4,64603
Recording082	ProVisioNET_study_208_08	Male	Expert	Clicking_pen_fix	1	fullstream	Fixation	Whole	50	28001	28361	360	Anna	1	0,42403	0,21526	4,63365
