Recording	Participant	Gender	Group	TOI	Interval	Media	AOI	Number_of_Events.Logged_live_Event	Number_of_Events.Calibration1_fix_offset	Number_of_Events.Calibration1_offset	Number_of_Events.Calibration1_onset	Number_of_Events.Calibration2_fix_offset	Number_of_Events.Calibration2_offset	Number_of_Events.Calibration2_onset	Number_of_Events.Chatting_fix_offset	Number_of_Events.Chatting_offset	Number_of_Events.Chatting_onset	Number_of_Events.Clicking_fix_offset	Number_of_Events.Clicking_offset	Number_of_Events.Clicking_onset	Number_of_Events.Drawing_fix_offset	Number_of_Events.Drawing_offset	Number_of_Events.Drawing_onset	Number_of_Events.Drumming_fix_offset	Number_of_Events.Drumming_offset	Number_of_Events.Drumming_onset	Number_of_Events.Head_fix_offset	Number_of_Events.Head_offset	Number_of_Events.Head_onset	Number_of_Events.Heckling_fix_offset	Number_of_Events.Heckling_offset	Number_of_Events.Heckling_onset	Number_of_Events.Lesson_end	Number_of_Events.Lesson_start	Number_of_Events.Letter_search_fix_offset	Number_of_Events.Letter_search_offset	Number_of_Events.Letter_search_onset	Number_of_Events.Phone_fix_offset	Number_of_Events.Phone_offset	Number_of_Events.Phone_onset	Number_of_Events.Reaction_chatting	Number_of_Events.Reaction_clicking	Number_of_Events.Reaction_drawing	Number_of_Events.Reaction_drumming	Number_of_Events.Reaction_head	Number_of_Events.Reaction_heckling	Number_of_Events.Reaction_phone	Number_of_Events.Reaction_snipping	Number_of_Events.Reaction_whispering	Number_of_Events.Snipping_fix_offset	Number_of_Events.Snipping_offset	Number_of_Events.Snipping_onset	Number_of_Events.Whispering_fix_offset	Number_of_Events.Whispering_offset	Number_of_Events.Whispering_onset	Time_to_first_Event.Logged_live_Event	Time_to_first_Event.Calibration1_fix_offset	Time_to_first_Event.Calibration1_offset	Time_to_first_Event.Calibration1_onset	Time_to_first_Event.Calibration2_fix_offset	Time_to_first_Event.Calibration2_offset	Time_to_first_Event.Calibration2_onset	Time_to_first_Event.Chatting_fix_offset	Time_to_first_Event.Chatting_offset	Time_to_first_Event.Chatting_onset	Time_to_first_Event.Clicking_fix_offset	Time_to_first_Event.Clicking_offset	Time_to_first_Event.Clicking_onset	Time_to_first_Event.Drawing_fix_offset	Time_to_first_Event.Drawing_offset	Time_to_first_Event.Drawing_onset	Time_to_first_Event.Drumming_fix_offset	Time_to_first_Event.Drumming_offset	Time_to_first_Event.Drumming_onset	Time_to_first_Event.Head_fix_offset	Time_to_first_Event.Head_offset	Time_to_first_Event.Head_onset	Time_to_first_Event.Heckling_fix_offset	Time_to_first_Event.Heckling_offset	Time_to_first_Event.Heckling_onset	Time_to_first_Event.Lesson_end	Time_to_first_Event.Lesson_start	Time_to_first_Event.Letter_search_fix_offset	Time_to_first_Event.Letter_search_offset	Time_to_first_Event.Letter_search_onset	Time_to_first_Event.Phone_fix_offset	Time_to_first_Event.Phone_offset	Time_to_first_Event.Phone_onset	Time_to_first_Event.Reaction_chatting	Time_to_first_Event.Reaction_clicking	Time_to_first_Event.Reaction_drawing	Time_to_first_Event.Reaction_drumming	Time_to_first_Event.Reaction_head	Time_to_first_Event.Reaction_heckling	Time_to_first_Event.Reaction_phone	Time_to_first_Event.Reaction_snipping	Time_to_first_Event.Reaction_whispering	Time_to_first_Event.Snipping_fix_offset	Time_to_first_Event.Snipping_offset	Time_to_first_Event.Snipping_onset	Time_to_first_Event.Whispering_fix_offset	Time_to_first_Event.Whispering_offset	Time_to_first_Event.Whispering_onset	Total_duration_of_fixations	Average_duration_of_fixations	Minimum_duration_of_fixations	Maximum_duration_of_fixations	Number_of_fixations	Time_to_first_fixation	Duration_of_first_fixation	Last_AOI_viewed	AOI_at_interval_end	Total_duration_of_whole_fixations	Average_duration_of_whole_fixations	Minimum_duration_of_whole_fixations	Maximum_duration_of_whole_fixations	Number_of_whole_fixations	Time_to_first_whole_fixation	Duration_of_first_whole_fixation	Total_duration_of_Visit	Average_duration_of_Visit	Minimum_duration_of_Visit	Maximum_duration_of_Visit	Number_of_Visits	Time_to_first_Visit	Duration_of_first_Visit	Total_duration_of_Glances	Average_duration_of_Glances	Minimum_duration_of_Glances	Maximum_duration_of_Glances	Number_of_Glances	Time_to_first_Glance	Duration_of_first_Glance	Number_of_saccades_in_AOI	Time_to_entry_saccade	Time_to_exit_saccade	Peak_velocity_of_entry_saccade	Peak_velocity_of_exit_saccade
Recording053	ProVisioNET_study_102_02	Male	Novice	Chatting_with_neighbour_fix	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									10757	0																								8226															3838	640	80	1119	6	168	1099	Anna	Anna	0				0			4997	4997	4997	4997	1	168	4997	5017	5017	5017	5017	1	148	5017	1				
Recording053	ProVisioNET_study_102_02	Male	Novice	Chatting_with_neighbour_fix	1	fullstream	Nametag_Bianca	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									10757	0																								8226															140	140	140	140	1	7663	140	Anna	Anna	0				0			140	140	140	140	1	7663	140	220	220	220	220	1	7583	220	0				
Recording053	ProVisioNET_study_102_02	Male	Novice	Clicking_pen	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0													0																						14918														1725	431	200	745	4	0	745	Anna,Disruptive_Person		0				0			2197	732	540	912	3	0	745	2237	746	580	912	3	0	745	0				
Recording053	ProVisioNET_study_102_02	Male	Novice	Clicking_pen	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0													0																						14918														4078	371	80	1259	11	2384	120	Anna,Disruptive_Person		0				0			5657	1414	120	2718	4	2384	2718	5657	1414	120	2718	4	2384	2718	0		9600		108,1
Recording053	ProVisioNET_study_102_02	Male	Novice	Clicking_pen	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0													0																						14918														120	120	120	120	1	10200	120	Anna,Disruptive_Person		0				0			120	120	120	120	1	10200	120	120	120	120	120	1	10200	120	0				
Recording053	ProVisioNET_study_102_02	Male	Novice	Clicking_pen	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0													0																						14918														1725	431	200	745	4	0	745	Anna,Disruptive_Person		0				0			2197	732	540	912	3	0	745	2237	746	580	912	3	0	745	0				
Recording053	ProVisioNET_study_102_02	Male	Novice	Clicking_pen	1	fullstream	Nametag_Bianca	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0													0																						14918														120	120	120	120	1	5183	120	Anna,Disruptive_Person		0				0			120	120	120	120	1	5183	120	180	180	180	180	1	5123	180	0				
Recording053	ProVisioNET_study_102_02	Male	Novice	Clicking_pen_fix	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0												16768	0																						14918														2944	294	80	745	10	0	745	Carl(a)	Carl(a)	0				0			6662	1665	540	4757	4	0	745	6722	1680	580	4757	4	0	745	0				
Recording053	ProVisioNET_study_102_02	Male	Novice	Clicking_pen_fix	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0												16768	0																						14918														6136	361	80	1259	17	2384	120	Carl(a)	Carl(a)	0				0			8195	1171	120	2718	7	2384	2718	8315	1188	120	2718	7	2384	2718	1		9600		108,1
Recording053	ProVisioNET_study_102_02	Male	Novice	Clicking_pen_fix	1	fullstream	Board_Screen	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0												16768	0																						14918														80	80	80	80	1	23852	80	Carl(a)	Carl(a)	0				0			80	80	80	80	1	23852	80	80	80	80	80	1	23852	80	0				
Recording053	ProVisioNET_study_102_02	Male	Novice	Clicking_pen_fix	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0												16768	0																						14918														931	310	80	731	3	10200	120	Carl(a)	Carl(a)	0				0			991	496	120	871	2	10200	120	991	496	120	871	2	10200	120	0				
Recording053	ProVisioNET_study_102_02	Male	Novice	Clicking_pen_fix	1	fullstream	Classroom_Others	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0												16768	0																						14918														140	140	140	140	1	25870	140	Carl(a)	Carl(a)	0				0			140	140	140	140	1	25870	140	180	180	180	180	1	25830	180	0				
Recording053	ProVisioNET_study_102_02	Male	Novice	Clicking_pen_fix	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0												16768	0																						14918														2185	312	80	745	7	0	745	Carl(a)	Carl(a)	0				0			4623	1541	540	3338	3	0	745	4663	1554	580	3338	3	0	745	0				
Recording053	ProVisioNET_study_102_02	Male	Novice	Clicking_pen_fix	1	fullstream	Nametag_Bianca	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0												16768	0																						14918														120	120	120	120	1	5183	120	Carl(a)	Carl(a)	0				0			120	120	120	120	1	5183	120	180	180	180	180	1	5123	180	0				
Recording053	ProVisioNET_study_102_02	Male	Novice	Drawing	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																0																				17449													4577	915	140	2059	5	10575	2059	Carl(a),Disruptive_Person	Carl(a),Disruptive_Person	0				0			4577	915	140	2059	5	10575	2059	4837	967	180	2179	5	10455	2179	0				
Recording053	ProVisioNET_study_102_02	Male	Novice	Drawing	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																0																				17449													1439	360	140	720	4	12834	720	Carl(a),Disruptive_Person	Carl(a),Disruptive_Person	0				0			1439	360	140	720	4	12834	720	1579	395	160	760	4	12794	760	0				
Recording053	ProVisioNET_study_102_02	Male	Novice	Drawing	1	fullstream	Board_Screen	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																0																				17449													4497	281	80	1239	16	1401	80	Carl(a),Disruptive_Person	Carl(a),Disruptive_Person	0				0			5996	1999	1079	3138	3	1401	3138	6136	2045	1119	3198	3	1341	3198	6	4559		176,55	
Recording053	ProVisioNET_study_102_02	Male	Novice	Drawing	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																0																				17449													1528	764	460	1068	2	19290	460	Carl(a),Disruptive_Person	Carl(a),Disruptive_Person	0				0			1528	764	460	1068	2	19290	460	1607	804	500	1108	2	19250	500	0		19750		416,32
Recording053	ProVisioNET_study_102_02	Male	Novice	Drawing	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																0																				17449													2567	513	100	1068	5	6897	520	Carl(a),Disruptive_Person	Carl(a),Disruptive_Person	0				0			3446	1723	1379	2067	2	6897	1379	3506	1753	1399	2107	2	6877	1399	1				
Recording053	ProVisioNET_study_102_02	Male	Novice	Drawing	1	fullstream	Material_Students	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																0																				17449													620	310	100	520	2	6897	520	Carl(a),Disruptive_Person	Carl(a),Disruptive_Person	0				0			1379	1379	1379	1379	1	6897	1379	1399	1399	1399	1399	1	6877	1399	0				
Recording053	ProVisioNET_study_102_02	Male	Novice	Drawing	1	fullstream	Nametag_Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																0																				17449													420	420	420	420	1	19810	420	Carl(a),Disruptive_Person	Carl(a),Disruptive_Person	0				0			420	420	420	420	1	19810	420	480	480	480	480	1	19750	480	0	19750		416,32	
Recording053	ProVisioNET_study_102_02	Male	Novice	Drawing_fix	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0															21357	0																				17449													7072	643	37	2059	11	10575	2059	Anna	Anna	0				0			7192	899	140	2059	8	10575	2059	7492	937	180	2179	8	10455	2179	2		25946		194,95
Recording053	ProVisioNET_study_102_02	Male	Novice	Drawing_fix	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0															21357	0																				17449													2159	360	140	720	6	12834	720	Anna	Anna	0				0			2159	360	140	720	6	12834	720	2359	393	160	760	6	12794	760	0				
Recording053	ProVisioNET_study_102_02	Male	Novice	Drawing_fix	1	fullstream	Board_Screen	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0															21357	0																				17449													4497	281	80	1239	16	1401	80	Anna	Anna	0				0			5996	1999	1079	3138	3	1401	3138	6136	2045	1119	3198	3	1341	3198	6	4559		176,55	
Recording053	ProVisioNET_study_102_02	Male	Novice	Drawing_fix	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0															21357	0																				17449													2878	959	460	1479	3	19290	460	Anna	Anna	0				0			4038	2019	460	3578	2	19290	460	4118	2059	500	3618	2	19250	500	0		19750		416,32
Recording053	ProVisioNET_study_102_02	Male	Novice	Drawing_fix	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0															21357	0																				17449													3918	653	100	1479	6	6897	520	Anna	Anna	0				0			5956	2978	1379	4577	2	6897	1379	6016	3008	1399	4617	2	6877	1399	1				
Recording053	ProVisioNET_study_102_02	Male	Novice	Drawing_fix	1	fullstream	Material_Students	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0															21357	0																				17449													620	310	100	520	2	6897	520	Anna	Anna	0				0			1379	1379	1379	1379	1	6897	1379	1399	1399	1399	1399	1	6877	1399	0				
Recording053	ProVisioNET_study_102_02	Male	Novice	Drawing_fix	1	fullstream	Nametag_Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0															21357	0																				17449													220	220	220	220	1	25986	220	Anna	Anna	0				0			220	220	220	220	1	25986	220	260	260	260	260	1	25946	260	0	25946		194,95	
Recording053	ProVisioNET_study_102_02	Male	Novice	Drawing_fix	1	fullstream	Nametag_Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0															21357	0																				17449													420	420	420	420	1	19810	420	Anna	Anna	0				0			420	420	420	420	1	19810	420	480	480	480	480	1	19750	480	0	19750		416,32	
Recording053	ProVisioNET_study_102_02	Male	Novice	Drumming_with_hands	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0																			0																		21414												2205	315	80	899	7	0	198	Anna,Disruptive_Person	Anna,Disruptive_Person	0				0			3124	1562	318	2806	2	0	318	3164	1582	318	2846	2	0	318	1				
Recording053	ProVisioNET_study_102_02	Male	Novice	Drumming_with_hands	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0																			0																		21414												3558	508	140	959	7	2077	959	Anna,Disruptive_Person	Anna,Disruptive_Person	0				0			3938	1313	780	2199	3	2077	959	4138	1379	899	2279	3	2077	959	1	5155		512,35	
Recording053	ProVisioNET_study_102_02	Male	Novice	Drumming_with_hands	1	fullstream	Board_Screen	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0																			0																		21414												540	180	140	220	3	19706	180	Anna,Disruptive_Person	Anna,Disruptive_Person	0				0			820	820	820	820	1	19706	820	859	859	859	859	1	19666	859	1				
