Recording	Participant	Gender	Group	TOI	Interval	Media	AOI	Number_of_Events.Logged_live_Event	Number_of_Events.Calibration_fix_offset	Number_of_Events.Calibration_offset	Number_of_Events.Calibration_onset	Number_of_Events.Chatting_fix_offset	Number_of_Events.Chatting_offset	Number_of_Events.Chatting_onset	Number_of_Events.Clicking_fix_offset	Number_of_Events.Clicking_offset	Number_of_Events.Clicking_onset	Number_of_Events.Drawing_fix_offset	Number_of_Events.Drawing_offset	Number_of_Events.Drawing_onset	Number_of_Events.Drumming_fix_offset	Number_of_Events.Drumming_offset	Number_of_Events.Drumming_onset	Number_of_Events.Head_fix_offset	Number_of_Events.Head_offset	Number_of_Events.Head_onset	Number_of_Events.Heckling_fix_offset	Number_of_Events.Heckling_offset	Number_of_Events.Heckling_onset	Number_of_Events.Lesson_end	Number_of_Events.Lesson_start	Number_of_Events.Phone_fix_offset	Number_of_Events.Phone_offset	Number_of_Events.Phone_onset	Number_of_Events.Reaction_chatting	Number_of_Events.Reaction_clicking	Number_of_Events.Reaction_drawing	Number_of_Events.Reaction_drumming	Number_of_Events.Reaction_head	Number_of_Events.Reaction_heckling	Number_of_Events.Reaction_phone	Number_of_Events.Reaction_snipping	Number_of_Events.Reaction_whispering	Number_of_Events.Snipping_fix_offset	Number_of_Events.Snipping_offset	Number_of_Events.Snipping_onset	Number_of_Events.Whispering_fix_offset	Number_of_Events.Whispering_offset	Number_of_Events.Whispering_onset	Time_to_first_Event.Logged_live_Event	Time_to_first_Event.Calibration_fix_offset	Time_to_first_Event.Calibration_offset	Time_to_first_Event.Calibration_onset	Time_to_first_Event.Chatting_fix_offset	Time_to_first_Event.Chatting_offset	Time_to_first_Event.Chatting_onset	Time_to_first_Event.Clicking_fix_offset	Time_to_first_Event.Clicking_offset	Time_to_first_Event.Clicking_onset	Time_to_first_Event.Drawing_fix_offset	Time_to_first_Event.Drawing_offset	Time_to_first_Event.Drawing_onset	Time_to_first_Event.Drumming_fix_offset	Time_to_first_Event.Drumming_offset	Time_to_first_Event.Drumming_onset	Time_to_first_Event.Head_fix_offset	Time_to_first_Event.Head_offset	Time_to_first_Event.Head_onset	Time_to_first_Event.Heckling_fix_offset	Time_to_first_Event.Heckling_offset	Time_to_first_Event.Heckling_onset	Time_to_first_Event.Lesson_end	Time_to_first_Event.Lesson_start	Time_to_first_Event.Phone_fix_offset	Time_to_first_Event.Phone_offset	Time_to_first_Event.Phone_onset	Time_to_first_Event.Reaction_chatting	Time_to_first_Event.Reaction_clicking	Time_to_first_Event.Reaction_drawing	Time_to_first_Event.Reaction_drumming	Time_to_first_Event.Reaction_head	Time_to_first_Event.Reaction_heckling	Time_to_first_Event.Reaction_phone	Time_to_first_Event.Reaction_snipping	Time_to_first_Event.Reaction_whispering	Time_to_first_Event.Snipping_fix_offset	Time_to_first_Event.Snipping_offset	Time_to_first_Event.Snipping_onset	Time_to_first_Event.Whispering_fix_offset	Time_to_first_Event.Whispering_offset	Time_to_first_Event.Whispering_onset	Total_duration_of_fixations	Average_duration_of_fixations	Minimum_duration_of_fixations	Maximum_duration_of_fixations	Number_of_fixations	Time_to_first_fixation	Duration_of_first_fixation	Last_AOI_viewed	AOI_at_interval_end	Total_duration_of_whole_fixations	Average_duration_of_whole_fixations	Minimum_duration_of_whole_fixations	Maximum_duration_of_whole_fixations	Number_of_whole_fixations	Time_to_first_whole_fixation	Duration_of_first_whole_fixation	Total_duration_of_Visit	Average_duration_of_Visit	Minimum_duration_of_Visit	Maximum_duration_of_Visit	Number_of_Visits	Time_to_first_Visit	Duration_of_first_Visit	Total_duration_of_Glances	Average_duration_of_Glances	Minimum_duration_of_Glances	Maximum_duration_of_Glances	Number_of_Glances	Time_to_first_Glance	Duration_of_first_Glance	Number_of_saccades_in_AOI	Time_to_entry_saccade	Time_to_exit_saccade	Peak_velocity_of_entry_saccade	Peak_velocity_of_exit_saccade
Recording046	ProVisioNET_pilot_01_01_novice	Female	Novice	Drawing	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0													0																	26743													1523	218	64	620	7	8873	260	Carl(a)	Carl(a)	0				0			2023	674	260	1143	3	8873	260	2123	708	300	1183	3	8833	300	0	8833	9132	317,43	185,54
Recording046	ProVisioNET_pilot_01_01_novice	Female	Novice	Drawing	1	fullstream	Classroom_Others	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0													0																	26743													3438	491	140	1439	7	5734	200	Carl(a)	Carl(a)	0				0			3478	580	180	1439	6	5734	200	3678	613	220	1439	6	5714	220	1	5714	9932	115,94	360,23
Recording046	ProVisioNET_pilot_01_01_novice	Female	Novice	Drawing	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0													0																	26743													1099	366	220	620	3	8873	260	Carl(a)	Carl(a)	0				0			1099	366	220	620	3	8873	260	1199	400	260	640	3	8833	300	0	8833	9132	317,43	185,54
Recording046	ProVisioNET_pilot_01_01_novice	Female	Novice	Drawing_fix	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0													0																	26743													5155	736	140	1857	7	0	1857	Carl(a)	Carl(a)	0				0			5215	869	140	1857	6	0	1857	5455	909	240	1857	6	0	1857	0	12970	1857	335,65	367,56
Recording046	ProVisioNET_pilot_01_01_novice	Female	Novice	Drawing_fix	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0													0																	26743													4577	458	80	1159	10	8493	160	Carl(a)	Carl(a)	0				0			4657	776	280	1159	6	8493	340	4977	830	340	1199	6	8453	380	3	8453	8833	259,11	317,43
Recording046	ProVisioNET_pilot_01_01_novice	Female	Novice	Drawing_fix	1	fullstream	Board_Screen	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0													0																	26743													9295	387	80	1239	24	2017	100	Carl(a)	Carl(a)	0				0			9994	1999	1479	2678	5	2017	2678	10294	2059	1539	2838	5	1857	2838	12	1857		367,56	
Recording046	ProVisioNET_pilot_01_01_novice	Female	Novice	Drawing_fix	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0													0																	26743													1523	218	64	620	7	8873	260	Carl(a)	Carl(a)	0				0			2023	674	260	1143	3	8873	260	2123	708	300	1183	3	8833	300	0	8833	9132	317,43	185,54
Recording046	ProVisioNET_pilot_01_01_novice	Female	Novice	Drawing_fix	1	fullstream	Classroom_Others	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0													0																	26743													3438	491	140	1439	7	5734	200	Carl(a)	Carl(a)	0				0			3478	580	180	1439	6	5734	200	3678	613	220	1439	6	5714	220	1	5714	9932	115,94	360,23
Recording046	ProVisioNET_pilot_01_01_novice	Female	Novice	Drawing_fix	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0													0																	26743													1099	366	220	620	3	8873	260	Carl(a)	Carl(a)	0				0			1099	366	220	620	3	8873	260	1199	400	260	640	3	8833	300	0	8833	9132	317,43	185,54
Recording046	ProVisioNET_pilot_01_01_novice	Female	Novice	Drumming_with_hands	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0																0															10119												3318	1106	60	2638	3	720	620	Anna,Disruptive_Person	Anna,Disruptive_Person	0				0			3318	1106	60	2638	3	720	620	3438	1146	100	2698	3	700	640	0	12114	1340	117,33	394,76
Recording046	ProVisioNET_pilot_01_01_novice	Female	Novice	Drumming_with_hands	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0																0															10119												3078	1539	520	2558	2	1420	520	Anna,Disruptive_Person	Anna,Disruptive_Person	0				0			3098	3098	3098	3098	1	1420	3098	3178	3178	3178	3178	1	1340	3178	0	1340	4518	394,76	352,75
Recording046	ProVisioNET_pilot_01_01_novice	Female	Novice	Drumming_with_hands	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0																0															10119												5158	1719	240	4377	3	0	541	Anna,Disruptive_Person	Anna,Disruptive_Person	0				0			5278	2639	541	4737	2	0	541	5358	2679	541	4817	2	0	541	0	4518		352,75	
Recording046	ProVisioNET_pilot_01_01_novice	Female	Novice	Drumming_with_hands	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0																0															10119												3318	1106	60	2638	3	720	620	Anna,Disruptive_Person	Anna,Disruptive_Person	0				0			3318	1106	60	2638	3	720	620	3438	1146	100	2698	3	700	640	0	12114	1340	117,33	394,76
Recording046	ProVisioNET_pilot_01_01_novice	Female	Novice	Drumming_with_hands_fix	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0															12214	0															10119												3978	663	80	2638	6	720	620	Board_Screen	Board_Screen	0				0			4178	1044	340	2638	4	720	620	4377	1094	420	2698	4	700	640	1	12114	1340	117,33	394,76
Recording046	ProVisioNET_pilot_01_01_novice	Female	Novice	Drumming_with_hands_fix	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0															12214	0															10119												5897	590	60	2558	10	1420	520	Board_Screen	Board_Screen	0				0			6216	1554	240	3098	4	1420	3098	6496	1624	320	3178	4	1340	3178	1	1340	4518	394,76	352,75
Recording046	ProVisioNET_pilot_01_01_novice	Female	Novice	Drumming_with_hands_fix	1	fullstream	Board_Screen	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0															12214	0															10119												1545	172	6	500	9	20768	320	Board_Screen	Board_Screen	0				0			1785	595	240	1019	3	20768	1019	2025	675	260	1199	3	20588	1199	4				
Recording046	ProVisioNET_pilot_01_01_novice	Female	Novice	Drumming_with_hands_fix	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0															12214	0															10119												7456	828	120	4377	9	0	541	Board_Screen	Board_Screen	0				0			7636	1527	300	4737	5	0	541	7796	1559	360	4817	5	0	541	1	4518	13373	352,75	469,54
Recording046	ProVisioNET_pilot_01_01_novice	Female	Novice	Drumming_with_hands_fix	1	fullstream	Classroom_Others	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0															12214	0															10119												2099	131	80	260	16	19349	80	Board_Screen	Board_Screen	0				0			4477	895	260	1839	5	19349	600	4597	919	280	1859	5	19349	600	2	28244	19949	157,9	386,25
Recording046	ProVisioNET_pilot_01_01_novice	Female	Novice	Drumming_with_hands_fix	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0															12214	0															10119												3658	914	120	2638	4	720	620	Board_Screen	Board_Screen	0				0			3838	1279	580	2638	3	720	620	3958	1319	620	2698	3	700	640	0	12114	1340	117,33	394,76
Recording046	ProVisioNET_pilot_01_01_novice	Female	Novice	Drumming_with_hands_fix	1	fullstream	Material	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0															12214	0															10119												220	220	220	220	1	18130	220	Board_Screen	Board_Screen	0				0			220	220	220	220	1	18130	220	260	260	260	260	1	18090	260	0	18090	18350	285,12	408,77
Recording046	ProVisioNET_pilot_01_01_novice	Female	Novice	Head_on_table	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0																			0													7582											180	180	180	180	1	2568	180	Bianca	Bianca	0				0			180	180	180	180	1	2568	180	260	260	260	260	1	2489	260	0		2748		419,74
Recording046	ProVisioNET_pilot_01_01_novice	Female	Novice	Head_on_table	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0																			0													7582											3383	677	300	1279	5	2808	919	Bianca	Bianca	0				0			3502	876	344	1339	4	2808	1339	3642	911	404	1399	4	2748	1399	0	2748	4148	419,74	318,02
Recording046	ProVisioNET_pilot_01_01_novice	Female	Novice	Head_on_table	1	fullstream	Board_Screen	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0																			0													7582											1789	256	80	620	7	0	90	Bianca	Bianca	0				0			2189	2189	2189	2189	1	0	2189	2189	2189	2189	2189	1	0	2189	4				
Recording046	ProVisioNET_pilot_01_01_novice	Female	Novice	Head_on_table	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0																			0													7582											860	430	120	740	2	4227	120	Bianca	Bianca	0				0			880	880	880	880	1	4227	880	959	959	959	959	1	4148	959	0	4148		318,02	
Recording046	ProVisioNET_pilot_01_01_novice	Female	Novice	Head_on_table	1	fullstream	Classroom_Others	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0																			0													7582											1559	1559	1559	1559	1	8305	1559	Bianca	Bianca	0				0			1559	1559	1559	1559	1	8305	1559	1599	1599	1599	1599	1	8265	1599	0				
Recording046	ProVisioNET_pilot_01_01_novice	Female	Novice	Head_on_table	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0																			0													7582											3038	760	300	1279	4	2808	919	Bianca	Bianca	0				0			3158	1053	540	1339	3	2808	1339	3238	1079	560	1399	3	2748	1399	0	2748	4148	419,74	318,02
Recording046	ProVisioNET_pilot_01_01_novice	Female	Novice	Head_on_table	1	fullstream	Material	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0																			0													7582											740	740	740	740	1	5866	740	Bianca	Bianca	0				0			740	740	740	740	1	5866	740	740	740	740	740	1	5866	740	0				
Recording046	ProVisioNET_pilot_01_01_novice	Female	Novice	Head_on_table_fix	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0																		10348	0													7582											620	207	140	300	3	2568	180	Bianca	Bianca	0				0			620	207	140	300	3	2568	180	859	286	240	360	3	2489	260	0		2748		419,74
Recording046	ProVisioNET_pilot_01_01_novice	Female	Novice	Head_on_table_fix	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0																		10348	0													7582											17298	824	100	2498	21	2808	919	Bianca	Bianca	0				0			19417	1494	180	3398	13	2808	1339	19876	1529	240	3458	13	2748	1399	1	2748	4148	419,74	318,02
Recording046	ProVisioNET_pilot_01_01_novice	Female	Novice	Head_on_table_fix	1	fullstream	Board_Screen	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0																		10348	0													7582											1789	256	80	620	7	0	90	Bianca	Bianca	0				0			2189	2189	2189	2189	1	0	2189	2189	2189	2189	2189	1	0	2189	4				
Recording046	ProVisioNET_pilot_01_01_novice	Female	Novice	Head_on_table_fix	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0																		10348	0													7582											860	430	120	740	2	4227	120	Bianca	Bianca	0				0			880	880	880	880	1	4227	880	959	959	959	959	1	4148	959	0	4148		318,02	
Recording046	ProVisioNET_pilot_01_01_novice	Female	Novice	Head_on_table_fix	1	fullstream	Classroom_Others	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0																		10348	0													7582											2439	488	80	1559	5	8305	1559	Bianca	Bianca	0				0			3058	765	140	1559	4	8305	1559	3198	800	160	1599	4	8265	1599	0	16880	17420	166,29	147,97
Recording046	ProVisioNET_pilot_01_01_novice	Female	Novice	Head_on_table_fix	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0																		10348	0													7582											3038	760	300	1279	4	2808	919	Bianca	Bianca	0				0			3158	1053	540	1339	3	2808	1339	3238	1079	560	1399	3	2748	1399	0	2748	4148	419,74	318,02
Recording046	ProVisioNET_pilot_01_01_novice	Female	Novice	Head_on_table_fix	1	fullstream	Material	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0																		10348	0													7582											740	740	740	740	1	5866	740	Bianca	Bianca	0				0			740	740	740	740	1	5866	740	740	740	740	740	1	5866	740	0				
Recording046	ProVisioNET_pilot_01_01_novice	Female	Novice	Heckling	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0																						0											1937										0				0			Bianca	Bianca	0				0			0				0			0				0			0				
Recording046	ProVisioNET_pilot_01_01_novice	Female	Novice	Heckling	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0																						0											1937										8736	1248	381	1959	7	91	780	Bianca	Bianca	0				0			9536	9536	9536	9536	1	91	9536	9556	9556	9556	9556	1	71	9556	0				
Recording046	ProVisioNET_pilot_01_01_novice	Female	Novice	Heckling	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0																						0											1937										0				0			Bianca	Bianca	0				0			0				0			0				0			0				
Recording046	ProVisioNET_pilot_01_01_novice	Female	Novice	Heckling	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0																						0											1937										8355	1393	780	1959	6	91	780	Bianca	Bianca	0				0			8995	8995	8995	8995	1	91	8995	9015	9015	9015	9015	1	71	9015	0				
Recording046	ProVisioNET_pilot_01_01_novice	Female	Novice	Heckling_fix	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0																					9626	0											1937										0				0			Board_Screen		0				0			0				0			0				0			0				
Recording046	ProVisioNET_pilot_01_01_novice	Female	Novice	Heckling_fix	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0																					9626	0											1937										19928	1329	340	2718	15	91	780	Board_Screen		0				0			21048	3508	480	11873	6	91	11873	21327	3555	500	11893	6	71	11893	1	20898	17920	414,6	381,06
Recording046	ProVisioNET_pilot_01_01_novice	Female	Novice	Heckling_fix	1	fullstream	Board_Screen	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0																					9626	0											1937										820	273	140	360	3	28474	360	Board_Screen		0				0			1619	1619	1619	1619	1	28474	1619	1639	1639	1639	1639	1	28454	1639	1				
Recording046	ProVisioNET_pilot_01_01_novice	Female	Novice	Heckling_fix	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0																					9626	0											1937										720	360	140	580	2	20319	580	Board_Screen		0				0			720	360	140	580	2	20319	580	840	420	160	680	2	20219	680	0		20898		414,6
Recording046	ProVisioNET_pilot_01_01_novice	Female	Novice	Heckling_fix	1	fullstream	Classroom_Others	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0																					9626	0											1937										1959	163	80	320	12	12064	100	Board_Screen		0				0			2758	552	120	1299	5	12064	760	2958	592	140	1379	5	12064	760	2	17920		381,06	
Recording046	ProVisioNET_pilot_01_01_novice	Female	Novice	Heckling_fix	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0																					9626	0											1937										8355	1393	780	1959	6	91	780	Board_Screen		0				0			8995	8995	8995	8995	1	91	8995	9015	9015	9015	9015	1	71	9015	0				
Recording046	ProVisioNET_pilot_01_01_novice	Female	Novice	Lesson	1	fullstream	Anna	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1					912553	889507	883298	732989	732989	702426	372848	372848	342105	822502	804606	792393	642252	622600	612251	282525	261931	252305		0	552210	539974	522775	887758		368848	802512	619834	254242	533355	433483	174316	462128	434628	432767	192157	176707	162540	127444	610	80	3218	209	9200	800	Classroom_Others	Classroom_Others	0				0			131622	833	80	6556	158	9200	800	139077	880	100	6576	158	9180	820	19	18095	10000	434,87	327,12
Recording046	ProVisioNET_pilot_01_01_novice	Female	Novice	Lesson	1	fullstream	Bianca	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1					912553	889507	883298	732989	732989	702426	372848	372848	342105	822502	804606	792393	642252	622600	612251	282525	261931	252305		0	552210	539974	522775	887758		368848	802512	619834	254242	533355	433483	174316	462128	434628	432767	192157	176707	162540	207737	624	60	6356	333	1804	280	Classroom_Others	Classroom_Others	760	760	760	760	1	679201	760	220988	974	80	11873	227	1804	280	230982	1018	100	11893	227	1764	320	30	2444	2624	346,79	169,73
Recording046	ProVisioNET_pilot_01_01_novice	Female	Novice	Lesson	1	fullstream	Board_Screen	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1					912553	889507	883298	732989	732989	702426	372848	372848	342105	822502	804606	792393	642252	622600	612251	282525	261931	252305		0	552210	539974	522775	887758		368848	802512	619834	254242	533355	433483	174316	462128	434628	432767	192157	176707	162540	141356	277	80	2199	511	7401	80	Classroom_Others	Classroom_Others	240	240	240	240	1	1005126	240	170258	1507	80	10274	113	7401	80	174036	1540	80	10274	113	7381	100	262	20593	29528	118,19	156,11
Recording046	ProVisioNET_pilot_01_01_novice	Female	Novice	Lesson	1	fullstream	Carl(a)	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1					912553	889507	883298	732989	732989	702426	372848	372848	342105	822502	804606	792393	642252	622600	612251	282525	261931	252305		0	552210	539974	522775	887758		368848	802512	619834	254242	533355	433483	174316	462128	434628	432767	192157	176707	162540	122627	590	80	6776	208	4163	400	Classroom_Others	Classroom_Others	1639	546	80	1339	3	191192	80	129283	958	80	8355	135	4163	400	134080	993	80	8415	135	4143	420	30	8201	4563	411,88	388,69
Recording046	ProVisioNET_pilot_01_01_novice	Female	Novice	Lesson	1	fullstream	Classroom_Others	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1					912553	889507	883298	732989	732989	702426	372848	372848	342105	822502	804606	792393	642252	622600	612251	282525	261931	252305		0	552210	539974	522775	887758		368848	802512	619834	254242	533355	433483	174316	462128	434628	432767	192157	176707	162540	99240	324	80	2279	306	885	100	Classroom_Others	Classroom_Others	0				0			121226	767	80	8015	158	885	839	126783	802	80	8015	158	845	879	64	5902	2444	401,7	346,79
Recording046	ProVisioNET_pilot_01_01_novice	Female	Novice	Lesson	1	fullstream	Disruptive_Person	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1					912553	889507	883298	732989	732989	702426	372848	372848	342105	822502	804606	792393	642252	622600	612251	282525	261931	252305		0	552210	539974	522775	887758		368848	802512	619834	254242	533355	433483	174316	462128	434628	432767	192157	176707	162540	30062	752	80	3638	40	162369	360	Classroom_Others	Classroom_Others	220	220	220	220	1	730751	220	31321	1080	80	8995	29	162369	360	32301	1114	100	9015	29	162349	380	0	163689	162729	232,53	327,57
Recording046	ProVisioNET_pilot_01_01_novice	Female	Novice	Lesson	1	fullstream	Material	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1					912553	889507	883298	732989	732989	702426	372848	372848	342105	822502	804606	792393	642252	622600	612251	282525	261931	252305		0	552210	539974	522775	887758		368848	802512	619834	254242	533355	433483	174316	462128	434628	432767	192157	176707	162540	68579	737	80	3658	93	2664	180	Classroom_Others	Classroom_Others	0				0			71657	1039	80	6356	69	2664	180	74436	1079	140	6456	69	2624	220	11	2624	2844	169,73	174,8
