Farbe	Kommentar	Dokumentgruppe	Dokumentname	Code	Anfang	Ende	Gewicht	Segment	Bearbeitet von	Bearbeitet am	Erstellt von	Erstellt am	Fläche	Abdeckungsgrad %
?		kodiert von Mandy	Aperol_pilot_01_01_expert_D_cam4	speaking time\teacher	0:03:18,5	0:03:31,6	0		empschulml	21.10.2020 10:42:47	empschulml	21.10.2020 10:42:47	00:00:13,1	1,77
?		kodiert von Mandy	Aperol_pilot_01_01_expert_D_cam4	disturbance\walking around_scripted\reacted\verbal	0:03:18,7	0:03:25,1	0		empschulml	21.10.2020 10:25:30	empschulml	21.10.2020 10:25:30	00:00:06,3	0,86
?		kodiert von Mandy	Aperol_pilot_01_01_expert_D_cam4	speaking time\student	0:03:31,4	0:03:36,4	0		empschulml	21.10.2020 10:43:21	empschulml	21.10.2020 10:43:21	00:00:04,9	0,66
?		kodiert von Mandy	Aperol_pilot_01_01_expert_D_cam4	disturbance\asking question_scripted	0:03:16,5	0:03:42,9	0		empschulml	21.10.2020 10:44:33	empschulml	21.10.2020 10:44:33	00:00:26,3	3,57
?		kodiert von Mandy	Aperol_pilot_01_01_expert_D_cam4	disturbance\asking question_scripted\perceived	0:03:16,6	0:03:17,2	0		empschulml	21.10.2020 10:41:52	empschulml	21.10.2020 10:41:52	00:00:00,5	0,07
?		kodiert von Mandy	Aperol_pilot_01_01_expert_D_cam4	disturbance\asking question_scripted\reacted	0:03:28,6	0:03:31,6	0		empschulml	21.10.2020 10:42:34	empschulml	21.10.2020 10:42:34	00:00:03,0	0,41
?		kodiert von Mandy	Aperol_pilot_01_01_expert_D_cam4	disturbance\asking question_scripted\reacted\verbal	0:03:28,6	0:03:31,6	0		empschulml	21.10.2020 10:42:37	empschulml	21.10.2020 10:42:37	00:00:03,0	0,41
?		kodiert von Mandy	Aperol_pilot_01_01_expert_D_cam4	speaking time\teacher	0:03:36,5	0:03:37,5	0		empschulml	21.10.2020 10:43:43	empschulml	21.10.2020 10:43:43	00:00:01,0	0,14
?		kodiert von Mandy	Aperol_pilot_01_01_expert_D_cam4	speaking time\student	0:03:37,4	0:03:42,8	0		empschulml	21.10.2020 10:44:24	empschulml	21.10.2020 10:44:24	00:00:05,3	0,72
?		kodiert von Mandy	Aperol_pilot_01_01_expert_D_cam4	speaking time\teacher	0:03:42,8	0:03:44,6	0		empschulml	21.10.2020 10:45:31	empschulml	21.10.2020 10:45:31	00:00:01,7	0,23
?		kodiert von Mandy	Aperol_pilot_01_01_expert_D_cam4	speaking time\student	0:03:44,5	0:03:47,5	0		empschulml	21.10.2020 10:45:47	empschulml	21.10.2020 10:45:47	00:00:02,9	0,39
?		kodiert von Mandy	Aperol_pilot_01_01_expert_D_cam4	speaking time\teacher	0:03:47,4	0:03:51,9	0		empschulml	21.10.2020 10:46:35	empschulml	21.10.2020 10:46:35	00:00:04,5	0,61
?		kodiert von Mandy	Aperol_pilot_01_01_expert_D_cam4	speaking time\teacher	0:03:52,9	0:03:59,5	0		empschulml	21.10.2020 10:46:46	empschulml	21.10.2020 10:46:46	00:00:06,5	0,89
?		kodiert von Mandy	Aperol_pilot_01_01_expert_D_cam4	speaking time\student	0:03:59,7	0:04:07,3	0		empschulml	21.10.2020 10:47:53	empschulml	21.10.2020 10:47:53	00:00:07,5	1,02
?		kodiert von Mandy	Aperol_pilot_01_01_expert_D_cam4	speaking time\teacher	0:04:07,9	0:04:22,7	0		empschulml	21.10.2020 11:33:09	empschulml	21.10.2020 11:33:09	00:00:14,8	2,00
?		kodiert von Mandy	Aperol_pilot_01_01_expert_D_cam4	speaking time\student	0:04:09,0	0:04:10,6	0		empschulml	21.10.2020 10:50:12	empschulml	21.10.2020 10:50:12	00:00:01,5	0,21
?		kodiert von Mandy	Aperol_pilot_01_01_expert_D_cam4	speaking time\student	0:04:13,2	0:04:16,0	0		empschulml	21.10.2020 10:50:43	empschulml	21.10.2020 10:50:43	00:00:02,7	0,37
?		kodiert von Mandy	Aperol_pilot_01_01_expert_D_cam4	speaking time\student	0:04:22,8	0:04:24,1	0		empschulml	21.10.2020 11:32:50	empschulml	21.10.2020 11:32:50	00:00:01,2	0,17
?		kodiert von Mandy	Aperol_pilot_01_01_expert_D_cam4	speaking time\teacher	0:04:24,0	0:04:44,0	0		empschulml	21.10.2020 11:37:21	empschulml	21.10.2020 11:37:21	00:00:20,0	2,70
?		kodiert von Mandy	Aperol_pilot_01_01_expert_D_cam4	disturbance\head on table_scripted	0:04:32,9	0:04:38,4	0		empschulml	21.10.2020 11:35:23	empschulml	21.10.2020 11:35:23	00:00:05,5	0,74
?		kodiert von Mandy	Aperol_pilot_01_01_expert_D_cam4	disturbance\head on table_scripted\perceived	0:04:36,0	0:04:36,5	0		empschulml	21.10.2020 11:35:48	empschulml	21.10.2020 11:35:48	00:00:00,4	0,06
?		kodiert von Mandy	Aperol_pilot_01_01_expert_D_cam4	disturbance\head on table_scripted\reacted	0:04:37,4	0:04:44,0	0		empschulml	21.10.2020 11:37:00	empschulml	21.10.2020 11:37:00	00:00:06,5	0,88
?		kodiert von Mandy	Aperol_pilot_01_01_expert_D_cam4	disturbance\head on table_scripted\reacted\verbal	0:04:37,4	0:04:44,0	0		empschulml	21.10.2020 11:37:01	empschulml	21.10.2020 11:37:01	00:00:06,5	0,88
?		kodiert von Mandy	Aperol_pilot_01_01_expert_D_cam4	speaking time\student	0:04:44,1	0:04:46,0	0		empschulml	21.10.2020 11:37:40	empschulml	21.10.2020 11:37:40	00:00:01,9	0,26
?		kodiert von Mandy	Aperol_pilot_01_01_expert_D_cam4	speaking time\teacher	0:04:45,7	0:04:50,9	0		empschulml	21.10.2020 11:39:10	empschulml	21.10.2020 11:39:10	00:00:05,1	0,70
?		kodiert von Mandy	Aperol_pilot_01_01_expert_D_cam4	speaking time\student	0:04:47,4	0:04:48,2	0		empschulml	21.10.2020 11:38:43	empschulml	21.10.2020 11:38:43	00:00:00,8	0,11
?		kodiert von Mandy	Aperol_pilot_01_01_expert_D_cam4	speaking time\student	0:04:50,1	0:05:00,4	0		empschulml	21.10.2020 11:47:53	empschulml	21.10.2020 11:47:53	00:00:10,2	1,39
?		kodiert von Mandy	Aperol_pilot_01_01_expert_D_cam4	disturbance\asking question_scripted	0:04:50,1	0:05:00,4	0		empschulml	21.10.2020 11:47:51	empschulml	21.10.2020 11:47:51	00:00:10,2	1,39
?		kodiert von Mandy	Aperol_pilot_01_01_expert_D_cam4	disturbance\asking question_scripted\perceived	0:04:50,7	0:04:51,2	0		empschulml	21.10.2020 11:44:45	empschulml	21.10.2020 11:44:45	00:00:00,5	0,07
?		kodiert von Mandy	Aperol_pilot_01_01_expert_D_cam4	disturbance\asking question_scripted\reacted\nonverbal	0:04:51,2	0:04:52,5	0		empschulml	21.10.2020 11:45:24	empschulml	21.10.2020 11:45:24	00:00:01,3	0,18
?		kodiert von Mandy	Aperol_pilot_01_01_expert_D_cam4	disturbance\asking question_scripted\reacted\verbal	0:04:51,6	0:04:52,2	0		empschulml	21.10.2020 11:46:22	empschulml	21.10.2020 11:46:22	00:00:00,6	0,08
?		kodiert von Mandy	Aperol_pilot_01_01_expert_D_cam4	speaking time\teacher	0:04:51,6	0:04:52,2	0		empschulml	21.10.2020 11:46:20	empschulml	21.10.2020 11:46:20	00:00:00,6	0,08
?		kodiert von Mandy	Aperol_pilot_01_01_expert_D_cam4	speaking time\teacher	0:04:57,1	0:04:57,7	0		empschulml	21.10.2020 11:46:43	empschulml	21.10.2020 11:46:43	00:00:00,5	0,08
?		kodiert von Mandy	Aperol_pilot_01_01_expert_D_cam4	disturbance\asking question_scripted\reacted\verbal	0:04:57,1	0:04:57,7	0		empschulml	21.10.2020 11:46:48	empschulml	21.10.2020 11:46:48	00:00:00,5	0,08
?		kodiert von Mandy	Aperol_pilot_01_01_expert_D_cam4	speaking time\teacher	0:05:00,3	0:05:03,1	0		empschulml	21.10.2020 11:48:12	empschulml	21.10.2020 11:48:12	00:00:02,7	0,37
?		kodiert von Mandy	Aperol_pilot_01_01_expert_D_cam4	speaking time\student	0:05:02,5	0:05:03,1	0		empschulml	21.10.2020 11:48:27	empschulml	21.10.2020 11:48:27	00:00:00,6	0,08
?		kodiert von Mandy	Aperol_pilot_01_01_expert_D_cam4	speaking time\teacher	0:05:03,1	0:05:09,0	0		empschulml	21.10.2020 11:49:08	empschulml	21.10.2020 11:49:08	00:00:05,8	0,79
?		kodiert von Mandy	Aperol_pilot_01_01_expert_D_cam4	speaking time\student	0:05:09,5	0:05:15,9	0		empschulml	21.10.2020 11:50:27	empschulml	21.10.2020 11:50:27	00:00:06,4	0,87
?		kodiert von Mandy	Aperol_pilot_01_01_expert_D_cam4	speaking time\teacher	0:05:13,4	0:05:55,1	0		empschulml	21.10.2020 11:52:47	empschulml	21.10.2020 11:52:47	00:00:41,7	5,64
?		kodiert von Mandy	Aperol_pilot_01_01_expert_D_cam4	speaking time\student	0:05:55,0	0:06:00,0	0		empschulml	21.10.2020 11:53:18	empschulml	21.10.2020 11:53:18	00:00:04,9	0,66
?		kodiert von Mandy	Aperol_pilot_01_01_expert_D_cam4	speaking time\teacher	0:06:00,0	0:06:13,2	0		empschulml	21.10.2020 11:54:05	empschulml	21.10.2020 11:54:05	00:00:13,2	1,78
?		kodiert von Mandy	Aperol_pilot_01_01_expert_D_cam4	disturbance\asking question_scripted	0:06:16,6	0:06:20,3	0		empschulml	21.10.2020 11:57:54	empschulml	21.10.2020 11:57:54	00:00:03,7	0,50
?		kodiert von Mandy	Aperol_pilot_01_01_expert_D_cam4	disturbance\asking question_scripted\perceived	0:06:16,9	0:06:17,3	0		empschulml	21.10.2020 11:57:41	empschulml	21.10.2020 11:57:41	00:00:00,4	0,05
?		kodiert von Mandy	Aperol_pilot_01_01_expert_D_cam4	disturbance\asking question_scripted\reacted	0:06:18,2	0:06:21,9	0		empschulml	21.10.2020 11:59:13	empschulml	21.10.2020 11:59:13	00:00:03,7	0,50
?		kodiert von Mandy	Aperol_pilot_01_01_expert_D_cam4	speaking time\student	0:06:18,7	0:06:20,5	0		empschulml	21.10.2020 11:58:27	empschulml	21.10.2020 11:58:27	00:00:01,8	0,24
?		kodiert von Mandy	Aperol_pilot_01_01_expert_D_cam4	disturbance\asking question_scripted\reacted\verbal	0:06:20,3	0:06:21,6	0		empschulml	21.10.2020 11:58:45	empschulml	21.10.2020 11:58:45	00:00:01,2	0,17
?		kodiert von Mandy	Aperol_pilot_01_01_expert_D_cam4	speaking time\teacher	0:06:22,2	0:06:24,0	0		empschulml	21.10.2020 12:23:46	empschulml	21.10.2020 12:23:46	00:00:01,7	0,24
?		kodiert von Mandy	Aperol_pilot_01_01_expert_D_cam4	speaking time\teacher	0:06:25,5	0:06:36,8	0		empschulml	21.10.2020 12:24:15	empschulml	21.10.2020 12:24:15	00:00:11,2	1,52
?		kodiert von Mandy	Aperol_pilot_01_01_expert_D_cam4	speaking time\student	0:06:29,1	0:06:29,8	0		empschulml	21.10.2020 12:24:48	empschulml	21.10.2020 12:24:48	00:00:00,7	0,09
?		kodiert von Mandy	Aperol_pilot_01_01_expert_D_cam4	speaking time\student	0:06:33,4	0:06:34,0	0		empschulml	21.10.2020 12:25:18	empschulml	21.10.2020 12:25:18	00:00:00,5	0,08
?		kodiert von Mandy	Aperol_pilot_01_01_expert_D_cam4	speaking time\student	0:06:38,6	0:06:40,4	0		empschulml	21.10.2020 12:25:43	empschulml	21.10.2020 12:25:43	00:00:01,7	0,24
?		kodiert von Mandy	Aperol_pilot_01_01_expert_D_cam4	speaking time\teacher	0:06:40,3	0:06:45,2	0		empschulml	21.10.2020 12:25:57	empschulml	21.10.2020 12:25:57	00:00:04,8	0,65
?		kodiert von Mandy	Aperol_pilot_01_01_expert_D_cam4	disturbance\drawing_scripted	0:05:12,7	0:06:25,5	0		empschulml	21.10.2020 12:28:45	empschulml	21.10.2020 12:28:45	00:01:12,8	9,84
?		kodiert von Mandy	Aperol_pilot_01_01_expert_D_cam4	disturbance\drawing_scripted\perceived	0:06:22,3	0:06:23,1	0		empschulml	21.10.2020 12:27:59	empschulml	21.10.2020 12:27:59	00:00:00,8	0,11
?		kodiert von Mandy	Aperol_pilot_01_01_expert_D_cam4	disturbance\drawing_scripted\reacted	0:06:25,4	0:06:29,1	0		empschulml	21.10.2020 12:28:59	empschulml	21.10.2020 12:28:59	00:00:03,6	0,49
?		kodiert von Mandy	Aperol_pilot_01_01_expert_D_cam4	disturbance\drawing_scripted\reacted\verbal	0:06:25,4	0:06:29,1	0		empschulml	21.10.2020 12:29:05	empschulml	21.10.2020 12:29:05	00:00:03,6	0,49
?		kodiert von Mandy	Aperol_pilot_01_01_expert_D_cam4	speaking time\student	0:06:46,2	0:06:47,6	0		empschulml	21.10.2020 12:30:00	empschulml	21.10.2020 12:30:00	00:00:01,3	0,18
?		kodiert von Mandy	Aperol_pilot_01_01_expert_D_cam4	speaking time\teacher	0:06:47,5	0:06:58,7	0		empschulml	21.10.2020 12:31:23	empschulml	21.10.2020 12:31:23	00:00:11,2	1,51
?		kodiert von Mandy	Aperol_pilot_01_01_expert_D_cam4	speaking time\student	0:06:58,8	0:07:01,5	0		empschulml	21.10.2020 12:31:17	empschulml	21.10.2020 12:31:17	00:00:02,7	0,36
?		kodiert von Mandy	Aperol_pilot_01_01_expert_D_cam4	speaking time\teacher	0:07:01,0	0:07:03,3	0		empschulml	21.10.2020 12:32:03	empschulml	21.10.2020 12:32:03	00:00:02,2	0,30
?		kodiert von Mandy	Aperol_pilot_01_01_expert_D_cam4	speaking time\student	0:07:03,0	0:07:04,3	0		empschulml	21.10.2020 12:39:21	empschulml	21.10.2020 12:39:21	00:00:01,2	0,17
?		kodiert von Mandy	Aperol_pilot_01_01_expert_D_cam4	disturbance\clicking pen_scripted	0:06:48,0	0:07:03,1	0		empschulml	21.10.2020 12:33:55	empschulml	21.10.2020 12:33:55	00:00:15,1	2,04
?		kodiert von Mandy	Aperol_pilot_01_01_expert_D_cam4	disturbance\clicking pen_scripted\reacted	0:07:00,8	0:07:06,1	0		empschulml	21.10.2020 12:38:28	empschulml	21.10.2020 12:38:28	00:00:05,2	0,71
?		kodiert von Mandy	Aperol_pilot_01_01_expert_D_cam4	disturbance\clicking pen_scripted\reacted\verbal	0:07:00,8	0:07:06,1	0		empschulml	21.10.2020 12:38:34	empschulml	21.10.2020 12:38:34	00:00:05,2	0,71
?		kodiert von Mandy	Aperol_pilot_01_01_expert_D_cam4	disturbance\clicking pen_scripted\perceived	0:07:00,4	0:07:00,9	0		empschulml	21.10.2020 12:38:53	empschulml	21.10.2020 12:38:53	00:00:00,4	0,06
?		kodiert von Mandy	Aperol_pilot_01_01_expert_D_cam4	speaking time\teacher	0:07:04,0	0:08:27,5	0		empschulml	21.10.2020 12:48:39	empschulml	21.10.2020 12:48:39	00:01:23,5	11,29
?		kodiert von Mandy	Aperol_pilot_01_01_expert_D_cam4	speaking time\student	0:07:25,9	0:07:28,2	0		empschulml	21.10.2020 12:40:42	empschulml	21.10.2020 12:40:42	00:00:02,3	0,31
?		kodiert von Mandy	Aperol_pilot_01_01_expert_D_cam4	disturbance\drumming hands_scripted	0:07:35,2	0:08:08,2	0		empschulml	21.10.2020 12:46:31	empschulml	21.10.2020 12:46:31	00:00:32,9	4,45
?		kodiert von Mandy	Aperol_pilot_01_01_expert_D_cam4	disturbance\drumming hands_scripted\reacted	0:08:04,2	0:08:08,3	0		empschulml	21.10.2020 12:46:58	empschulml	21.10.2020 12:46:58	00:00:04,0	0,55
?		kodiert von Mandy	Aperol_pilot_01_01_expert_D_cam4	disturbance\drumming hands_scripted\reacted\verbal	0:08:04,2	0:08:08,3	0		empschulml	21.10.2020 12:47:03	empschulml	21.10.2020 12:47:03	00:00:04,0	0,55
?		kodiert von Mandy	Aperol_pilot_01_01_expert_D_cam4	speaking time\student	0:08:27,3	0:08:30,5	0		empschulml	21.10.2020 12:49:24	empschulml	21.10.2020 12:49:24	00:00:03,1	0,43
?		kodiert von Mandy	Aperol_pilot_01_01_expert_D_cam4	speaking time\teacher	0:08:30,3	0:08:39,9	0		empschulml	21.10.2020 12:49:52	empschulml	21.10.2020 12:49:52	00:00:09,5	1,29
?		kodiert von Mandy	Aperol_pilot_01_01_expert_D_cam4	speaking time\student	0:08:39,3	0:08:40,0	0		empschulml	21.10.2020 12:50:08	empschulml	21.10.2020 12:50:08	00:00:00,6	0,09
?		kodiert von Mandy	Aperol_pilot_01_01_expert_D_cam4	speaking time\teacher	0:08:40,0	0:08:49,9	0		empschulml	21.10.2020 12:52:22	empschulml	21.10.2020 12:52:22	00:00:09,8	1,33
?		kodiert von Mandy	Aperol_pilot_01_01_expert_D_cam4	disturbance\looking at phone_scripted	0:08:44,0	0:09:19,9	0		empschulml	22.10.2020 14:01:09	empschulml	22.10.2020 14:01:09	00:00:35,9	4,86
?		kodiert von Mandy	Aperol_pilot_01_01_expert_D_cam4	disturbance\looking at phone_scripted\perceived	0:08:44,7	0:08:45,3	0		empschulml	21.10.2020 12:51:10	empschulml	21.10.2020 12:51:10	00:00:00,5	0,08
?		kodiert von Mandy	Aperol_pilot_01_01_expert_D_cam4	speaking time\student	0:08:48,6	0:08:53,3	0		empschulml	22.10.2020 13:58:00	empschulml	22.10.2020 13:58:00	00:00:04,7	0,64
?		kodiert von Mandy	Aperol_pilot_01_01_expert_D_cam4	speaking time\teacher	0:08:52,4	0:09:08,6	0		empschulml	22.10.2020 14:01:52	empschulml	22.10.2020 14:01:52	00:00:16,2	2,19
?		kodiert von Mandy	Aperol_pilot_01_01_expert_D_cam4	disturbance\asking question_scripted	0:08:46,0	0:08:53,2	0		empschulml	22.10.2020 13:57:04	empschulml	22.10.2020 13:57:04	00:00:07,1	0,97
?		kodiert von Mandy	Aperol_pilot_01_01_expert_D_cam4	disturbance\asking question_scripted\reacted	0:08:52,4	0:09:00,4	0		empschulml	22.10.2020 13:58:47	empschulml	22.10.2020 13:58:47	00:00:08,0	1,09
?		kodiert von Mandy	Aperol_pilot_01_01_expert_D_cam4	disturbance\asking question_scripted\perceived	0:08:46,6	0:08:47,2	0		empschulml	22.10.2020 13:57:43	empschulml	22.10.2020 13:57:43	00:00:00,5	0,07
?		kodiert von Mandy	Aperol_pilot_01_01_expert_D_cam4	speaking time\student	0:09:03,1	0:09:03,9	0		empschulml	22.10.2020 13:59:44	empschulml	22.10.2020 13:59:44	00:00:00,8	0,11
?		kodiert von Mandy	Aperol_pilot_01_01_expert_D_cam4	speaking time\student	0:09:07,4	0:09:10,0	0		empschulml	22.10.2020 14:00:01	empschulml	22.10.2020 14:00:01	00:00:02,5	0,35
?		kodiert von Mandy	Aperol_pilot_01_01_expert_D_cam4	speaking time\teacher	0:09:10,0	0:09:36,0	0		empschulml	22.10.2020 14:06:25	empschulml	22.10.2020 14:06:25	00:00:26,0	3,51
?		kodiert von Mandy	Aperol_pilot_01_01_expert_D_cam4	disturbance\looking at phone_scripted\perceived	0:09:17,2	0:09:18,0	0		empschulml	22.10.2020 14:02:56	empschulml	22.10.2020 14:02:56	00:00:00,7	0,11
?		kodiert von Mandy	Aperol_pilot_01_01_expert_D_cam4	disturbance\asking question_scripted\reacted\verbal	0:08:52,4	0:09:00,4	0		empschulml	22.10.2020 14:03:19	empschulml	22.10.2020 14:03:19	00:00:08,0	1,09
?		kodiert von Mandy	Aperol_pilot_01_01_expert_D_cam4	disturbance\looking at phone_scripted\reacted	0:09:18,8	0:09:21,3	0		empschulml	22.10.2020 14:04:07	empschulml	22.10.2020 14:04:07	00:00:02,4	0,33
?		kodiert von Mandy	Aperol_pilot_01_01_expert_D_cam4	disturbance\looking at phone_scripted\reacted\verbal	0:09:18,8	0:09:21,3	0		empschulml	22.10.2020 14:04:09	empschulml	22.10.2020 14:04:09	00:00:02,4	0,33
?		kodiert von Mandy	Aperol_pilot_01_01_expert_D_cam4	speaking time\student	0:09:21,3	0:09:23,8	0		empschulml	22.10.2020 14:05:13	empschulml	22.10.2020 14:05:13	00:00:02,4	0,34
?		kodiert von Mandy	Aperol_pilot_01_01_expert_D_cam4	speaking time\student	0:09:36,0	0:09:41,3	0		empschulml	22.10.2020 14:06:17	empschulml	22.10.2020 14:06:17	00:00:05,3	0,72
?		kodiert von Mandy	Aperol_pilot_01_01_expert_D_cam4	speaking time\student	0:09:48,9	0:09:50,2	0		empschulml	22.10.2020 14:07:35	empschulml	22.10.2020 14:07:35	00:00:01,2	0,17
?		kodiert von Mandy	Aperol_pilot_01_01_expert_D_cam4	speaking time\teacher	0:09:41,3	0:09:47,8	0		empschulml	22.10.2020 14:08:10	empschulml	22.10.2020 14:08:10	00:00:06,4	0,88
?		kodiert von Mandy	Aperol_pilot_01_01_expert_D_cam4	speaking time\teacher	0:09:50,0	0:09:51,0	0		empschulml	22.10.2020 14:07:58	empschulml	22.10.2020 14:07:58	00:00:00,9	0,13
?		kodiert von Mandy	Aperol_pilot_01_01_expert_D_cam4	speaking time\teacher	0:09:52,9	0:09:56,0	0		empschulml	22.10.2020 14:08:29	empschulml	22.10.2020 14:08:29	00:00:03,0	0,41
?		kodiert von Mandy	Aperol_pilot_01_01_expert_D_cam4	speaking time\student	0:09:56,4	0:09:58,3	0		empschulml	22.10.2020 14:08:50	empschulml	22.10.2020 14:08:50	00:00:01,8	0,25
?		kodiert von Mandy	Aperol_pilot_01_01_expert_D_cam4	speaking time\teacher	0:09:58,1	0:10:01,2	0		empschulml	22.10.2020 14:09:27	empschulml	22.10.2020 14:09:27	00:00:03,0	0,41
?		kodiert von Mandy	Aperol_pilot_01_01_expert_D_cam4	speaking time\student	0:10:02,6	0:10:05,6	0		empschulml	22.10.2020 14:10:04	empschulml	22.10.2020 14:10:04	00:00:03,0	0,41
?		kodiert von Mandy	Aperol_pilot_01_01_expert_D_cam4	speaking time\teacher	0:10:05,6	0:10:14,0	0		empschulml	22.10.2020 14:10:43	empschulml	22.10.2020 14:10:43	00:00:08,3	1,13
?		kodiert von Mandy	Aperol_pilot_01_01_expert_D_cam4	disturbance\asking question_scripted	0:10:13,5	0:10:17,4	0		empschulml	22.10.2020 14:11:12	empschulml	22.10.2020 14:11:12	00:00:03,8	0,52
?		kodiert von Mandy	Aperol_pilot_01_01_expert_D_cam4	disturbance\asking question_scripted\perceived	0:10:15,8	0:10:16,3	0		empschulml	22.10.2020 14:11:33	empschulml	22.10.2020 14:11:33	00:00:00,4	0,06
?		kodiert von Mandy	Aperol_pilot_01_01_expert_D_cam4	disturbance\asking question_scripted\reacted	0:10:16,3	0:10:18,0	0		empschulml	22.10.2020 14:11:42	empschulml	22.10.2020 14:11:42	00:00:01,7	0,23
?		kodiert von Mandy	Aperol_pilot_01_01_expert_D_cam4	disturbance\asking question_scripted\reacted\verbal	0:10:16,3	0:10:18,0	0		empschulml	22.10.2020 14:11:46	empschulml	22.10.2020 14:11:46	00:00:01,7	0,23
?		kodiert von Mandy	Aperol_pilot_01_01_expert_D_cam4	speaking time\student	0:10:18,0	0:10:21,3	0		empschulml	22.10.2020 14:12:11	empschulml	22.10.2020 14:12:11	00:00:03,2	0,44
?		kodiert von Mandy	Aperol_pilot_01_01_expert_D_cam4	speaking time\teacher	0:10:21,4	0:10:22,0	0		empschulml	22.10.2020 14:12:15	empschulml	22.10.2020 14:12:15	00:00:00,5	0,08
?		kodiert von Mandy	Aperol_pilot_01_01_expert_D_cam4	speaking time\student	0:10:22,2	0:10:25,2	0		empschulml	22.10.2020 14:39:01	empschulml	22.10.2020 14:39:01	00:00:02,9	0,40
?		kodiert von Mandy	Aperol_pilot_01_01_expert_D_cam4	speaking time\teacher	0:10:25,1	0:10:28,2	0		empschulml	22.10.2020 14:39:26	empschulml	22.10.2020 14:39:26	00:00:03,0	0,41
?		kodiert von Mandy	Aperol_pilot_01_01_expert_D_cam4	speaking time\student	0:10:28,2	0:10:37,0	0		empschulml	22.10.2020 14:40:38	empschulml	22.10.2020 14:40:38	00:00:08,8	1,20
?		kodiert von Mandy	Aperol_pilot_01_01_expert_D_cam4	speaking time\teacher	0:10:31,0	0:10:32,6	0		empschulml	22.10.2020 14:40:49	empschulml	22.10.2020 14:40:49	00:00:01,5	0,21
?		kodiert von Mandy	Aperol_pilot_01_01_expert_D_cam4	speaking time\teacher	0:10:36,0	0:11:02,6	0		empschulml	22.10.2020 14:42:07	empschulml	22.10.2020 14:42:07	00:00:26,6	3,61
?		kodiert von Mandy	Aperol_pilot_01_01_expert_D_cam4	speaking time\student	0:11:12,0	0:11:19,9	0		empschulml	22.10.2020 14:42:51	empschulml	22.10.2020 14:42:51	00:00:07,9	1,07
?		kodiert von Mandy	Aperol_pilot_01_01_expert_D_cam4	speaking time\student	0:11:20,7	0:11:54,0	0		empschulml	22.10.2020 14:46:37	empschulml	22.10.2020 14:46:37	00:00:33,3	4,50
?		kodiert von Mandy	Aperol_pilot_01_01_expert_D_cam4	speaking time\teacher	0:11:19,8	0:11:20,7	0		empschulml	22.10.2020 14:43:32	empschulml	22.10.2020 14:43:32	00:00:00,8	0,11
?		kodiert von Mandy	Aperol_pilot_01_01_expert_D_cam4	speaking time\teacher	0:11:54,0	0:12:13,4	0		empschulml	22.10.2020 14:48:51	empschulml	22.10.2020 14:48:51	00:00:19,3	2,61
?		kodiert von Mandy	Aperol_pilot_01_01_expert_D_cam4	Phase\lesson end	0:12:13,4	0:12:14,0	0		empschulml	22.10.2020 14:49:13	empschulml	22.10.2020 14:49:13	00:00:00,5	0,07
