Farbe	Kommentar	Dokumentgruppe	Dokumentname	Code	Anfang	Ende	Gewicht	Segment	Bearbeitet von	Bearbeitet am	Erstellt von	Erstellt am	Fläche	Abdeckungsgrad %
?		02_03_kodiert von Anna	Aperol_pilot_02_03_novice_C_cam1	disturbance\asking question\perceived	0:05:32,8	0:05:33,1	0		empschulml	20.10.2020 15:54:27	empshiwi	09.10.2020 13:16:36	00:00:00,2	0,03
?		02_03_kodiert von Anna	Aperol_pilot_02_03_novice_C_cam1	speaking time\teachter	0:05:40,6	0:05:41,4	0		empschulml	20.10.2020 15:54:27	empshiwi	09.10.2020 13:16:49	00:00:00,7	0,11
?		02_03_kodiert von Anna	Aperol_pilot_02_03_novice_C_cam1	speaking time\student	0:05:41,3	0:05:42,1	0		empschulml	20.10.2020 15:54:27	empshiwi	09.10.2020 13:17:07	00:00:00,8	0,12
?		02_03_kodiert von Anna	Aperol_pilot_02_03_novice_C_cam1	speaking time\teachter	0:05:43,5	0:05:43,9	0		empschulml	20.10.2020 15:54:27	empshiwi	09.10.2020 13:17:22	00:00:00,3	0,05
?		02_03_kodiert von Anna	Aperol_pilot_02_03_novice_C_cam1	speaking time\teachter	0:05:47,2	0:06:06,3	0		empschulml	20.10.2020 15:54:27	empshiwi	09.10.2020 13:18:46	00:00:19,1	2,81
?		02_03_kodiert von Anna	Aperol_pilot_02_03_novice_C_cam1	disturbance\looking at phone	0:05:56,8	0:06:06,0	0		empschulml	20.10.2020 15:54:27	empshiwi	09.10.2020 13:21:18	00:00:09,1	1,35
?		02_03_kodiert von Anna	Aperol_pilot_02_03_novice_C_cam1	disturbance\looking at phone\perceived	0:06:02,9	0:06:03,1	0		empschulml	20.10.2020 15:54:27	empshiwi	09.10.2020 13:21:33	00:00:00,1	0,02
?		02_03_kodiert von Anna	Aperol_pilot_02_03_novice_C_cam1	disturbance\looking at phone\reacted	0:06:04,6	0:06:06,4	0		empschulml	20.10.2020 15:54:27	empshiwi	09.10.2020 13:21:45	00:00:01,7	0,25
?		02_03_kodiert von Anna	Aperol_pilot_02_03_novice_C_cam1	disturbance\looking at phone\reacted\verbal	0:06:04,6	0:06:06,4	0		empschulml	20.10.2020 15:54:27	empshiwi	09.10.2020 13:21:47	00:00:01,7	0,25
?		02_03_kodiert von Anna	Aperol_pilot_02_03_novice_C_cam1	speaking time\teachter	0:06:08,7	0:06:12,2	0		empschulml	20.10.2020 15:54:27	empshiwi	09.10.2020 13:22:20	00:00:03,4	0,51
?		02_03_kodiert von Anna	Aperol_pilot_02_03_novice_C_cam1	speaking time\student	0:06:13,3	0:06:16,2	0		empschulml	20.10.2020 15:54:27	empshiwi	09.10.2020 13:24:13	00:00:02,8	0,43
?		02_03_kodiert von Anna	Aperol_pilot_02_03_novice_C_cam1	speaking time\teachter	0:06:16,0	0:06:20,3	0		empschulml	20.10.2020 15:54:27	empshiwi	09.10.2020 13:24:53	00:00:04,2	0,63
?		02_03_kodiert von Anna	Aperol_pilot_02_03_novice_C_cam1	speaking time\student	0:06:19,3	0:06:21,7	0		empschulml	20.10.2020 15:54:27	empshiwi	09.10.2020 13:25:13	00:00:02,3	0,35
?		02_03_kodiert von Anna	Aperol_pilot_02_03_novice_C_cam1	speaking time\student	0:06:22,9	0:06:23,2	0		empschulml	20.10.2020 15:54:27	empshiwi	09.10.2020 13:25:28	00:00:00,2	0,04
?		02_03_kodiert von Anna	Aperol_pilot_02_03_novice_C_cam1	speaking time\teachter	0:06:23,9	0:06:28,5	0		empschulml	20.10.2020 15:54:27	empshiwi	09.10.2020 13:25:43	00:00:04,5	0,67
?		02_03_kodiert von Anna	Aperol_pilot_02_03_novice_C_cam1	disturbance\looking at phone	0:06:18,6	0:06:26,1	0		empschulml	20.10.2020 15:54:27	empshiwi	09.10.2020 13:26:29	00:00:07,4	1,10
?		02_03_kodiert von Anna	Aperol_pilot_02_03_novice_C_cam1	disturbance\looking at phone\reacted	0:06:23,9	0:06:28,5	0		empschulml	20.10.2020 15:54:27	empshiwi	09.10.2020 13:26:39	00:00:04,5	0,67
?		02_03_kodiert von Anna	Aperol_pilot_02_03_novice_C_cam1	disturbance\looking at phone\reacted\verbal	0:06:23,9	0:06:28,5	0		empschulml	20.10.2020 15:54:27	empshiwi	09.10.2020 13:26:40	00:00:04,5	0,67
?		02_03_kodiert von Anna	Aperol_pilot_02_03_novice_C_cam1	Phase\external interruption	0:06:19,3	0:06:28,4	0		empschulml	20.10.2020 15:54:27	empshiwi	09.10.2020 13:26:55	00:00:09,0	1,34
?		02_03_kodiert von Anna	Aperol_pilot_02_03_novice_C_cam1	speaking time\teachter	0:06:30,1	0:06:38,6	0		empschulml	20.10.2020 15:54:27	empshiwi	09.10.2020 13:28:23	00:00:08,5	1,25
?		02_03_kodiert von Anna	Aperol_pilot_02_03_novice_C_cam1	disturbance\drumming hands	0:06:21,9	0:06:42,5	0		empschulml	20.10.2020 15:54:27	empshiwi	09.10.2020 13:29:07	00:00:20,5	3,02
?		02_03_kodiert von Anna	Aperol_pilot_02_03_novice_C_cam1	disturbance\drumming hands\perceived 	0:06:38,6	0:06:38,7	0		empschulml	20.10.2020 15:54:27	empshiwi	09.10.2020 13:29:26	00:00:00,1	0,03
?		02_03_kodiert von Anna	Aperol_pilot_02_03_novice_C_cam1	disturbance\drumming hands\reacted	0:06:38,8	0:06:43,3	0		empschulml	20.10.2020 15:54:27	empshiwi	09.10.2020 13:30:26	00:00:04,4	0,66
?		02_03_kodiert von Anna	Aperol_pilot_02_03_novice_C_cam1	disturbance\drumming hands\reacted\verbal	0:06:41,3	0:06:42,4	0		empschulml	20.10.2020 15:54:27	empshiwi	09.10.2020 13:30:00	00:00:01,1	0,16
?		02_03_kodiert von Anna	Aperol_pilot_02_03_novice_C_cam1	disturbance\drumming hands\reacted\nonverbal	0:06:42,4	0:06:43,3	0		empschulml	20.10.2020 15:54:27	empshiwi	09.10.2020 13:30:15	00:00:00,8	0,13
?		02_03_kodiert von Anna	Aperol_pilot_02_03_novice_C_cam1	speaking time\student	0:06:43,3	0:06:44,1	0		empschulml	20.10.2020 15:54:27	empshiwi	09.10.2020 13:30:41	00:00:00,7	0,11
?		02_03_kodiert von Anna	Aperol_pilot_02_03_novice_C_cam1	speaking time\teachter	0:06:44,1	0:06:48,6	0		empschulml	20.10.2020 15:54:27	empshiwi	09.10.2020 13:31:17	00:00:04,4	0,66
?		02_03_kodiert von Anna	Aperol_pilot_02_03_novice_C_cam1	speaking time\teachter	0:06:49,0	0:06:53,2	0		empschulml	20.10.2020 15:54:27	empshiwi	09.10.2020 13:31:36	00:00:04,1	0,61
?		02_03_kodiert von Anna	Aperol_pilot_02_03_novice_C_cam1	speaking time\student	0:06:53,2	0:06:55,5	0		empschulml	20.10.2020 15:54:27	empshiwi	09.10.2020 13:31:49	00:00:02,2	0,33
?		02_03_kodiert von Anna	Aperol_pilot_02_03_novice_C_cam1	disturbance\asking question	0:06:51,0	0:06:55,5	0		empschulml	20.10.2020 15:54:27	empshiwi	09.10.2020 13:32:08	00:00:04,4	0,66
?		02_03_kodiert von Anna	Aperol_pilot_02_03_novice_C_cam1	disturbance\asking question\perceived	0:06:51,0	0:06:51,3	0		empschulml	20.10.2020 15:54:27	empshiwi	09.10.2020 13:32:25	00:00:00,2	0,04
?		02_03_kodiert von Anna	Aperol_pilot_02_03_novice_C_cam1	disturbance\asking question\reacted	0:06:52,7	0:06:53,3	0		empschulml	20.10.2020 15:54:27	empshiwi	09.10.2020 13:32:43	00:00:00,5	0,08
?		02_03_kodiert von Anna	Aperol_pilot_02_03_novice_C_cam1	disturbance\asking question\reacted\verbal	0:06:52,7	0:06:53,3	0		empschulml	20.10.2020 15:54:27	empshiwi	09.10.2020 13:32:45	00:00:00,5	0,08
?		02_03_kodiert von Anna	Aperol_pilot_02_03_novice_C_cam1	speaking time\teachter	0:06:55,7	0:06:56,8	0		empschulml	20.10.2020 15:54:27	empshiwi	09.10.2020 13:33:06	00:00:01,0	0,16
?		02_03_kodiert von Anna	Aperol_pilot_02_03_novice_C_cam1	speaking time\student	0:06:56,8	0:06:57,2	0		empschulml	20.10.2020 15:54:27	empshiwi	09.10.2020 13:33:14	00:00:00,3	0,05
?		02_03_kodiert von Anna	Aperol_pilot_02_03_novice_C_cam1	speaking time\teachter	0:06:59,1	0:07:04,5	0		empschulml	20.10.2020 15:54:27	empshiwi	09.10.2020 13:34:05	00:00:05,3	0,78
?		02_03_kodiert von Anna	Aperol_pilot_02_03_novice_C_cam1	speaking time\student	0:07:04,5	0:07:05,0	0		empschulml	20.10.2020 15:54:27	empshiwi	09.10.2020 13:33:59	00:00:00,5	0,07
?		02_03_kodiert von Anna	Aperol_pilot_02_03_novice_C_cam1	speaking time\teachter	0:07:05,2	0:07:36,0	0		empschulml	20.10.2020 15:54:27	empshiwi	09.10.2020 13:35:05	00:00:30,8	4,54
?		02_03_kodiert von Anna	Aperol_pilot_02_03_novice_C_cam1	speaking time\student	0:07:31,1	0:07:36,0	0		empschulml	20.10.2020 15:54:27	empshiwi	09.10.2020 13:35:22	00:00:04,8	0,72
?		02_03_kodiert von Anna	Aperol_pilot_02_03_novice_C_cam1	disturbance\chatting with neighbor	0:07:31,1	0:07:36,0	0		empschulml	20.10.2020 15:54:27	empshiwi	09.10.2020 13:35:36	00:00:04,8	0,72
?		02_03_kodiert von Anna	Aperol_pilot_02_03_novice_C_cam1	disturbance\chatting with neighbor\perceived	0:07:33,3	0:07:33,4	0		empschulml	20.10.2020 15:54:27	empshiwi	09.10.2020 13:35:55	00:00:00,1	0,02
?		02_03_kodiert von Anna	Aperol_pilot_02_03_novice_C_cam1	disturbance\chatting with neighbor\reacted	0:07:34,7	0:07:36,0	0		empschulml	20.10.2020 15:54:27	empshiwi	09.10.2020 13:36:11	00:00:01,2	0,19
?		02_03_kodiert von Anna	Aperol_pilot_02_03_novice_C_cam1	disturbance\chatting with neighbor\reacted\verbal	0:07:34,7	0:07:36,0	0		empschulml	20.10.2020 15:54:27	empshiwi	09.10.2020 13:36:12	00:00:01,2	0,19
?		02_03_kodiert von Anna	Aperol_pilot_02_03_novice_C_cam1	speaking time\student	0:07:36,9	0:07:37,5	0		empschulml	20.10.2020 15:54:27	empshiwi	09.10.2020 13:36:29	00:00:00,6	0,09
?		02_03_kodiert von Anna	Aperol_pilot_02_03_novice_C_cam1	speaking time\teachter	0:07:37,4	0:07:39,8	0		empschulml	20.10.2020 15:54:27	empshiwi	09.10.2020 13:37:09	00:00:02,3	0,34
?		02_03_kodiert von Anna	Aperol_pilot_02_03_novice_C_cam1	speaking time\teachter	0:07:41,4	0:08:00,4	0		empschulml	20.10.2020 15:54:27	empshiwi	09.10.2020 13:38:09	00:00:19,0	2,80
?		02_03_kodiert von Anna	Aperol_pilot_02_03_novice_C_cam1	speaking time\teachter	0:08:03,1	0:08:04,0	0		empschulml	20.10.2020 15:54:27	empshiwi	09.10.2020 13:38:31	00:00:00,9	0,13
?		02_03_kodiert von Anna	Aperol_pilot_02_03_novice_C_cam1	speaking time\student	0:08:04,7	0:08:05,9	0		empschulml	20.10.2020 15:54:27	empshiwi	09.10.2020 13:38:48	00:00:01,2	0,19
?		02_03_kodiert von Anna	Aperol_pilot_02_03_novice_C_cam1	speaking time\teachter	0:08:06,3	0:08:13,9	0		empschulml	20.10.2020 15:54:27	empshiwi	09.10.2020 13:39:16	00:00:07,5	1,11
?		02_03_kodiert von Anna	Aperol_pilot_02_03_novice_C_cam1	speaking time\student	0:08:13,6	0:08:15,2	0		empschulml	20.10.2020 15:54:27	empshiwi	09.10.2020 13:39:27	00:00:01,6	0,24
?		02_03_kodiert von Anna	Aperol_pilot_02_03_novice_C_cam1	speaking time\teachter	0:08:15,3	0:08:15,9	0		empschulml	20.10.2020 15:54:27	empshiwi	09.10.2020 13:39:35	00:00:00,5	0,08
?		02_03_kodiert von Anna	Aperol_pilot_02_03_novice_C_cam1	speaking time\student	0:08:15,6	0:08:17,3	0		empschulml	20.10.2020 15:54:27	empshiwi	09.10.2020 13:39:55	00:00:01,6	0,24
?		02_03_kodiert von Anna	Aperol_pilot_02_03_novice_C_cam1	speaking time\teachter	0:08:17,3	0:08:25,9	0		empschulml	20.10.2020 15:54:27	empshiwi	09.10.2020 13:40:21	00:00:08,5	1,26
?		02_03_kodiert von Anna	Aperol_pilot_02_03_novice_C_cam1	speaking time\student	0:08:25,5	0:08:26,9	0		empschulml	20.10.2020 15:54:27	empshiwi	09.10.2020 13:40:40	00:00:01,3	0,20
?		02_03_kodiert von Anna	Aperol_pilot_02_03_novice_C_cam1	disturbance\asking question	0:08:22,8	0:08:26,9	0		empschulml	20.10.2020 15:54:27	empshiwi	09.10.2020 13:40:52	00:00:04,0	0,60
?		02_03_kodiert von Anna	Aperol_pilot_02_03_novice_C_cam1	disturbance\asking question\perceived	0:08:23,7	0:08:23,9	0		empschulml	20.10.2020 15:54:27	empshiwi	09.10.2020 13:41:09	00:00:00,1	0,02
?		02_03_kodiert von Anna	Aperol_pilot_02_03_novice_C_cam1	disturbance\asking question\reacted	0:08:25,2	0:08:25,6	0		empschulml	20.10.2020 15:54:27	empshiwi	09.10.2020 13:41:20	00:00:00,3	0,05
?		02_03_kodiert von Anna	Aperol_pilot_02_03_novice_C_cam1	disturbance\asking question\reacted\verbal	0:08:25,2	0:08:25,6	0		empschulml	20.10.2020 15:54:27	empshiwi	09.10.2020 13:41:22	00:00:00,3	0,05
?		02_03_kodiert von Anna	Aperol_pilot_02_03_novice_C_cam1	speaking time\teachter	0:08:27,7	0:08:28,2	0		empschulml	20.10.2020 15:54:27	empshiwi	09.10.2020 13:41:38	00:00:00,4	0,07
?		02_03_kodiert von Anna	Aperol_pilot_02_03_novice_C_cam1	speaking time\teachter	0:08:29,8	0:08:56,1	0		empschulml	20.10.2020 15:54:27	empshiwi	09.10.2020 13:42:34	00:00:26,3	3,87
?		02_03_kodiert von Anna	Aperol_pilot_02_03_novice_C_cam1	disturbance\staring out oft the window	0:08:20,3	0:09:13,2	0		empschulml	20.10.2020 15:54:27	empshiwi	09.10.2020 14:04:49	00:00:52,9	7,79
?		02_03_kodiert von Anna	Aperol_pilot_02_03_novice_C_cam1	disturbance\staring out oft the window\perceidved	0:08:45,1	0:08:45,3	0		empschulml	20.10.2020 15:54:27	empshiwi	09.10.2020 13:44:14	00:00:00,2	0,04
?		02_03_kodiert von Anna	Aperol_pilot_02_03_novice_C_cam1	disturbance\staring out oft the window\reacted	0:08:45,9	0:08:58,1	0		empschulml	20.10.2020 15:54:27	empshiwi	09.10.2020 13:45:42	00:00:12,2	1,80
?		02_03_kodiert von Anna	Aperol_pilot_02_03_novice_C_cam1	disturbance\staring out oft the window\reacted\nonverbal	0:08:45,9	0:08:55,8	0		empschulml	20.10.2020 15:54:27	empshiwi	09.10.2020 13:44:55	00:00:09,8	1,45
?		02_03_kodiert von Anna	Aperol_pilot_02_03_novice_C_cam1	disturbance\staring out oft the window\reacted\verbal	0:08:54,4	0:08:55,9	0		empschulml	20.10.2020 15:54:27	empshiwi	09.10.2020 13:45:19	00:00:01,5	0,22
?		02_03_kodiert von Anna	Aperol_pilot_02_03_novice_C_cam1	disturbance\staring out oft the window\reacted\verbal	0:08:56,7	0:08:58,1	0		empschulml	20.10.2020 15:54:27	empshiwi	09.10.2020 13:45:35	00:00:01,4	0,21
?		02_03_kodiert von Anna	Aperol_pilot_02_03_novice_C_cam1	speaking time\student	0:08:58,6	0:09:00,7	0		empschulml	20.10.2020 15:54:27	empshiwi	09.10.2020 13:46:22	00:00:02,1	0,31
?		02_03_kodiert von Anna	Aperol_pilot_02_03_novice_C_cam1	speaking time\teachter	0:09:00,8	0:09:02,2	0		empschulml	20.10.2020 15:54:27	empshiwi	09.10.2020 13:46:39	00:00:01,4	0,21
?		02_03_kodiert von Anna	Aperol_pilot_02_03_novice_C_cam1	speaking time\student	0:09:03,7	0:09:06,8	0		empschulml	20.10.2020 15:54:27	empshiwi	09.10.2020 13:47:15	00:00:03,0	0,45
?		02_03_kodiert von Anna	Aperol_pilot_02_03_novice_C_cam1	speaking time\teachter	0:09:06,9	0:09:16,1	0		empschulml	20.10.2020 15:54:27	empshiwi	09.10.2020 13:48:44	00:00:09,2	1,36
?		02_03_kodiert von Anna	Aperol_pilot_02_03_novice_C_cam1	speaking time\student	0:09:08,9	0:09:10,8	0		empschulml	20.10.2020 15:54:27	empshiwi	09.10.2020 13:48:33	00:00:01,8	0,27
?		02_03_kodiert von Anna	Aperol_pilot_02_03_novice_C_cam1	speaking time\student	0:09:15,3	0:09:16,3	0		empschulml	20.10.2020 15:54:27	empshiwi	09.10.2020 13:49:00	00:00:00,9	0,14
?		02_03_kodiert von Anna	Aperol_pilot_02_03_novice_C_cam1	speaking time\teachter	0:09:17,8	0:09:32,0	0		empschulml	20.10.2020 15:54:27	empshiwi	09.10.2020 13:49:33	00:00:14,2	2,09
?		02_03_kodiert von Anna	Aperol_pilot_02_03_novice_C_cam1	speaking time\teachter	0:09:33,4	0:09:34,1	0		empschulml	20.10.2020 15:54:27	empshiwi	09.10.2020 13:49:42	00:00:00,6	0,09
?		02_03_kodiert von Anna	Aperol_pilot_02_03_novice_C_cam1	speaking time\teachter	0:09:34,5	0:09:36,8	0		empschulml	20.10.2020 15:54:27	empshiwi	09.10.2020 13:50:15	00:00:02,2	0,33
?		02_03_kodiert von Anna	Aperol_pilot_02_03_novice_C_cam1	disturbance\head on table	0:09:10,3	0:10:10,6	0		empschulml	20.10.2020 15:54:27	empshiwi	09.10.2020 14:03:44	00:01:00,3	8,87
?		02_03_kodiert von Anna	Aperol_pilot_02_03_novice_C_cam1	speaking time\student	0:09:36,6	0:09:43,2	0		empschulml	20.10.2020 15:54:27	empshiwi	09.10.2020 13:54:56	00:00:06,6	0,97
?		02_03_kodiert von Anna	Aperol_pilot_02_03_novice_C_cam1	disturbance\chatting with neighbor	0:09:36,6	0:09:43,2	0		empschulml	20.10.2020 15:54:27	empshiwi	09.10.2020 13:56:21	00:00:06,6	0,97
?		02_03_kodiert von Anna	Aperol_pilot_02_03_novice_C_cam1	disturbance\chatting with neighbor\perceived	0:09:36,8	0:09:36,9	0		empschulml	20.10.2020 15:54:27	empshiwi	09.10.2020 13:56:06	00:00:00,1	0,02
?		02_03_kodiert von Anna	Aperol_pilot_02_03_novice_C_cam1	disturbance\chatting with neighbor\reacted	0:09:36,8	0:09:46,8	0		empschulml	20.10.2020 15:54:27	empshiwi	09.10.2020 13:57:52	00:00:10,0	1,48
?		02_03_kodiert von Anna	Aperol_pilot_02_03_novice_C_cam1	disturbance\chatting with neighbor\reacted\nonverbal	0:09:36,8	0:09:43,1	0		empschulml	20.10.2020 15:54:27	empshiwi	09.10.2020 13:58:09	00:00:06,3	0,94
?		02_03_kodiert von Anna	Aperol_pilot_02_03_novice_C_cam1	disturbance\chatting with neighbor\reacted\verbal	0:09:43,2	0:09:46,7	0		empschulml	20.10.2020 15:54:27	empshiwi	09.10.2020 13:58:20	00:00:03,4	0,51
?		02_03_kodiert von Anna	Aperol_pilot_02_03_novice_C_cam1	speaking time\student	0:09:46,7	0:09:48,0	0		empschulml	20.10.2020 15:54:27	empshiwi	09.10.2020 13:58:37	00:00:01,2	0,18
?		02_03_kodiert von Anna	Aperol_pilot_02_03_novice_C_cam1	speaking time\teachter	0:09:50,1	0:09:58,5	0		empschulml	20.10.2020 15:54:27	empshiwi	09.10.2020 13:59:19	00:00:08,4	1,24
?		02_03_kodiert von Anna	Aperol_pilot_02_03_novice_C_cam1	speaking time\teachter	0:10:00,3	0:10:09,6	0		empschulml	20.10.2020 15:54:27	empshiwi	09.10.2020 13:59:58	00:00:09,2	1,36
?		02_03_kodiert von Anna	Aperol_pilot_02_03_novice_C_cam1	disturbance\head on table\reacted	0:10:05,5	0:10:09,6	0		empschulml	20.10.2020 15:54:27	empshiwi	09.10.2020 14:00:56	00:00:04,1	0,60
?		02_03_kodiert von Anna	Aperol_pilot_02_03_novice_C_cam1	disturbance\head on table\reacted\verbal	0:10:05,5	0:10:09,6	0		empschulml	20.10.2020 15:54:27	empshiwi	09.10.2020 14:00:58	00:00:04,1	0,60
?		02_03_kodiert von Anna	Aperol_pilot_02_03_novice_C_cam1	speaking time\student	0:10:09,3	0:10:10,6	0		empschulml	20.10.2020 15:54:27	empshiwi	09.10.2020 14:02:01	00:00:01,2	0,19
?		02_03_kodiert von Anna	Aperol_pilot_02_03_novice_C_cam1	speaking time\teachter	0:10:10,6	0:10:22,0	0		empschulml	20.10.2020 15:54:27	empshiwi	09.10.2020 14:05:42	00:00:11,3	1,67
?		02_03_kodiert von Anna	Aperol_pilot_02_03_novice_C_cam1	speaking time\teachter	0:10:23,3	0:10:35,0	0		empschulml	20.10.2020 15:54:27	empshiwi	09.10.2020 14:06:11	00:00:11,6	1,72
?		02_03_kodiert von Anna	Aperol_pilot_02_03_novice_C_cam1	speaking time\teachter	0:10:36,4	0:10:39,1	0		empschulml	20.10.2020 15:54:27	empshiwi	09.10.2020 14:08:11	00:00:02,6	0,39
?		02_03_kodiert von Anna	Aperol_pilot_02_03_novice_C_cam1	speaking time\student	0:10:39,1	0:10:39,9	0		empschulml	20.10.2020 15:54:27	empshiwi	09.10.2020 14:08:19	00:00:00,7	0,11
?		02_03_kodiert von Anna	Aperol_pilot_02_03_novice_C_cam1	Phase\lesson end	0:10:39,9	0:10:40,0	0		empschulml	20.10.2020 15:54:27	empshiwi	09.10.2020 14:08:29	00:00:00,1	0,02
?		02_03_kodiert von Anna	Aperol_pilot_02_03_novice_C_cam1	speaking time\student	0:10:35,7	0:10:36,5	0		empschulml	20.10.2020 15:54:27	empshiwi	09.10.2020 14:08:45	00:00:00,7	0,11
?		02_03_kodiert von Anna	Aperol_pilot_02_03_novice_C_cam1	Phase\class discussion	0:00:57,5	0:03:18,2	0		empschulml	20.10.2020 15:54:27	empshiwi	09.10.2020 14:11:15	00:02:20,6	20,70
?		02_03_kodiert von Anna	Aperol_pilot_02_03_novice_C_cam1	Phase\teachers lecture	0:06:28,4	0:10:39,9	0		empschulml	20.10.2020 15:54:27	empshiwi	09.10.2020 14:12:52	00:04:11,4	37,00
?		02_03_kodiert von Mandy	Aperol_pilot_02_03_novice_C_cam1	disturbance\drawing	0:03:21,2	0:03:41,9	0		empschulml	20.10.2020 16:57:44	empschulml	20.10.2020 16:57:44	00:00:20,6	3,03
?		02_03_kodiert von Mandy	Aperol_pilot_02_03_novice_C_cam1	speaking time\teachter	0:03:27,0	0:03:44,0	0		empschulml	20.10.2020 17:02:51	empschulml	20.10.2020 17:02:51	00:00:16,9	2,50
?		02_03_kodiert von Mandy	Aperol_pilot_02_03_novice_C_cam1	Phase\teachers lecture	0:03:18,5	0:07:52,1	0		empschulml	20.10.2020 18:30:43	empschulml	20.10.2020 18:30:43	00:04:33,5	40,25
?		02_03_kodiert von Mandy	Aperol_pilot_02_03_novice_C_cam1	disturbance\drawing\perceived	0:03:38,6	0:03:39,1	0		empschulml	20.10.2020 17:00:07	empschulml	20.10.2020 17:00:07	00:00:00,4	0,07
?		02_03_kodiert von Mandy	Aperol_pilot_02_03_novice_C_cam1	disturbance\drawing\reacted	0:03:41,0	0:03:51,0	0		empschulml	20.10.2020 17:02:04	empschulml	20.10.2020 17:02:04	00:00:10,0	1,47
?		02_03_kodiert von Mandy	Aperol_pilot_02_03_novice_C_cam1	disturbance\drawing\reacted\nonverbal	0:03:39,0	0:03:45,6	0		empschulml	20.10.2020 17:02:19	empschulml	20.10.2020 17:02:19	00:00:06,6	0,97
?		02_03_kodiert von Mandy	Aperol_pilot_02_03_novice_C_cam1	disturbance\drawing\reacted\verbal	0:03:41,0	0:03:51,0	0		empschulml	20.10.2020 17:02:02	empschulml	20.10.2020 17:02:02	00:00:10,0	1,47
?		02_03_kodiert von Mandy	Aperol_pilot_02_03_novice_C_cam1	speaking time\student	0:03:43,7	0:03:45,5	0		empschulml	20.10.2020 17:03:12	empschulml	20.10.2020 17:03:12	00:00:01,7	0,25
?		02_03_kodiert von Mandy	Aperol_pilot_02_03_novice_C_cam1	speaking time\teachter	0:03:45,6	0:03:51,3	0		empschulml	20.10.2020 17:03:48	empschulml	20.10.2020 17:03:48	00:00:05,6	0,83
?		02_03_kodiert von Mandy	Aperol_pilot_02_03_novice_C_cam1	speaking time\teachter	0:03:51,9	0:04:21,9	0		empschulml	20.10.2020 17:08:46	empschulml	20.10.2020 17:08:46	00:00:29,9	4,41
?		02_03_kodiert von Mandy	Aperol_pilot_02_03_novice_C_cam1	disturbance\asking question	0:04:22,0	0:04:26,2	0		empschulml	20.10.2020 17:11:37	empschulml	20.10.2020 17:11:37	00:00:04,2	0,63
?		02_03_kodiert von Mandy	Aperol_pilot_02_03_novice_C_cam1	disturbance\asking question\perceived	0:04:22,1	0:04:22,7	0		empschulml	20.10.2020 17:10:00	empschulml	20.10.2020 17:10:00	00:00:00,6	0,09
?		02_03_kodiert von Mandy	Aperol_pilot_02_03_novice_C_cam1	disturbance\asking question\reacted	0:04:22,6	0:04:24,9	0		empschulml	20.10.2020 17:11:11	empschulml	20.10.2020 17:11:11	00:00:02,2	0,33
?		02_03_kodiert von Mandy	Aperol_pilot_02_03_novice_C_cam1	disturbance\asking question\reacted\verbal	0:04:22,6	0:04:24,9	0		empschulml	20.10.2020 17:11:20	empschulml	20.10.2020 17:11:20	00:00:02,2	0,33
?		02_03_kodiert von Mandy	Aperol_pilot_02_03_novice_C_cam1	speaking time\student	0:04:23,1	0:04:24,8	0		empschulml	20.10.2020 17:10:35	empschulml	20.10.2020 17:10:35	00:00:01,6	0,25
?		02_03_kodiert von Mandy	Aperol_pilot_02_03_novice_C_cam1	speaking time\teachter	0:04:24,7	0:04:25,1	0		empschulml	20.10.2020 17:11:00	empschulml	20.10.2020 17:11:00	00:00:00,3	0,05
?		02_03_kodiert von Mandy	Aperol_pilot_02_03_novice_C_cam1	speaking time\teachter	0:04:29,1	0:04:35,8	0		empschulml	20.10.2020 17:12:32	empschulml	20.10.2020 17:12:32	00:00:06,7	0,99
?		02_03_kodiert von Mandy	Aperol_pilot_02_03_novice_C_cam1	disturbance\asking question	0:04:34,8	0:04:39,3	0		empschulml	20.10.2020 17:15:38	empschulml	20.10.2020 17:15:38	00:00:04,4	0,65
?		02_03_kodiert von Mandy	Aperol_pilot_02_03_novice_C_cam1	disturbance\asking question\perceived	0:04:35,1	0:04:35,5	0		empschulml	20.10.2020 17:16:19	empschulml	20.10.2020 17:16:19	00:00:00,4	0,06
?		02_03_kodiert von Mandy	Aperol_pilot_02_03_novice_C_cam1	disturbance\asking question\reacted	0:04:35,5	0:04:42,2	0		empschulml	20.10.2020 17:18:34	empschulml	20.10.2020 17:18:34	00:00:06,7	0,99
?		02_03_kodiert von Mandy	Aperol_pilot_02_03_novice_C_cam1	disturbance\asking question\reacted\verbal	0:04:39,0	0:04:42,1	0		empschulml	20.10.2020 17:18:23	empschulml	20.10.2020 17:18:23	00:00:03,0	0,45
?		02_03_kodiert von Mandy	Aperol_pilot_02_03_novice_C_cam1	speaking time\student	0:04:35,8	0:04:39,0	0		empschulml	20.10.2020 17:17:24	empschulml	20.10.2020 17:17:24	00:00:03,2	0,47
?		02_03_kodiert von Mandy	Aperol_pilot_02_03_novice_C_cam1	speaking time\teachter	0:04:39,0	0:04:42,1	0		empschulml	20.10.2020 17:18:25	empschulml	20.10.2020 17:18:25	00:00:03,0	0,45
?		02_03_kodiert von Mandy	Aperol_pilot_02_03_novice_C_cam1	speaking time\teachter	0:04:42,7	0:05:14,3	0		empschulml	20.10.2020 17:22:26	empschulml	20.10.2020 17:22:26	00:00:31,5	4,64
