Recording	Participant	Gender	Group	TOI	Interval	Media	AOI	Number_of_Events.Logged_live_Event	Number_of_Events.Calibration_fix_offset	Number_of_Events.Calibration_offset	Number_of_Events.Calibration_onset	Number_of_Events.Chatting_fix_offset	Number_of_Events.Chatting_offset	Number_of_Events.Chatting_onset	Number_of_Events.Clicking_fix_offset	Number_of_Events.Clicking_offset	Number_of_Events.Clicking_onset	Number_of_Events.Drawing_fix_offset	Number_of_Events.Drawing_offset	Number_of_Events.Drawing_onset	Number_of_Events.Drumming_fix_offset	Number_of_Events.Drumming_offset	Number_of_Events.Drumming_onset	Number_of_Events.Head_fix_offset	Number_of_Events.Head_offset	Number_of_Events.Head_onset	Number_of_Events.Heckling_fix_offset	Number_of_Events.Heckling_offset	Number_of_Events.Heckling_onset	Number_of_Events.Lesson_end	Number_of_Events.Lesson_start	Number_of_Events.Phone_fix_offset	Number_of_Events.Phone_offset	Number_of_Events.Phone_onset	Number_of_Events.Reaction_chatting	Number_of_Events.Reaction_clicking	Number_of_Events.Reaction_drawing	Number_of_Events.Reaction_drumming	Number_of_Events.Reaction_head	Number_of_Events.Reaction_heckling	Number_of_Events.Reaction_phone	Number_of_Events.Reaction_snipping	Number_of_Events.Reaction_whispering	Number_of_Events.Snipping_fix_offset	Number_of_Events.Snipping_offset	Number_of_Events.Snipping_onset	Number_of_Events.Whispering_fix_offset	Number_of_Events.Whispering_offset	Number_of_Events.Whispering_onset	Time_to_first_Event.Logged_live_Event	Time_to_first_Event.Calibration_fix_offset	Time_to_first_Event.Calibration_offset	Time_to_first_Event.Calibration_onset	Time_to_first_Event.Chatting_fix_offset	Time_to_first_Event.Chatting_offset	Time_to_first_Event.Chatting_onset	Time_to_first_Event.Clicking_fix_offset	Time_to_first_Event.Clicking_offset	Time_to_first_Event.Clicking_onset	Time_to_first_Event.Drawing_fix_offset	Time_to_first_Event.Drawing_offset	Time_to_first_Event.Drawing_onset	Time_to_first_Event.Drumming_fix_offset	Time_to_first_Event.Drumming_offset	Time_to_first_Event.Drumming_onset	Time_to_first_Event.Head_fix_offset	Time_to_first_Event.Head_offset	Time_to_first_Event.Head_onset	Time_to_first_Event.Heckling_fix_offset	Time_to_first_Event.Heckling_offset	Time_to_first_Event.Heckling_onset	Time_to_first_Event.Lesson_end	Time_to_first_Event.Lesson_start	Time_to_first_Event.Phone_fix_offset	Time_to_first_Event.Phone_offset	Time_to_first_Event.Phone_onset	Time_to_first_Event.Reaction_chatting	Time_to_first_Event.Reaction_clicking	Time_to_first_Event.Reaction_drawing	Time_to_first_Event.Reaction_drumming	Time_to_first_Event.Reaction_head	Time_to_first_Event.Reaction_heckling	Time_to_first_Event.Reaction_phone	Time_to_first_Event.Reaction_snipping	Time_to_first_Event.Reaction_whispering	Time_to_first_Event.Snipping_fix_offset	Time_to_first_Event.Snipping_offset	Time_to_first_Event.Snipping_onset	Time_to_first_Event.Whispering_fix_offset	Time_to_first_Event.Whispering_offset	Time_to_first_Event.Whispering_onset	Total_duration_of_fixations	Average_duration_of_fixations	Minimum_duration_of_fixations	Maximum_duration_of_fixations	Number_of_fixations	Time_to_first_fixation	Duration_of_first_fixation	Last_AOI_viewed	AOI_at_interval_end	Total_duration_of_whole_fixations	Average_duration_of_whole_fixations	Minimum_duration_of_whole_fixations	Maximum_duration_of_whole_fixations	Number_of_whole_fixations	Time_to_first_whole_fixation	Duration_of_first_whole_fixation	Total_duration_of_Visit	Average_duration_of_Visit	Minimum_duration_of_Visit	Maximum_duration_of_Visit	Number_of_Visits	Time_to_first_Visit	Duration_of_first_Visit	Total_duration_of_Glances	Average_duration_of_Glances	Minimum_duration_of_Glances	Maximum_duration_of_Glances	Number_of_Glances	Time_to_first_Glance	Duration_of_first_Glance	Number_of_saccades_in_AOI	Time_to_entry_saccade	Time_to_exit_saccade	Peak_velocity_of_entry_saccade	Peak_velocity_of_exit_saccade
Recording049	ProVisioNET_pilot_04_04	Female	Novice	Chatting_with_neighbour_fix	1	fullstream	Material	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0						6844	0																					3504															220	220	220	220	1	3394	220	Anna	Anna	0				0			220	220	220	220	1	3394	220	260	260	260	260	1	3354	260	0	3354		236,71	
Recording049	ProVisioNET_pilot_04_04	Female	Novice	Chatting_with_neighbour_fix	1	fullstream	Nametag_Carl(a)	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0						6844	0																					3504															580	290	280	300	2	476	300	Anna	Anna	0				0			580	290	280	300	2	476	300	700	350	340	360	2	416	360	0	416	3174	295,02	296,3
Recording049	ProVisioNET_pilot_04_04	Female	Novice	Clicking_pen	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0										0																			3134														0				0			Bianca,Disruptive_Person	Bianca,Disruptive_Person	0				0			0				0			0				0			0				
Recording049	ProVisioNET_pilot_04_04	Female	Novice	Clicking_pen	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0										0																			3134														3356	671	180	1019	5	0	545	Bianca,Disruptive_Person	Bianca,Disruptive_Person	0				0			3536	1768	671	2864	2	0	2864	3635	1818	771	2864	2	0	2864	2		2864		328,83
Recording049	ProVisioNET_pilot_04_04	Female	Novice	Clicking_pen	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0										0																			3134														0				0			Bianca,Disruptive_Person	Bianca,Disruptive_Person	0				0			0				0			0				0			0				
Recording049	ProVisioNET_pilot_04_04	Female	Novice	Clicking_pen	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0										0																			3134														3356	671	180	1019	5	0	545	Bianca,Disruptive_Person	Bianca,Disruptive_Person	0				0			3536	1768	671	2864	2	0	2864	3635	1818	771	2864	2	0	2864	2		2864		328,83
Recording049	ProVisioNET_pilot_04_04	Female	Novice	Clicking_pen	1	fullstream	Nametag_Bianca	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0										0																			3134														380	380	380	380	1	2944	380	Bianca,Disruptive_Person	Bianca,Disruptive_Person	0				0			380	380	380	380	1	2944	380	460	460	460	460	1	2864	460	0	2864		328,83	
Recording049	ProVisioNET_pilot_04_04	Female	Novice	Clicking_pen_fix	1	fullstream	Anna	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0									4155	0																			3134														919	306	180	460	3	4703	180	Carl(a)	Carl(a)	0				0			919	306	180	460	3	4703	180	1059	353	240	520	3	4643	240	0	4643	16456	346,57	256,56
Recording049	ProVisioNET_pilot_04_04	Female	Novice	Clicking_pen_fix	1	fullstream	Bianca	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0									4155	0																			3134														11419	672	160	1999	17	0	545	Carl(a)	Carl(a)	0				0			12678	2536	760	5856	5	0	2864	12898	2580	800	5856	5	0	2864	8	16716	2864	267,69	328,83
Recording049	ProVisioNET_pilot_04_04	Female	Novice	Clicking_pen_fix	1	fullstream	Board_Screen	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0									4155	0																			3134														1279	426	280	660	3	12218	280	Carl(a)	Carl(a)	0				0			1319	1319	1319	1319	1	12218	1319	1359	1359	1359	1359	1	12179	1359	2				
Recording049	ProVisioNET_pilot_04_04	Female	Novice	Clicking_pen_fix	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0									4155	0																			3134														9503	950	80	3078	10	17555	80	Carl(a)	Carl(a)	0				0			9723	1945	80	7384	5	17555	80	9923	1985	120	7444	5	17515	120	2	17515	18175	338,82	178,72
Recording049	ProVisioNET_pilot_04_04	Female	Novice	Clicking_pen_fix	1	fullstream	Classroom_Others	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0									4155	0																			3134														760	190	80	280	4	5023	80	Carl(a)	Carl(a)	0				0			760	190	80	280	4	5023	80	999	250	160	340	4	4943	160	0	16456	16716	256,56	267,69
Recording049	ProVisioNET_pilot_04_04	Female	Novice	Clicking_pen_fix	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0									4155	0																			3134														4843	605	180	1019	8	0	545	Carl(a)	Carl(a)	0				0			5223	1741	1159	2864	3	0	2864	5323	1774	1199	2864	3	0	2864	3		2864		328,83
Recording049	ProVisioNET_pilot_04_04	Female	Novice	Clicking_pen_fix	1	fullstream	Nametag_Bianca	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0									4155	0																			3134														380	380	380	380	1	2944	380	Carl(a)	Carl(a)	0				0			380	380	380	380	1	2944	380	460	460	460	460	1	2864	460	0	2864		328,83	
Recording049	ProVisioNET_pilot_04_04	Female	Novice	Clicking_pen_fix	1	fullstream	Nametag_Carl(a)	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0									4155	0																			3134														640	640	640	640	1	20933	640	Carl(a)	Carl(a)	0				0			640	640	640	640	1	20933	640	720	720	720	720	1	20853	720	0	20853		363,8	
Recording049	ProVisioNET_pilot_04_04	Female	Novice	Drawing	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0											30000		0																														3618	517	300	820	7	919	380	Material	Material	0				0			3658	732	300	1339	5	919	1339	3738	748	320	1359	5	899	1359	2		17129		365,93
Recording049	ProVisioNET_pilot_04_04	Female	Novice	Drawing	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0											30000		0																														3778	630	120	1039	6	4057	500	Material	Material	0				0			3978	994	120	2558	4	4057	500	4237	1059	200	2618	4	4017	540	1	8115		319,12	
Recording049	ProVisioNET_pilot_04_04	Female	Novice	Drawing	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0											30000		0																														0				0			Material	Material	0				0			0				0			0				0			0				
Recording049	ProVisioNET_pilot_04_04	Female	Novice	Drawing	1	fullstream	Classroom_Others	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0											30000		0																														400	200	180	220	2	7915	180	Material	Material	0				0			400	200	180	220	2	7915	180	420	210	180	240	2	7915	180	0				
Recording049	ProVisioNET_pilot_04_04	Female	Novice	Drawing	1	fullstream	Material	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0											30000		0																														18415	877	20	4617	21	0	20	Material	Material	0				0			19175	3835	340	12439	5	0	679	19334	3867	380	12479	5	0	679	13				
Recording049	ProVisioNET_pilot_04_04	Female	Novice	Drawing_fix	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0																														3618	517	300	820	7	919	380	Material	Material	0				0			3658	732	300	1339	5	919	1339	3738	748	320	1359	5	899	1359	2		17129		365,93
Recording049	ProVisioNET_pilot_04_04	Female	Novice	Drawing_fix	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0																														3778	630	120	1039	6	4057	500	Material	Material	0				0			3978	994	120	2558	4	4057	500	4237	1059	200	2618	4	4017	540	1	8115		319,12	
Recording049	ProVisioNET_pilot_04_04	Female	Novice	Drawing_fix	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0																														0				0			Material	Material	0				0			0				0			0				0			0				
Recording049	ProVisioNET_pilot_04_04	Female	Novice	Drawing_fix	1	fullstream	Classroom_Others	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0																														400	200	180	220	2	7915	180	Material	Material	0				0			400	200	180	220	2	7915	180	420	210	180	240	2	7915	180	0				
Recording049	ProVisioNET_pilot_04_04	Female	Novice	Drawing_fix	1	fullstream	Material	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0																														18147	864	20	4617	21	0	20	Material	Material	0				0			18906	3781	340	12171	5	0	679	19066	3813	380	12211	5	0	679	13				
Recording049	ProVisioNET_pilot_04_04	Female	Novice	Drumming_with_hands	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0																0															4842												240	240	240	240	1	1365	240	Disruptive_Person		0				0			240	240	240	240	1	1365	240	240	240	240	240	1	1365	240	0				
Recording049	ProVisioNET_pilot_04_04	Female	Novice	Drumming_with_hands	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0																0															4842												0				0			Disruptive_Person		0				0			0				0			0				0			0				
Recording049	ProVisioNET_pilot_04_04	Female	Novice	Drumming_with_hands	1	fullstream	Board_Screen	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0																0															4842												1065	533	206	859	2	0	206	Disruptive_Person		0				0			1085	1085	1085	1085	1	0	1085	1085	1085	1085	1085	1	0	1085	1				
Recording049	ProVisioNET_pilot_04_04	Female	Novice	Drumming_with_hands	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0																0															4842												0				0			Disruptive_Person		0				0			0				0			0				0			0				
Recording049	ProVisioNET_pilot_04_04	Female	Novice	Drumming_with_hands	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0																0															4842												3238	463	120	1059	7	1745	660	Disruptive_Person		0				0			3518	1173	1059	1299	3	1745	1159	3658	1219	1139	1339	3	1725	1179	3	4703	2904	303,29	415,8
Recording049	ProVisioNET_pilot_04_04	Female	Novice	Drumming_with_hands	1	fullstream	Nametag_Bianca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0																0															4842												460	230	200	260	2	2964	260	Disruptive_Person		0				0			460	230	200	260	2	2964	260	630	210	31	320	3	2904	320	0	2904	4703	415,8	303,29
Recording049	ProVisioNET_pilot_04_04	Female	Novice	Drumming_with_hands_fix	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0															6073	0															4842												1379	460	80	1059	3	1365	240	Anna		0				0			1379	460	80	1059	3	1365	240	1439	480	120	1079	3	1365	240	0		26630		160,1
Recording049	ProVisioNET_pilot_04_04	Female	Novice	Drumming_with_hands_fix	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0															6073	0															4842												10354	1150	80	3018	9	7062	3018	Anna		0				0			10454	1493	80	3018	7	7062	3018	10754	1536	160	3038	7	7042	3038	1		10080		254,09
Recording049	ProVisioNET_pilot_04_04	Female	Novice	Drumming_with_hands_fix	1	fullstream	Board_Screen	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0															6073	0															4842												4204	601	206	1099	7	0	206	Anna		0				0			4323	2162	1085	3238	2	0	1085	4363	2182	1085	3278	2	0	1085	5				
Recording049	ProVisioNET_pilot_04_04	Female	Novice	Drumming_with_hands_fix	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0															6073	0															4842												80	80	80	80	1	20114	80	Anna		0				0			80	80	80	80	1	20114	80	140	140	140	140	1	20054	140	0				
Recording049	ProVisioNET_pilot_04_04	Female	Novice	Drumming_with_hands_fix	1	fullstream	Classroom_Others	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0															6073	0															4842												1019	170	80	220	6	10120	80	Anna		0				0			1539	770	360	1179	2	10120	1179	1639	820	420	1219	2	10080	1219	3	10080		254,09	
Recording049	ProVisioNET_pilot_04_04	Female	Novice	Drumming_with_hands_fix	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0															6073	0															4842												3238	463	120	1059	7	1745	660	Anna		0				0			3518	1173	1059	1299	3	1745	1159	3658	1219	1139	1339	3	1725	1179	3	4703	2904	303,29	415,8
Recording049	ProVisioNET_pilot_04_04	Female	Novice	Drumming_with_hands_fix	1	fullstream	Material	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0															6073	0															4842												260	260	260	260	1	6302	260	Anna		0				0			260	260	260	260	1	6302	260	320	320	320	320	1	6242	320	0	6242	6562	325,01	253,23
