Recording	Participant	Gender	Group	TOI	Interval	Media	AOI	Number_of_Events.Logged_live_Event	Number_of_Events.Calibration_fix_offset	Number_of_Events.Calibration_offset	Number_of_Events.Calibration_onset	Number_of_Events.Chatting_fix_offset	Number_of_Events.Chatting_offset	Number_of_Events.Chatting_onset	Number_of_Events.Clicking_fix_offset	Number_of_Events.Clicking_offset	Number_of_Events.Clicking_onset	Number_of_Events.Drawing_fix_offset	Number_of_Events.Drawing_offset	Number_of_Events.Drawing_onset	Number_of_Events.Drumming_fix_offset	Number_of_Events.Drumming_offset	Number_of_Events.Drumming_onset	Number_of_Events.Head_fix_offset	Number_of_Events.Head_offset	Number_of_Events.Head_onset	Number_of_Events.Heckling_fix_offset	Number_of_Events.Heckling_offset	Number_of_Events.Heckling_onset	Number_of_Events.Lesson_end	Number_of_Events.Lesson_start	Number_of_Events.Phone_fix_offset	Number_of_Events.Phone_offset	Number_of_Events.Phone_onset	Number_of_Events.Reaction_chatting	Number_of_Events.Reaction_clicking	Number_of_Events.Reaction_drawing	Number_of_Events.Reaction_drumming	Number_of_Events.Reaction_head	Number_of_Events.Reaction_heckling	Number_of_Events.Reaction_phone	Number_of_Events.Reaction_snipping	Number_of_Events.Reaction_whispering	Number_of_Events.Snipping_fix_offset	Number_of_Events.Snipping_offset	Number_of_Events.Snipping_onset	Number_of_Events.Whispering_fix_offset	Number_of_Events.Whispering_offset	Number_of_Events.Whispering_onset	Time_to_first_Event.Logged_live_Event	Time_to_first_Event.Calibration_fix_offset	Time_to_first_Event.Calibration_offset	Time_to_first_Event.Calibration_onset	Time_to_first_Event.Chatting_fix_offset	Time_to_first_Event.Chatting_offset	Time_to_first_Event.Chatting_onset	Time_to_first_Event.Clicking_fix_offset	Time_to_first_Event.Clicking_offset	Time_to_first_Event.Clicking_onset	Time_to_first_Event.Drawing_fix_offset	Time_to_first_Event.Drawing_offset	Time_to_first_Event.Drawing_onset	Time_to_first_Event.Drumming_fix_offset	Time_to_first_Event.Drumming_offset	Time_to_first_Event.Drumming_onset	Time_to_first_Event.Head_fix_offset	Time_to_first_Event.Head_offset	Time_to_first_Event.Head_onset	Time_to_first_Event.Heckling_fix_offset	Time_to_first_Event.Heckling_offset	Time_to_first_Event.Heckling_onset	Time_to_first_Event.Lesson_end	Time_to_first_Event.Lesson_start	Time_to_first_Event.Phone_fix_offset	Time_to_first_Event.Phone_offset	Time_to_first_Event.Phone_onset	Time_to_first_Event.Reaction_chatting	Time_to_first_Event.Reaction_clicking	Time_to_first_Event.Reaction_drawing	Time_to_first_Event.Reaction_drumming	Time_to_first_Event.Reaction_head	Time_to_first_Event.Reaction_heckling	Time_to_first_Event.Reaction_phone	Time_to_first_Event.Reaction_snipping	Time_to_first_Event.Reaction_whispering	Time_to_first_Event.Snipping_fix_offset	Time_to_first_Event.Snipping_offset	Time_to_first_Event.Snipping_onset	Time_to_first_Event.Whispering_fix_offset	Time_to_first_Event.Whispering_offset	Time_to_first_Event.Whispering_onset	Total_duration_of_fixations	Average_duration_of_fixations	Minimum_duration_of_fixations	Maximum_duration_of_fixations	Number_of_fixations	Time_to_first_fixation	Duration_of_first_fixation	Last_AOI_viewed	AOI_at_interval_end	Total_duration_of_whole_fixations	Average_duration_of_whole_fixations	Minimum_duration_of_whole_fixations	Maximum_duration_of_whole_fixations	Number_of_whole_fixations	Time_to_first_whole_fixation	Duration_of_first_whole_fixation	Total_duration_of_Visit	Average_duration_of_Visit	Minimum_duration_of_Visit	Maximum_duration_of_Visit	Number_of_Visits	Time_to_first_Visit	Duration_of_first_Visit	Total_duration_of_Glances	Average_duration_of_Glances	Minimum_duration_of_Glances	Maximum_duration_of_Glances	Number_of_Glances	Time_to_first_Glance	Duration_of_first_Glance	Number_of_saccades_in_AOI	Time_to_entry_saccade	Time_to_exit_saccade	Peak_velocity_of_entry_saccade	Peak_velocity_of_exit_saccade
Recording047	ProVisioNET_pilot_02_02_novice	Female	Novice	Clicking_pen	1	fullstream	Classroom_Others	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0										0																			9396														720	240	120	420	3	6075	120	Anna	Anna	0				0			859	430	120	740	2	6075	120	899	450	140	760	2	6055	140	0	10372	6195	150,8	274,42
Recording047	ProVisioNET_pilot_02_02_novice	Female	Novice	Clicking_pen	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0										0																			9396														5257	657	160	1639	8	1238	280	Anna	Anna	0				0			5377	1344	160	3158	4	1238	280	5517	1379	180	3198	4	1178	340	3	1698	1518	269,97	309,42
Recording047	ProVisioNET_pilot_02_02_novice	Female	Novice	Clicking_pen	1	fullstream	Material	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0										0																			9396														819	273	220	300	3	19	300	Anna	Anna	0				0			898	898	898	898	1	0	898	898	898	898	898	1	0	898	2				
Recording047	ProVisioNET_pilot_02_02_novice	Female	Novice	Clicking_pen	1	fullstream	Nametag_Anna	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0										0																			9396														460	115	80	140	4	1618	80	Anna	Anna	0				0			640	213	80	440	3	1618	80	720	240	80	480	3	1618	80	0	9233	1698	168,19	269,97
Recording047	ProVisioNET_pilot_02_02_novice	Female	Novice	Clicking_pen_fix	1	fullstream	Anna	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0									11678	0																			9396														8255	550	80	1639	15	1238	280	Board_Screen	Board_Screen	0				0			8435	843	100	3158	10	1238	280	8835	883	140	3198	10	1178	340	3	1698	1518	269,97	309,42
Recording047	ProVisioNET_pilot_02_02_novice	Female	Novice	Clicking_pen_fix	1	fullstream	Bianca	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0									11678	0																			9396														1019	340	160	480	3	11352	160	Board_Screen	Board_Screen	0				0			1019	340	160	480	3	11352	160	1139	380	220	520	3	11292	220	0	11292	11512	509,78	429,15
Recording047	ProVisioNET_pilot_02_02_novice	Female	Novice	Clicking_pen_fix	1	fullstream	Board_Screen	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0									11678	0																			9396														6233	445	80	2059	14	18128	80	Board_Screen	Board_Screen	0				0			6712	1342	80	2598	5	18128	80	6872	1374	100	2638	5	18108	100	7	19947	18208	247,67	125,36
Recording047	ProVisioNET_pilot_02_02_novice	Female	Novice	Clicking_pen_fix	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0									11678	0																			9396														1099	183	100	300	6	6495	140	Board_Screen	Board_Screen	0				0			1159	290	160	420	4	6495	420	1259	315	200	420	4	6495	420	2	14490	14690	270,28	296,37
Recording047	ProVisioNET_pilot_02_02_novice	Female	Novice	Clicking_pen_fix	1	fullstream	Classroom_Others	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0									11678	0																			9396														1519	190	100	420	8	6075	120	Board_Screen	Board_Screen	0				0			1659	237	100	740	7	6075	120	1899	271	140	760	7	6055	140	0	10372	6195	150,8	274,42
Recording047	ProVisioNET_pilot_02_02_novice	Female	Novice	Clicking_pen_fix	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0									11678	0																			9396														5257	657	160	1639	8	1238	280	Board_Screen	Board_Screen	0				0			5377	1344	160	3158	4	1238	280	5517	1379	180	3198	4	1178	340	3	1698	1518	269,97	309,42
Recording047	ProVisioNET_pilot_02_02_novice	Female	Novice	Clicking_pen_fix	1	fullstream	Material	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0									11678	0																			9396														1479	247	80	320	6	19	300	Board_Screen	Board_Screen	0				0			1578	526	260	898	3	0	898	1578	526	260	898	3	0	898	3		28022		287,24
Recording047	ProVisioNET_pilot_02_02_novice	Female	Novice	Clicking_pen_fix	1	fullstream	Nametag_Anna	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0									11678	0																			9396														460	115	80	140	4	1618	80	Board_Screen	Board_Screen	0				0			640	213	80	440	3	1618	80	720	240	80	480	3	1618	80	0	9233	1698	168,19	269,97
Recording047	ProVisioNET_pilot_02_02_novice	Female	Novice	Clicking_pen_fix	1	fullstream	Nametag_Carl(a)	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0									11678	0																			9396														220	220	220	220	1	16029	220	Board_Screen	Board_Screen	0				0			220	220	220	220	1	16029	220	240	240	240	240	1	16009	240	0	16009	16249	279,63	641,37
Recording047	ProVisioNET_pilot_02_02_novice	Female	Novice	Drawing	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0													0																	12085													240	120	80	160	2	6936	160	Carl(a)	Carl(a)	0				0			260	260	260	260	1	6936	260	320	320	320	320	1	6876	320	1	6876	7196	373,81	333,5
Recording047	ProVisioNET_pilot_02_02_novice	Female	Novice	Drawing	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0													0																	12085													859	286	220	400	3	7456	400	Carl(a)	Carl(a)	0				0			919	460	400	520	2	7456	400	999	500	440	560	2	7416	440	0	7416	7855	269,02	232,08
Recording047	ProVisioNET_pilot_02_02_novice	Female	Novice	Drawing	1	fullstream	Board_Screen	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0													0																	12085													1639	205	140	380	8	3658	180	Carl(a)	Carl(a)	0				0			1879	1879	1879	1879	1	3658	1879	1899	1899	1899	1899	1	3638	1899	6				
Recording047	ProVisioNET_pilot_02_02_novice	Female	Novice	Drawing	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0													0																	12085													1450	483	140	1090	3	8875	140	Carl(a)	Carl(a)	0				0			1450	483	140	1090	3	8875	140	1550	517	160	1130	3	8855	160	0	8855	13332	217,87	230,01
Recording047	ProVisioNET_pilot_02_02_novice	Female	Novice	Drawing	1	fullstream	Classroom_Others	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0													0																	12085													4637	309	80	919	15	1459	200	Carl(a)	Carl(a)	0				0			5577	797	180	2159	7	1459	580	5797	828	200	2199	7	1379	660	2	10374	6256	106,68	275,43
Recording047	ProVisioNET_pilot_02_02_novice	Female	Novice	Drawing	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0													0																	12085													360	180	140	220	2	8875	140	Carl(a)	Carl(a)	0				0			360	180	140	220	2	8875	140	420	210	160	260	2	8855	160	0	8855	13332	217,87	230,01
Recording047	ProVisioNET_pilot_02_02_novice	Female	Novice	Drawing	1	fullstream	Material	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0													0																	12085													1979	165	80	340	12	0	80	Carl(a)	Carl(a)	0				0			2099	262	80	520	8	0	380	2279	285	80	520	8	0	380	1	400	7416	160,71	269,02
Recording047	ProVisioNET_pilot_02_02_novice	Female	Novice	Drawing	1	fullstream	Nametag_Bianca	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0													0																	12085													100	100	100	100	1	6776	100	Carl(a)	Carl(a)	0				0			100	100	100	100	1	6776	100	120	120	120	120	1	6756	120	0		6876		373,81
