Recording	Participant	Gender	Group	TOI	Interval	Media	AOI	Number_of_Events.Logged_live_Event	Number_of_Events.Calibration_fix_offset	Number_of_Events.Calibration_offset	Number_of_Events.Calibration_onset	Number_of_Events.Chatting_fix_offset	Number_of_Events.Chatting_offset	Number_of_Events.Chatting_onset	Number_of_Events.Clicking_fix_offset	Number_of_Events.Clicking_offset	Number_of_Events.Clicking_onset	Number_of_Events.Drawing_fix_offset	Number_of_Events.Drawing_offset	Number_of_Events.Drawing_onset	Number_of_Events.Drumming_fix_offset	Number_of_Events.Drumming_offset	Number_of_Events.Drumming_onset	Number_of_Events.Head_fix_offset	Number_of_Events.Head_offset	Number_of_Events.Head_onset	Number_of_Events.Heckling_fix_offset	Number_of_Events.Heckling_offset	Number_of_Events.Heckling_onset	Number_of_Events.Lesson_end	Number_of_Events.Lesson_start	Number_of_Events.Phone_fix_offset	Number_of_Events.Phone_offset	Number_of_Events.Phone_onset	Number_of_Events.Reaction_chatting	Number_of_Events.Reaction_clicking	Number_of_Events.Reaction_drawing	Number_of_Events.Reaction_drumming	Number_of_Events.Reaction_head	Number_of_Events.Reaction_heckling	Number_of_Events.Reaction_phone	Number_of_Events.Reaction_snipping	Number_of_Events.Reaction_whispering	Number_of_Events.Snipping_fix_offset	Number_of_Events.Snipping_offset	Number_of_Events.Snipping_onset	Number_of_Events.Whispering_fix_offset	Number_of_Events.Whispering_offset	Number_of_Events.Whispering_onset	Time_to_first_Event.Logged_live_Event	Time_to_first_Event.Calibration_fix_offset	Time_to_first_Event.Calibration_offset	Time_to_first_Event.Calibration_onset	Time_to_first_Event.Chatting_fix_offset	Time_to_first_Event.Chatting_offset	Time_to_first_Event.Chatting_onset	Time_to_first_Event.Clicking_fix_offset	Time_to_first_Event.Clicking_offset	Time_to_first_Event.Clicking_onset	Time_to_first_Event.Drawing_fix_offset	Time_to_first_Event.Drawing_offset	Time_to_first_Event.Drawing_onset	Time_to_first_Event.Drumming_fix_offset	Time_to_first_Event.Drumming_offset	Time_to_first_Event.Drumming_onset	Time_to_first_Event.Head_fix_offset	Time_to_first_Event.Head_offset	Time_to_first_Event.Head_onset	Time_to_first_Event.Heckling_fix_offset	Time_to_first_Event.Heckling_offset	Time_to_first_Event.Heckling_onset	Time_to_first_Event.Lesson_end	Time_to_first_Event.Lesson_start	Time_to_first_Event.Phone_fix_offset	Time_to_first_Event.Phone_offset	Time_to_first_Event.Phone_onset	Time_to_first_Event.Reaction_chatting	Time_to_first_Event.Reaction_clicking	Time_to_first_Event.Reaction_drawing	Time_to_first_Event.Reaction_drumming	Time_to_first_Event.Reaction_head	Time_to_first_Event.Reaction_heckling	Time_to_first_Event.Reaction_phone	Time_to_first_Event.Reaction_snipping	Time_to_first_Event.Reaction_whispering	Time_to_first_Event.Snipping_fix_offset	Time_to_first_Event.Snipping_offset	Time_to_first_Event.Snipping_onset	Time_to_first_Event.Whispering_fix_offset	Time_to_first_Event.Whispering_offset	Time_to_first_Event.Whispering_onset	Total_duration_of_fixations	Average_duration_of_fixations	Minimum_duration_of_fixations	Maximum_duration_of_fixations	Number_of_fixations	Time_to_first_fixation	Duration_of_first_fixation	Last_AOI_viewed	AOI_at_interval_end	Total_duration_of_whole_fixations	Average_duration_of_whole_fixations	Minimum_duration_of_whole_fixations	Maximum_duration_of_whole_fixations	Number_of_whole_fixations	Time_to_first_whole_fixation	Duration_of_first_whole_fixation	Total_duration_of_Visit	Average_duration_of_Visit	Minimum_duration_of_Visit	Maximum_duration_of_Visit	Number_of_Visits	Time_to_first_Visit	Duration_of_first_Visit	Total_duration_of_Glances	Average_duration_of_Glances	Minimum_duration_of_Glances	Maximum_duration_of_Glances	Number_of_Glances	Time_to_first_Glance	Duration_of_first_Glance	Number_of_saccades_in_AOI	Time_to_entry_saccade	Time_to_exit_saccade	Peak_velocity_of_entry_saccade	Peak_velocity_of_exit_saccade
Recording048	ProVisioNET_pilot_03_03_novice	Female	Novice	Lesson	1	fullstream	Nametag_Anna	0	2	0	0	0	0	0	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1		6587						691693	689848	661693				509366	491509	479366	330732	330879	300731	420628	404082	390627		0													239763	211907	209763	602806	600546	572806	1059	353	260	420	3	376230	420	Bianca		0				0			1059	353	260	420	3	376230	420	1159	386	300	460	3	376190	460	0		376650		341,65
Recording048	ProVisioNET_pilot_03_03_novice	Female	Novice	Lesson	1	fullstream	Nametag_Bianca	0	2	0	0	0	0	0	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1		6587						691693	689848	661693				509366	491509	479366	330732	330879	300731	420628	404082	390627		0													239763	211907	209763	602806	600546	572806	1319	440	140	740	3	7685	140	Bianca		0				0			1319	440	140	740	3	7685	140	1419	473	180	760	3	7645	180	0	9244	7825	306,6	156,59
Recording048	ProVisioNET_pilot_03_03_novice	Female	Novice	Lesson	1	fullstream	Nametag_Carl(a)	0	2	0	0	0	0	0	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1		6587						691693	689848	661693				509366	491509	479366	330732	330879	300731	420628	404082	390627		0													239763	211907	209763	602806	600546	572806	1279	160	100	260	8	8165	120	Bianca		0				0			1439	240	100	680	6	8165	680	1699	283	120	700	6	8145	700	1	215125	215484	513,11	528,41
Recording048	ProVisioNET_pilot_03_03_novice	Female	Novice	Lesson	1	fullstream	students_material	0	2	0	0	0	0	0	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1		6587						691693	689848	661693				509366	491509	479366	330732	330879	300731	420628	404082	390627		0													239763	211907	209763	602806	600546	572806	160247	589	80	3118	272	63233	100	Bianca		0				0			180514	1583	100	13192	114	63233	340	184772	1621	120	13232	114	63213	360	72	63213	63573	224,44	166,9
Recording048	ProVisioNET_pilot_03_03_novice	Female	Novice	Lesson	1	fullstream	teacher_material	0	2	0	0	0	0	0	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1		6587						691693	689848	661693				509366	491509	479366	330732	330879	300731	420628	404082	390627		0													239763	211907	209763	602806	600546	572806	0				0			Bianca		0				0			0				0			0				0			0				
Recording048	ProVisioNET_pilot_03_03_novice	Female	Novice	Snipping_with_fingers	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0																																							0				0				0			Carl(a),Disruptive_Person	Carl(a),Disruptive_Person	0				0			0				0			0				0			0				
Recording048	ProVisioNET_pilot_03_03_novice	Female	Novice	Snipping_with_fingers	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0																																							0				0				0			Carl(a),Disruptive_Person	Carl(a),Disruptive_Person	0				0			0				0			0				0			0				
Recording048	ProVisioNET_pilot_03_03_novice	Female	Novice	Snipping_with_fingers	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0																																							0				1879	940	120	1760	2	245	120	Carl(a),Disruptive_Person	Carl(a),Disruptive_Person	0				0			2144	2144	2144	2144	1	0	2144	2144	2144	2144	2144	1	0	2144	1				
Recording048	ProVisioNET_pilot_03_03_novice	Female	Novice	Snipping_with_fingers	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0																																							0				1879	940	120	1760	2	245	120	Carl(a),Disruptive_Person	Carl(a),Disruptive_Person	0				0			1899	1899	1899	1899	1	245	1899	2059	2059	2059	2059	1	85	2059	1				
Recording048	ProVisioNET_pilot_03_03_novice	Female	Novice	Snpping_with_fingers_fix	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0																																						2144	0				4457	743	540	1059	6	11438	540	Bianca	Bianca	0				0			4697	1566	780	2119	3	11438	1799	4837	1612	840	2119	3	11358	1879	1	11358	13237	450,96	328,88
