Recording	Participant	Gender	Group	TOI	Interval	Media	AOI	Number_of_Events.Logged_live_Event	Number_of_Events.Calibration1_fix_offset	Number_of_Events.Calibration1_offset	Number_of_Events.Calibration1_onset	Number_of_Events.Calibration2_fix_offset	Number_of_Events.Calibration2_offset	Number_of_Events.Calibration2_onset	Number_of_Events.Chatting_fix_offset	Number_of_Events.Chatting_offset	Number_of_Events.Chatting_onset	Number_of_Events.Clicking_fix_offset	Number_of_Events.Clicking_offset	Number_of_Events.Clicking_onset	Number_of_Events.Drawing_fix_offset	Number_of_Events.Drawing_offset	Number_of_Events.Drawing_onset	Number_of_Events.Drumming_fix_offset	Number_of_Events.Drumming_offset	Number_of_Events.Drumming_onset	Number_of_Events.Head_fix_offset	Number_of_Events.Head_offset	Number_of_Events.Head_onset	Number_of_Events.Heckling_fix_offset	Number_of_Events.Heckling_offset	Number_of_Events.Heckling_onset	Number_of_Events.Lesson_end	Number_of_Events.Lesson_start	Number_of_Events.Letter_search_fix_offset	Number_of_Events.Letter_search_offset	Number_of_Events.Letter_search_onset	Number_of_Events.Phone_fix_offset	Number_of_Events.Phone_offset	Number_of_Events.Phone_onset	Number_of_Events.Reaction_chatting	Number_of_Events.Reaction_clicking	Number_of_Events.Reaction_drawing	Number_of_Events.Reaction_drumming	Number_of_Events.Reaction_head	Number_of_Events.Reaction_heckling	Number_of_Events.Reaction_phone	Number_of_Events.Reaction_snipping	Number_of_Events.Reaction_whispering	Number_of_Events.Snipping_fix_offset	Number_of_Events.Snipping_offset	Number_of_Events.Snipping_onset	Number_of_Events.Whispering_fix_offset	Number_of_Events.Whispering_offset	Number_of_Events.Whispering_onset	Time_to_first_Event.Logged_live_Event	Time_to_first_Event.Calibration1_fix_offset	Time_to_first_Event.Calibration1_offset	Time_to_first_Event.Calibration1_onset	Time_to_first_Event.Calibration2_fix_offset	Time_to_first_Event.Calibration2_offset	Time_to_first_Event.Calibration2_onset	Time_to_first_Event.Chatting_fix_offset	Time_to_first_Event.Chatting_offset	Time_to_first_Event.Chatting_onset	Time_to_first_Event.Clicking_fix_offset	Time_to_first_Event.Clicking_offset	Time_to_first_Event.Clicking_onset	Time_to_first_Event.Drawing_fix_offset	Time_to_first_Event.Drawing_offset	Time_to_first_Event.Drawing_onset	Time_to_first_Event.Drumming_fix_offset	Time_to_first_Event.Drumming_offset	Time_to_first_Event.Drumming_onset	Time_to_first_Event.Head_fix_offset	Time_to_first_Event.Head_offset	Time_to_first_Event.Head_onset	Time_to_first_Event.Heckling_fix_offset	Time_to_first_Event.Heckling_offset	Time_to_first_Event.Heckling_onset	Time_to_first_Event.Lesson_end	Time_to_first_Event.Lesson_start	Time_to_first_Event.Letter_search_fix_offset	Time_to_first_Event.Letter_search_offset	Time_to_first_Event.Letter_search_onset	Time_to_first_Event.Phone_fix_offset	Time_to_first_Event.Phone_offset	Time_to_first_Event.Phone_onset	Time_to_first_Event.Reaction_chatting	Time_to_first_Event.Reaction_clicking	Time_to_first_Event.Reaction_drawing	Time_to_first_Event.Reaction_drumming	Time_to_first_Event.Reaction_head	Time_to_first_Event.Reaction_heckling	Time_to_first_Event.Reaction_phone	Time_to_first_Event.Reaction_snipping	Time_to_first_Event.Reaction_whispering	Time_to_first_Event.Snipping_fix_offset	Time_to_first_Event.Snipping_offset	Time_to_first_Event.Snipping_onset	Time_to_first_Event.Whispering_fix_offset	Time_to_first_Event.Whispering_offset	Time_to_first_Event.Whispering_onset	Total_duration_of_fixations	Average_duration_of_fixations	Minimum_duration_of_fixations	Maximum_duration_of_fixations	Number_of_fixations	Time_to_first_fixation	Duration_of_first_fixation	Last_AOI_viewed	AOI_at_interval_end	Total_duration_of_whole_fixations	Average_duration_of_whole_fixations	Minimum_duration_of_whole_fixations	Maximum_duration_of_whole_fixations	Number_of_whole_fixations	Time_to_first_whole_fixation	Duration_of_first_whole_fixation	Total_duration_of_Visit	Average_duration_of_Visit	Minimum_duration_of_Visit	Maximum_duration_of_Visit	Number_of_Visits	Time_to_first_Visit	Duration_of_first_Visit	Total_duration_of_Glances	Average_duration_of_Glances	Minimum_duration_of_Glances	Maximum_duration_of_Glances	Number_of_Glances	Time_to_first_Glance	Duration_of_first_Glance	Number_of_saccades_in_AOI	Time_to_entry_saccade	Time_to_exit_saccade	Peak_velocity_of_entry_saccade	Peak_velocity_of_exit_saccade
Recording055	ProVisioNET_study_104_04	Female	Novice	Clicking_pen	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0													0																														2518						9614	687	120	2399	14	3438	440	Classroom_Others	Classroom_Others	0				0			10054	1436	120	3078	7	3438	3078	10514	1502	180	3138	7	3378	3138	4	8375	6516	359,89	411,15
Recording055	ProVisioNET_study_104_04	Female	Novice	Clicking_pen	1	fullstream	Board_Screen	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0													0																														2518						1419	710	260	1159	2	9534	1159	Classroom_Others	Classroom_Others	0				0			1439	1439	1439	1439	1	9534	1439	1439	1439	1439	1439	1	9534	1439	0				
Recording055	ProVisioNET_study_104_04	Female	Novice	Clicking_pen	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0													0																														2518						1539	770	600	939	2	13592	939	Classroom_Others	Classroom_Others	0				0			1539	770	600	939	2	13592	939	1699	849	680	1019	2	13512	1019	0		14531		328,51
Recording055	ProVisioNET_study_104_04	Female	Novice	Clicking_pen	1	fullstream	Classroom_Others	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0													0																														2518						1117	223	100	440	5	6596	440	Classroom_Others	Classroom_Others	0				0			1117	223	100	440	5	6596	440	1357	271	140	520	5	6516	520	0	6516	7036	411,15	104,33
Recording055	ProVisioNET_study_104_04	Female	Novice	Clicking_pen	1	fullstream	Material_Students	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0													0																														2518						220	220	220	220	1	19069	220	Classroom_Others	Classroom_Others	0				0			220	220	220	220	1	19069	220	280	280	280	280	1	19009	280	0	19009	19289	226,04	336,07
Recording055	ProVisioNET_study_104_04	Female	Novice	Clicking_pen	1	fullstream	Material_Teacher	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0													0																														2518						9314	776	100	1779	12	0	1359	Classroom_Others	Classroom_Others	0				0			9874	2469	260	3738	4	0	3278	10074	2518	340	3798	4	0	3278	2	8555		444,56	
Recording055	ProVisioNET_study_104_04	Female	Novice	Clicking_pen_fix	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0													0																														2518						2798	560	240	840	5	7076	240	Classroom_Others	Classroom_Others	0				0			2798	560	240	840	5	7076	240	3038	608	280	899	5	7036	280	0	7036	7316	104,33	264,15
Recording055	ProVisioNET_study_104_04	Female	Novice	Clicking_pen_fix	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0													0																														2518						9614	687	120	2399	14	3438	440	Classroom_Others	Classroom_Others	0				0			10054	1436	120	3078	7	3438	3078	10514	1502	180	3138	7	3378	3138	4	8375	6516	359,89	411,15
Recording055	ProVisioNET_study_104_04	Female	Novice	Clicking_pen_fix	1	fullstream	Board_Screen	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0													0																														2518						1419	710	260	1159	2	9534	1159	Classroom_Others	Classroom_Others	0				0			1439	1439	1439	1439	1	9534	1439	1439	1439	1439	1439	1	9534	1439	0				
Recording055	ProVisioNET_study_104_04	Female	Novice	Clicking_pen_fix	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0													0																														2518						1539	770	600	939	2	13592	939	Classroom_Others	Classroom_Others	0				0			1539	770	600	939	2	13592	939	1699	849	680	1019	2	13512	1019	0		14531		328,51
Recording055	ProVisioNET_study_104_04	Female	Novice	Clicking_pen_fix	1	fullstream	Classroom_Others	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0													0																														2518						1117	223	100	440	5	6596	440	Classroom_Others	Classroom_Others	0				0			1117	223	100	440	5	6596	440	1357	271	140	520	5	6516	520	0	6516	7036	411,15	104,33
Recording055	ProVisioNET_study_104_04	Female	Novice	Clicking_pen_fix	1	fullstream	Material_Students	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0													0																														2518						220	220	220	220	1	19069	220	Classroom_Others	Classroom_Others	0				0			220	220	220	220	1	19069	220	280	280	280	280	1	19009	280	0	19009	19289	226,04	336,07
Recording055	ProVisioNET_study_104_04	Female	Novice	Clicking_pen_fix	1	fullstream	Material_Teacher	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0													0																														2518						9314	776	100	1779	12	0	1359	Classroom_Others	Classroom_Others	0				0			9874	2469	260	3738	4	0	3278	10074	2518	340	3798	4	0	3278	2	8555		444,56	
Recording055	ProVisioNET_study_104_04	Female	Novice	Drawing	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	3058	612	420	979	5	16326	560	Material_Teacher	Material_Teacher	0				0			3138	785	420	1639	4	16326	560	3338	834	460	1659	4	16246	640	0	19843	20423	364,71	228,17
Recording055	ProVisioNET_study_104_04	Female	Novice	Drawing	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	5172	575	140	1399	9	0	215	Material_Teacher	Material_Teacher	0				0			5192	649	140	1399	8	0	395	5592	699	200	1459	8	0	395	0	4153	395	492,53	278,7
Recording055	ProVisioNET_study_104_04	Female	Novice	Drawing	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	7715	964	120	3878	8	3813	340	Material_Teacher	Material_Teacher	0				0			8395	1679	340	6536	5	3813	340	8815	1763	400	6616	5	3753	400	0	3753	4153	485,78	492,53
Recording055	ProVisioNET_study_104_04	Female	Novice	Drawing	1	fullstream	Classroom_Others	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	5577	279	100	620	20	455	320	Material_Teacher	Material_Teacher	0				0			6496	812	160	2199	8	455	1059	6916	864	220	2259	8	395	1119	9	395	1514	278,7	427,68
Recording055	ProVisioNET_study_104_04	Female	Novice	Drawing	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	3058	612	420	979	5	16326	560	Material_Teacher	Material_Teacher	0				0			3138	785	420	1639	4	16326	560	3338	834	460	1659	4	16246	640	0	19843	20423	364,71	228,17
Recording055	ProVisioNET_study_104_04	Female	Novice	Drawing	1	fullstream	Material_Students	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	100	100	100	100	1	5232	100	Material_Teacher	Material_Teacher	0				0			100	100	100	100	1	5232	100	140	140	140	140	1	5192	140	0	5192	5332	373,68	216,3
Recording055	ProVisioNET_study_104_04	Female	Novice	Drawing	1	fullstream	Material_Teacher	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	2681	383	62	1079	7	17045	120	Material_Teacher	Material_Teacher	0				0			2880	1440	482	2399	2	17045	2399	3000	1500	542	2459	2	16985	2459	4				
Recording055	ProVisioNET_study_104_04	Female	Novice	Drawing	1	fullstream	Nametag_Bianca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	540	270	240	300	2	1954	240	Material_Teacher	Material_Teacher	0				0			540	270	240	300	2	1954	240	600	300	280	320	2	1914	280	0	1914		271,97	
Recording055	ProVisioNET_study_104_04	Female	Novice	Drawing	1	fullstream	Nametag_Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	340	340	340	340	1	1574	340	Material_Teacher	Material_Teacher	0				0			340	340	340	340	1	1574	340	400	400	400	400	1	1514	400	0	1514	1914	427,68	271,97
Recording055	ProVisioNET_study_104_04	Female	Novice	Drawing_fix	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	3058	612	420	979	5	16326	560	Material_Teacher	Material_Teacher	0				0			3138	785	420	1639	4	16326	560	3338	834	460	1659	4	16246	640	0	19843	20423	364,71	228,17
Recording055	ProVisioNET_study_104_04	Female	Novice	Drawing_fix	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0																																	5172	575	140	1399	9	0	215	Material_Teacher	Material_Teacher	0				0			5192	649	140	1399	8	0	395	5592	699	200	1459	8	0	395	0	4153	395	492,53	278,7
