Recording	Participant	Gender	Group	TOI	Interval	Media	AOI	Number_of_Events.Logged_live_Event	Number_of_Events.Calibration1_fix_offset	Number_of_Events.Calibration1_offset	Number_of_Events.Calibration1_onset	Number_of_Events.Calibration2_fix_offset	Number_of_Events.Calibration2_offset	Number_of_Events.Calibration2_onset	Number_of_Events.Chatting_fix_offset	Number_of_Events.Chatting_offset	Number_of_Events.Chatting_onset	Number_of_Events.Clicking_fix_offset	Number_of_Events.Clicking_offset	Number_of_Events.Clicking_onset	Number_of_Events.Drawing_fix_offset	Number_of_Events.Drawing_offset	Number_of_Events.Drawing_onset	Number_of_Events.Drumming_fix_offset	Number_of_Events.Drumming_offset	Number_of_Events.Drumming_onset	Number_of_Events.Head_fix_offset	Number_of_Events.Head_offset	Number_of_Events.Head_onset	Number_of_Events.Heckling_fix_offset	Number_of_Events.Heckling_offset	Number_of_Events.Heckling_onset	Number_of_Events.Lesson_end	Number_of_Events.Lesson_start	Number_of_Events.Letter_search_fix_offset	Number_of_Events.Letter_search_offset	Number_of_Events.Letter_search_onset	Number_of_Events.Phone_fix_offset	Number_of_Events.Phone_offset	Number_of_Events.Phone_onset	Number_of_Events.Reaction_chatting	Number_of_Events.Reaction_clicking	Number_of_Events.Reaction_drawing	Number_of_Events.Reaction_drumming	Number_of_Events.Reaction_head	Number_of_Events.Reaction_heckling	Number_of_Events.Reaction_phone	Number_of_Events.Reaction_snipping	Number_of_Events.Reaction_whispering	Number_of_Events.Snipping_fix_offset	Number_of_Events.Snipping_offset	Number_of_Events.Snipping_onset	Number_of_Events.Whispering_fix_offset	Number_of_Events.Whispering_offset	Number_of_Events.Whispering_onset	Time_to_first_Event.Logged_live_Event	Time_to_first_Event.Calibration1_fix_offset	Time_to_first_Event.Calibration1_offset	Time_to_first_Event.Calibration1_onset	Time_to_first_Event.Calibration2_fix_offset	Time_to_first_Event.Calibration2_offset	Time_to_first_Event.Calibration2_onset	Time_to_first_Event.Chatting_fix_offset	Time_to_first_Event.Chatting_offset	Time_to_first_Event.Chatting_onset	Time_to_first_Event.Clicking_fix_offset	Time_to_first_Event.Clicking_offset	Time_to_first_Event.Clicking_onset	Time_to_first_Event.Drawing_fix_offset	Time_to_first_Event.Drawing_offset	Time_to_first_Event.Drawing_onset	Time_to_first_Event.Drumming_fix_offset	Time_to_first_Event.Drumming_offset	Time_to_first_Event.Drumming_onset	Time_to_first_Event.Head_fix_offset	Time_to_first_Event.Head_offset	Time_to_first_Event.Head_onset	Time_to_first_Event.Heckling_fix_offset	Time_to_first_Event.Heckling_offset	Time_to_first_Event.Heckling_onset	Time_to_first_Event.Lesson_end	Time_to_first_Event.Lesson_start	Time_to_first_Event.Letter_search_fix_offset	Time_to_first_Event.Letter_search_offset	Time_to_first_Event.Letter_search_onset	Time_to_first_Event.Phone_fix_offset	Time_to_first_Event.Phone_offset	Time_to_first_Event.Phone_onset	Time_to_first_Event.Reaction_chatting	Time_to_first_Event.Reaction_clicking	Time_to_first_Event.Reaction_drawing	Time_to_first_Event.Reaction_drumming	Time_to_first_Event.Reaction_head	Time_to_first_Event.Reaction_heckling	Time_to_first_Event.Reaction_phone	Time_to_first_Event.Reaction_snipping	Time_to_first_Event.Reaction_whispering	Time_to_first_Event.Snipping_fix_offset	Time_to_first_Event.Snipping_offset	Time_to_first_Event.Snipping_onset	Time_to_first_Event.Whispering_fix_offset	Time_to_first_Event.Whispering_offset	Time_to_first_Event.Whispering_onset	Total_duration_of_fixations	Average_duration_of_fixations	Minimum_duration_of_fixations	Maximum_duration_of_fixations	Number_of_fixations	Time_to_first_fixation	Duration_of_first_fixation	Last_AOI_viewed	AOI_at_interval_end	Total_duration_of_whole_fixations	Average_duration_of_whole_fixations	Minimum_duration_of_whole_fixations	Maximum_duration_of_whole_fixations	Number_of_whole_fixations	Time_to_first_whole_fixation	Duration_of_first_whole_fixation	Total_duration_of_Visit	Average_duration_of_Visit	Minimum_duration_of_Visit	Maximum_duration_of_Visit	Number_of_Visits	Time_to_first_Visit	Duration_of_first_Visit	Total_duration_of_Glances	Average_duration_of_Glances	Minimum_duration_of_Glances	Maximum_duration_of_Glances	Number_of_Glances	Time_to_first_Glance	Duration_of_first_Glance	Number_of_saccades_in_AOI	Time_to_entry_saccade	Time_to_exit_saccade	Peak_velocity_of_entry_saccade	Peak_velocity_of_exit_saccade
Recording053	ProVisioNET_study_102_02	Male	Novice	Lesson	1	fullstream	Classroom_Others	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1		11861						917175	897152	887544	828861	814659	799175	557563	549699	527563	646861	640225	617294	467499	456262	437571	197621	170711	166955		0				738262	738262	708410	896264	813790	546559	639741	452880	170633		257470	357393	287018	259378	257018	377278	358541	347665	999	250	80	640	4	210	80	Disruptive_Person		0				0			999	250	80	640	4	210	80	1199	300	120	680	4	170	120	0	7406	8085	425.91	351.61
Recording053	ProVisioNET_study_102_02	Male	Novice	Lesson	1	fullstream	Disruptive_Person	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1		11861						917175	897152	887544	828861	814659	799175	557563	549699	527563	646861	640225	617294	467499	456262	437571	197621	170711	166955		0				738262	738262	708410	896264	813790	546559	639741	452880	170633		257470	357393	287018	259378	257018	377278	358541	347665	16950	404	80	1319	42	167531	180	Disruptive_Person		0				0			20927	997	80	4058	21	167531	959	21627	1030	100	4138	21	167531	959	5	354061	352801	167.39	373.98
Recording053	ProVisioNET_study_102_02	Male	Novice	Lesson	1	fullstream	Material_Teacher	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1		11861						917175	897152	887544	828861	814659	799175	557563	549699	527563	646861	640225	617294	467499	456262	437571	197621	170711	166955		0				738262	738262	708410	896264	813790	546559	639741	452880	170633		257470	357393	287018	259378	257018	377278	358541	347665	3858	321	80	1219	12	1369	740	Disruptive_Person		0				0			4178	836	260	2059	5	1369	740	4317	863	260	2099	5	1349	760	5	8085	7406	351.61	425.91
Recording053	ProVisioNET_study_102_02	Male	Novice	Looking_at_phone	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																	0																1399	280	140	500	5	18009	140	Disruptive_Person		0				0			1399	280	140	500	5	18009	140	1639	328	180	520	5	17949	200	0	17949	26504	477.03	417.61
Recording053	ProVisioNET_study_102_02	Male	Novice	Looking_at_phone_fix	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																	0																1399	280	140	500	5	18009	140	Disruptive_Person		0				0			1399	280	140	500	5	18009	140	1639	328	180	520	5	17949	200	0	17949	26504	477.03	417.61
Recording053	ProVisioNET_study_102_02	Male	Novice	Snipping_with_fingers	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0																																									452				0				1779	593	120	1319	3	0	340	Disruptive_Person		0				0			1859	929	340	1519	2	0	340	1859	929	340	1519	2	0	340	0				
Recording053	ProVisioNET_study_102_02	Male	Novice	Snpping_with_fingers_fix	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0																																									452			2360	0				1779	593	120	1319	3	0	340	Disruptive_Person		0				0			1859	929	340	1519	2	0	340	1859	929	340	1519	2	0	340	0				
Recording053	ProVisioNET_study_102_02	Male	Novice	Whispering	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1																																										9728						0	5577	429	80	1079	13	1079	240	Disruptive_Person		0				0			7895	2632	660	4058	3	1079	4058	7995	2665	680	4138	3	999	4138	2	6396	5137	167.39	373.98
Recording053	ProVisioNET_study_102_02	Male	Novice	Whispering_fix	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1																																										9728					10876	0	5577	429	80	1079	13	1079	240	Disruptive_Person		0				0			7895	2632	660	4058	3	1079	4058	7995	2665	680	4138	3	999	4138	2	6396	5137	167.39	373.98
Recording053	ProVisioNET_study_102_02	Male	Novice	snapshot_classroom_others	1	snapshot_classroom_others	Classroom_Others	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																	260	130	80	180	2	0	80	Classroom_Others	Classroom_Others	0				0			740	740	740	740	1	0	740	740	740	740	740	1	0	740	0				
