Recording	Participant	Gender	Group	TOI	Interval	Media	AOI	Number_of_Events.Logged_live_Event	Number_of_Events.Calibration_fix_offset	Number_of_Events.Calibration_offset	Number_of_Events.Calibration_onset	Number_of_Events.Chatting_fix_offset	Number_of_Events.Chatting_offset	Number_of_Events.Chatting_onset	Number_of_Events.Clicking_fix_offset	Number_of_Events.Clicking_offset	Number_of_Events.Clicking_onset	Number_of_Events.Drawing_fix_offset	Number_of_Events.Drawing_offset	Number_of_Events.Drawing_onset	Number_of_Events.Drumming_fix_offset	Number_of_Events.Drumming_offset	Number_of_Events.Drumming_onset	Number_of_Events.Head_fix_offset	Number_of_Events.Head_offset	Number_of_Events.Head_onset	Number_of_Events.Heckling_fix_offset	Number_of_Events.Heckling_offset	Number_of_Events.Heckling_onset	Number_of_Events.Lesson_end	Number_of_Events.Lesson_start	Number_of_Events.Phone_fix_offset	Number_of_Events.Phone_offset	Number_of_Events.Phone_onset	Number_of_Events.Reaction_chatting	Number_of_Events.Reaction_clicking	Number_of_Events.Reaction_drawing	Number_of_Events.Reaction_drumming	Number_of_Events.Reaction_head	Number_of_Events.Reaction_heckling	Number_of_Events.Reaction_phone	Number_of_Events.Reaction_snipping	Number_of_Events.Reaction_whispering	Number_of_Events.Snipping_fix_offset	Number_of_Events.Snipping_offset	Number_of_Events.Snipping_onset	Number_of_Events.Whispering_fix_offset	Number_of_Events.Whispering_offset	Number_of_Events.Whispering_onset	Time_to_first_Event.Logged_live_Event	Time_to_first_Event.Calibration_fix_offset	Time_to_first_Event.Calibration_offset	Time_to_first_Event.Calibration_onset	Time_to_first_Event.Chatting_fix_offset	Time_to_first_Event.Chatting_offset	Time_to_first_Event.Chatting_onset	Time_to_first_Event.Clicking_fix_offset	Time_to_first_Event.Clicking_offset	Time_to_first_Event.Clicking_onset	Time_to_first_Event.Drawing_fix_offset	Time_to_first_Event.Drawing_offset	Time_to_first_Event.Drawing_onset	Time_to_first_Event.Drumming_fix_offset	Time_to_first_Event.Drumming_offset	Time_to_first_Event.Drumming_onset	Time_to_first_Event.Head_fix_offset	Time_to_first_Event.Head_offset	Time_to_first_Event.Head_onset	Time_to_first_Event.Heckling_fix_offset	Time_to_first_Event.Heckling_offset	Time_to_first_Event.Heckling_onset	Time_to_first_Event.Lesson_end	Time_to_first_Event.Lesson_start	Time_to_first_Event.Phone_fix_offset	Time_to_first_Event.Phone_offset	Time_to_first_Event.Phone_onset	Time_to_first_Event.Reaction_chatting	Time_to_first_Event.Reaction_clicking	Time_to_first_Event.Reaction_drawing	Time_to_first_Event.Reaction_drumming	Time_to_first_Event.Reaction_head	Time_to_first_Event.Reaction_heckling	Time_to_first_Event.Reaction_phone	Time_to_first_Event.Reaction_snipping	Time_to_first_Event.Reaction_whispering	Time_to_first_Event.Snipping_fix_offset	Time_to_first_Event.Snipping_offset	Time_to_first_Event.Snipping_onset	Time_to_first_Event.Whispering_fix_offset	Time_to_first_Event.Whispering_offset	Time_to_first_Event.Whispering_onset	Total_duration_of_fixations	Average_duration_of_fixations	Minimum_duration_of_fixations	Maximum_duration_of_fixations	Number_of_fixations	Time_to_first_fixation	Duration_of_first_fixation	Last_AOI_viewed	AOI_at_interval_end	Total_duration_of_whole_fixations	Average_duration_of_whole_fixations	Minimum_duration_of_whole_fixations	Maximum_duration_of_whole_fixations	Number_of_whole_fixations	Time_to_first_whole_fixation	Duration_of_first_whole_fixation	Total_duration_of_Visit	Average_duration_of_Visit	Minimum_duration_of_Visit	Maximum_duration_of_Visit	Number_of_Visits	Time_to_first_Visit	Duration_of_first_Visit	Total_duration_of_Glances	Average_duration_of_Glances	Minimum_duration_of_Glances	Maximum_duration_of_Glances	Number_of_Glances	Time_to_first_Glance	Duration_of_first_Glance	Number_of_saccades_in_AOI	Time_to_entry_saccade	Time_to_exit_saccade	Peak_velocity_of_entry_saccade	Peak_velocity_of_exit_saccade
Recording048	ProVisioNET_pilot_03_03	Female	Novice	Head_on_table_fix	1	fullstream	Material	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			0																								80	80	80	80	1	24697	80	Bianca,Material		0				0			80	80	80	80	1	24697	80	80	80	80	80	1	24697	80	0				
Recording048	ProVisioNET_pilot_03_03	Female	Novice	Head_on_table_fix	1	fullstream	Nametag_Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			0																								200	200	200	200	1	17381	200	Bianca,Material		0				0			200	200	200	200	1	17381	200	240	240	240	240	1	17341	240	0	17341	17581	251,13	112,59
Recording048	ProVisioNET_pilot_03_03	Female	Novice	Heckling	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						0																					0				0			Carl(a),Disruptive_Person	Carl(a),Disruptive_Person	0				0			0				0			0				0			0				
Recording048	ProVisioNET_pilot_03_03	Female	Novice	Heckling	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						0																					0				0			Carl(a),Disruptive_Person	Carl(a),Disruptive_Person	0				0			0				0			0				0			0				
Recording048	ProVisioNET_pilot_03_03	Female	Novice	Heckling	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						0																					4387	877	50	1939	5	915	1939	Carl(a),Disruptive_Person	Carl(a),Disruptive_Person	0				0			4447	1112	50	1939	4	915	1939	4727	1182	110	2039	4	815	2039	1	9809	9210	361,74	350,09
Recording048	ProVisioNET_pilot_03_03	Female	Novice	Heckling	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						0																					5047	721	50	1939	7	915	1939	Carl(a),Disruptive_Person	Carl(a),Disruptive_Person	0				0			5307	1769	899	2469	3	915	1939	5527	1842	959	2529	3	815	2039	4	9450	9210	413,21	350,09
Recording048	ProVisioNET_pilot_03_03	Female	Novice	Heckling	1	fullstream	Nametag_Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						0																					180	180	180	180	1	9270	180	Carl(a),Disruptive_Person	Carl(a),Disruptive_Person	0				0			180	180	180	180	1	9270	180	240	240	240	240	1	9210	240	0	9210	9450	350,09	413,21
Recording048	ProVisioNET_pilot_03_03	Female	Novice	Heckling_fix	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																					11978	0																					109	109	109	109	1	30697	109	Anna	Anna	0				0			109	109	109	109	1	30697	109	169	169	169	169	1	30637	169	0				
Recording048	ProVisioNET_pilot_03_03	Female	Novice	Heckling_fix	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																					11978	0																					100	100	100	100	1	19024	100	Anna	Anna	0				0			100	100	100	100	1	19024	100	120	120	120	120	1	19004	120	0		19124		194,69
Recording048	ProVisioNET_pilot_03_03	Female	Novice	Heckling_fix	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																					11978	0																					5897	590	80	1939	10	915	1939	Anna	Anna	0				0			6496	1624	899	2099	4	915	1939	6776	1694	959	2159	4	815	2039	5	9809	9210	361,74	350,09
Recording048	ProVisioNET_pilot_03_03	Female	Novice	Heckling_fix	1	fullstream	Classroom_Others	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																					11978	0																					280	140	120	160	2	26060	160	Anna	Anna	0				0			280	140	120	160	2	26060	160	320	160	140	180	2	26040	180	0	26040	26220	236,51	290,67
Recording048	ProVisioNET_pilot_03_03	Female	Novice	Heckling_fix	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																					11978	0																					5197	650	80	1939	8	915	1939	Anna	Anna	0				0			5897	1966	899	3058	3	915	1939	6116	2039	959	3118	3	815	2039	4	9450	9210	413,21	350,09
Recording048	ProVisioNET_pilot_03_03	Female	Novice	Heckling_fix	1	fullstream	Nametag_Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																					11978	0																					180	180	180	180	1	9270	180	Anna	Anna	0				0			180	180	180	180	1	9270	180	240	240	240	240	1	9210	240	0	9210	9450	350,09	413,21
Recording048	ProVisioNET_pilot_03_03	Female	Novice	Lesson	1	fullstream	Anna	0	1	0	0	0	1	0	1	1	1	0	0	0	1	1	1	1	1	1	1	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	2	2	1		2952				596410		691898	684105	661898				503639	482714	473639	326122	326276	296122	415932	397104	385126		0													234517	206412	204852	598161	593928	568162	126646	649	80	3258	195	1744	160	Anna		120	120	120	120	1	630296	120	134401	1305	80	8235	103	1744	360	139458	1354	100	8315	103	1704	400	40	1704	2104	321,07	115,14
Recording048	ProVisioNET_pilot_03_03	Female	Novice	Lesson	1	fullstream	Bianca	0	1	0	0	0	1	0	1	1	1	0	0	0	1	1	1	1	1	1	1	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	2	2	1		2952				596410		691898	684105	661898				503639	482714	473639	326122	326276	296122	415932	397104	385126		0													234517	206412	204852	598161	593928	568162	105658	604	80	3138	175	385	580	Anna		0				0			110375	1022	100	7376	108	385	580	116192	1076	120	7416	108	365	600	36	365	965	363,75	200,62
Recording048	ProVisioNET_pilot_03_03	Female	Novice	Lesson	1	fullstream	Carl(a)	0	1	0	0	0	1	0	1	1	1	0	0	0	1	1	1	1	1	1	1	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	2	2	1		2952				596410		691898	684105	661898				503639	482714	473639	326122	326276	296122	415932	397104	385126		0													234517	206412	204852	598161	593928	568162	92686	635	80	4377	146	5102	80	Anna		0				0			98602	1174	80	9734	84	5102	80	102920	1225	120	9774	84	5062	120	32	5062	10699	188,15	353,65
Recording048	ProVisioNET_pilot_03_03	Female	Novice	Lesson	1	fullstream	Classroom_Others	0	1	0	0	0	1	0	1	1	1	0	0	0	1	1	1	1	1	1	1	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	2	2	1		2952				596410		691898	684105	661898				503639	482714	473639	326122	326276	296122	415932	397104	385126		0													234517	206412	204852	598161	593928	568162	24451	252	80	1879	97	0	345	Anna		0				0			28629	485	80	2818	59	0	345	30647	519	100	2858	59	0	345	25	965	4403	200,62	306,6
Recording048	ProVisioNET_pilot_03_03	Female	Novice	Lesson	1	fullstream	Disruptive_Person	0	1	0	0	0	1	0	1	1	1	0	0	0	1	1	1	1	1	1	1	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	2	2	1		2952				596410		691898	684105	661898				503639	482714	473639	326122	326276	296122	415932	397104	385126		0													234517	206412	204852	598161	593928	568162	29403	577	80	1959	51	205166	120	Anna		0				0			31362	1120	140	3058	28	205166	3018	32641	1166	160	3178	28	205006	3178	13	318720	394335	287,91	350,09
Recording048	ProVisioNET_pilot_03_03	Female	Novice	Lesson	1	fullstream	Material	0	1	0	0	0	1	0	1	1	1	0	0	0	1	1	1	1	1	1	1	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	2	2	1		2952				596410		691898	684105	661898				503639	482714	473639	326122	326276	296122	415932	397104	385126		0													234517	206412	204852	598161	593928	568162	11413	357	80	1439	32	2844	140	Anna		0				0			14032	702	80	3318	20	2844	140	14871	744	80	3318	20	2804	180	7	4403	2984	306,6	156,59
Recording048	ProVisioNET_pilot_03_03	Female	Novice	Lesson	1	fullstream	Nametag_Anna	0	1	0	0	0	1	0	1	1	1	0	0	0	1	1	1	1	1	1	1	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	2	2	1		2952				596410		691898	684105	661898				503639	482714	473639	326122	326276	296122	415932	397104	385126		0													234517	206412	204852	598161	593928	568162	1259	315	200	420	4	313503	200	Anna		0				0			1259	315	200	420	4	313503	200	1399	350	240	460	4	313463	240	0	313463	313703	251,13	112,59
Recording048	ProVisioNET_pilot_03_03	Female	Novice	Lesson	1	fullstream	Nametag_Bianca	0	1	0	0	0	1	0	1	1	1	0	0	0	1	1	1	1	1	1	1	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	2	2	1		2952				596410		691898	684105	661898				503639	482714	473639	326122	326276	296122	415932	397104	385126		0													234517	206412	204852	598161	593928	568162	939	470	200	740	2	513545	740	Anna		0				0			939	470	200	740	2	513545	740	999	500	240	760	2	513525	760	0	513525	514285	103,29	239,29
Recording048	ProVisioNET_pilot_03_03	Female	Novice	Lesson	1	fullstream	Nametag_Carl(a)	0	1	0	0	0	1	0	1	1	1	0	0	0	1	1	1	1	1	1	1	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	2	2	1		2952				596410		691898	684105	661898				503639	482714	473639	326122	326276	296122	415932	397104	385126		0													234517	206412	204852	598161	593928	568162	1039	148	100	260	7	3323	120	Anna		0				0			1179	197	100	420	6	3323	420	1439	240	120	440	6	3303	440	0	210283	3743	513,11	136,32
Recording048	ProVisioNET_pilot_03_03	Female	Novice	Snipping_with_fingers	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0																																							0				1226	613	120	1106	2	314	120	Anna,Disruptive_Person	Anna,Disruptive_Person	0				0			1246	1246	1246	1246	1	314	1246	1406	1406	1406	1406	1	154	1406	1				
Recording048	ProVisioNET_pilot_03_03	Female	Novice	Snipping_with_fingers	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0																																							0				0				0			Anna,Disruptive_Person	Anna,Disruptive_Person	0				0			0				0			0				0			0				
Recording048	ProVisioNET_pilot_03_03	Female	Novice	Snipping_with_fingers	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0																																							0				0				0			Anna,Disruptive_Person	Anna,Disruptive_Person	0				0			0				0			0				0			0				
Recording048	ProVisioNET_pilot_03_03	Female	Novice	Snipping_with_fingers	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0																																							0				1226	613	120	1106	2	314	120	Anna,Disruptive_Person	Anna,Disruptive_Person	0				0			1246	1246	1246	1246	1	314	1246	1406	1406	1406	1406	1	154	1406	1				
Recording048	ProVisioNET_pilot_03_03	Female	Novice	Snpping_with_fingers_fix	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0																																						1560	0				3678	736	120	1959	5	314	120	Bianca	Bianca	0				0			3838	1919	820	3018	2	314	3018	4018	2009	840	3178	2	154	3178	2				
Recording048	ProVisioNET_pilot_03_03	Female	Novice	Snpping_with_fingers_fix	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0																																						1560	0				10322	737	100	3138	14	12247	1059	Bianca	Bianca	0				0			10562	1760	168	7376	6	12247	1059	10802	1800	228	7416	6	12247	1059	4	14565	13306	169,78	328,88
Recording048	ProVisioNET_pilot_03_03	Female	Novice	Snpping_with_fingers_fix	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0																																						1560	0				5517	1103	120	4377	5	4751	140	Bianca	Bianca	0				0			5537	1384	140	4517	4	4751	140	5817	1454	220	4597	4	4671	220	1	5051	4891	534,91	417,23
Recording048	ProVisioNET_pilot_03_03	Female	Novice	Snpping_with_fingers_fix	1	fullstream	Classroom_Others	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0																																						1560	0				260	260	260	260	1	13366	260	Bianca	Bianca	0				0			260	260	260	260	1	13366	260	320	320	320	320	1	13306	320	0	13306	13626	328,88	150,9
Recording048	ProVisioNET_pilot_03_03	Female	Novice	Snpping_with_fingers_fix	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0																																						1560	0				3678	736	120	1959	5	314	120	Bianca	Bianca	0				0			3838	1919	820	3018	2	314	3018	4018	2009	840	3178	2	154	3178	2				
Recording048	ProVisioNET_pilot_03_03	Female	Novice	Snpping_with_fingers_fix	1	fullstream	Nametag_Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0																																						1560	0				220	110	100	120	2	5531	100	Bianca	Bianca	0				0			220	110	100	120	2	5531	100	340	170	140	200	2	5431	200	0	5431	5791	513,11	528,41
Recording048	ProVisioNET_pilot_03_03	Female	Novice	Whispering	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1																																										0	0				0			Carl(a),Disruptive_Person		0				0			0				0			0				0			0				
Recording048	ProVisioNET_pilot_03_03	Female	Novice	Whispering	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1																																										0	5677	811	200	1639	7	1271	500	Carl(a),Disruptive_Person		0				0			5717	953	460	1639	6	1271	500	6036	1006	540	1679	6	1231	540	1	1231	1771	286,63	243,53
Recording048	ProVisioNET_pilot_03_03	Female	Novice	Whispering	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1																																										0	7447	532	100	1559	14	0	271	Carl(a),Disruptive_Person		0				0			8107	1013	140	1959	8	0	1231	8387	1048	160	1999	8	0	1231	2	1771	1231	243,53	286,63
Recording048	ProVisioNET_pilot_03_03	Female	Novice	Whispering	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1																																										0	7107	547	100	1559	13	0	271	Carl(a),Disruptive_Person		0				0			7747	968	140	1959	8	0	1231	8027	1003	160	1999	8	0	1231	1	1771	1231	243,53	286,63
Recording048	ProVisioNET_pilot_03_03	Female	Novice	Whispering_fix	1	fullstream	Anna	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1						28248																																			25766	0	0				0			Carl(a),Disruptive_Person		0				0			0				0			0				0			0				
Recording048	ProVisioNET_pilot_03_03	Female	Novice	Whispering_fix	1	fullstream	Bianca	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1						28248																																			25766	0	5677	811	200	1639	7	1271	500	Carl(a),Disruptive_Person		0				0			5717	953	460	1639	6	1271	500	6036	1006	540	1679	6	1231	540	1	1231	1771	286,63	243,53
Recording048	ProVisioNET_pilot_03_03	Female	Novice	Whispering_fix	1	fullstream	Carl(a)	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1						28248																																			25766	0	8227	548	100	1559	15	0	271	Carl(a),Disruptive_Person		0				0			8886	987	140	1959	9	0	1231	9266	1030	160	1999	9	0	1231	2	1771	1231	243,53	286,63
Recording048	ProVisioNET_pilot_03_03	Female	Novice	Whispering_fix	1	fullstream	Disruptive_Person	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1						28248																																			25766	0	7887	563	100	1559	14	0	271	Carl(a),Disruptive_Person		0				0			8527	947	140	1959	9	0	1231	8906	990	160	1999	9	0	1231	1	1771	1231	243,53	286,63
Recording048	ProVisioNET_pilot_03_03	Female	Novice	snapshop_A_nametag	1	snapshop_A_nametag	Nametag_Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																											200	200	200	200	1	0	200	Nametag_Anna	Nametag_Anna	0				0			200	200	200	200	1	0	200	200	200	200	200	1	0	200	0				
Recording048	ProVisioNET_pilot_03_03	Female	Novice	snapshop_A_nametag	2	snapshop_A_nametag	Nametag_Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																											800	400	380	420	2	0	420	Nametag_Anna	Nametag_Anna	0				0			2339	2339	2339	2339	1	0	2339	2339	2339	2339	2339	1	0	2339	1				
Recording048	ProVisioNET_pilot_03_03	Female	Novice	snapshop_A_nametag	3	snapshop_A_nametag	Nametag_Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																											260	260	260	260	1	0	260	Nametag_Anna	Nametag_Anna	0				0			260	260	260	260	1	0	260	260	260	260	260	1	0	260	0				
Recording048	ProVisioNET_pilot_03_03	Female	Novice	snapshop_B_nametag	1	snapshop_B_nametag	Nametag_Bianca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																											740	740	740	740	1	0	740	Nametag_Bianca	Nametag_Bianca	0				0			740	740	740	740	1	0	740	740	740	740	740	1	0	740	0				
Recording048	ProVisioNET_pilot_03_03	Female	Novice	snapshop_B_nametag	2	snapshop_B_nametag	Nametag_Bianca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																											200	200	200	200	1	0	200	Nametag_Bianca	Nametag_Bianca	0				0			200	200	200	200	1	0	200	200	200	200	200	1	0	200	0				
Recording048	ProVisioNET_pilot_03_03	Female	Novice	snapshop_C_nametag	1	snapshop_C_nametag	Nametag_Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																											280	140	120	160	2	0	120	Nametag_Carl(a)	Nametag_Carl(a)	0				0			420	420	420	420	1	0	420	420	420	420	420	1	0	420	0				
Recording048	ProVisioNET_pilot_03_03	Female	Novice	snapshop_C_nametag	2	snapshop_C_nametag	Nametag_Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																											220	110	100	120	2	0	100	Nametag_Carl(a)	Nametag_Carl(a)	0				0			260	260	260	260	1	0	260	260	260	260	260	1	0	260	1				
Recording048	ProVisioNET_pilot_03_03	Female	Novice	snapshop_C_nametag	3	snapshop_C_nametag	Nametag_Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																											100	100	100	100	1	0	100	Nametag_Carl(a)	Nametag_Carl(a)	0				0			100	100	100	100	1	0	100	100	100	100	100	1	0	100	0				
Recording048	ProVisioNET_pilot_03_03	Female	Novice	snapshop_C_nametag	4	snapshop_C_nametag	Nametag_Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																											180	180	180	180	1	0	180	Nametag_Carl(a)	Nametag_Carl(a)	0				0			180	180	180	180	1	0	180	180	180	180	180	1	0	180	0				
Recording048	ProVisioNET_pilot_03_03	Female	Novice	snapshop_C_nametag	5	snapshop_C_nametag	Nametag_Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																											260	260	260	260	1	0	260	Nametag_Carl(a)	Nametag_Carl(a)	0				0			260	260	260	260	1	0	260	260	260	260	260	1	0	260	0				
Recording048	ProVisioNET_pilot_03_03	Female	Novice	snapshot_classroom_others	1	snapshot_classroom_others	Classroom_Others	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		8384																						5432																			4058	254	80	720	16	0	80	Classroom_Others	Classroom_Others	0				0			11633	11633	11633	11633	1	0	11633	11633	11633	11633	11633	1	0	11633	17				
Recording048	ProVisioNET_pilot_03_03	Female	Novice	snapshot_classroom_others	2	snapshot_classroom_others	Classroom_Others	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																											100	100	100	100	1	0	100	Classroom_Others	Classroom_Others	0				0			100	100	100	100	1	0	100	100	100	100	100	1	0	100	0				
Recording048	ProVisioNET_pilot_03_03	Female	Novice	snapshot_classroom_others	3	snapshot_classroom_others	Classroom_Others	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																											180	180	180	180	1	0	180	Classroom_Others	Classroom_Others	0				0			180	180	180	180	1	0	180	180	180	180	180	1	0	180	0				
