Recording	Participant	Gender	Group	TOI	Interval	Media	AOI	Number_of_Events.Logged_live_Event	Number_of_Events.Calibration_fix_offset	Number_of_Events.Calibration_offset	Number_of_Events.Calibration_onset	Number_of_Events.Chatting_fix_offset	Number_of_Events.Chatting_offset	Number_of_Events.Chatting_onset	Number_of_Events.Clicking_fix_offset	Number_of_Events.Clicking_offset	Number_of_Events.Clicking_onset	Number_of_Events.Drawing_fix_offset	Number_of_Events.Drawing_offset	Number_of_Events.Drawing_onset	Number_of_Events.Drumming_fix_offset	Number_of_Events.Drumming_offset	Number_of_Events.Drumming_onset	Number_of_Events.Head_fix_offset	Number_of_Events.Head_offset	Number_of_Events.Head_onset	Number_of_Events.Heckling_fix_offset	Number_of_Events.Heckling_offset	Number_of_Events.Heckling_onset	Number_of_Events.Lesson_end	Number_of_Events.Lesson_start	Number_of_Events.Phone_fix_offset	Number_of_Events.Phone_offset	Number_of_Events.Phone_onset	Number_of_Events.Reaction_chatting	Number_of_Events.Reaction_clicking	Number_of_Events.Reaction_drawing	Number_of_Events.Reaction_drumming	Number_of_Events.Reaction_head	Number_of_Events.Reaction_heckling	Number_of_Events.Reaction_phone	Number_of_Events.Reaction_snipping	Number_of_Events.Reaction_whispering	Number_of_Events.Snipping_fix_offset	Number_of_Events.Snipping_offset	Number_of_Events.Snipping_onset	Number_of_Events.Whispering_fix_offset	Number_of_Events.Whispering_offset	Number_of_Events.Whispering_onset	Time_to_first_Event.Logged_live_Event	Time_to_first_Event.Calibration_fix_offset	Time_to_first_Event.Calibration_offset	Time_to_first_Event.Calibration_onset	Time_to_first_Event.Chatting_fix_offset	Time_to_first_Event.Chatting_offset	Time_to_first_Event.Chatting_onset	Time_to_first_Event.Clicking_fix_offset	Time_to_first_Event.Clicking_offset	Time_to_first_Event.Clicking_onset	Time_to_first_Event.Drawing_fix_offset	Time_to_first_Event.Drawing_offset	Time_to_first_Event.Drawing_onset	Time_to_first_Event.Drumming_fix_offset	Time_to_first_Event.Drumming_offset	Time_to_first_Event.Drumming_onset	Time_to_first_Event.Head_fix_offset	Time_to_first_Event.Head_offset	Time_to_first_Event.Head_onset	Time_to_first_Event.Heckling_fix_offset	Time_to_first_Event.Heckling_offset	Time_to_first_Event.Heckling_onset	Time_to_first_Event.Lesson_end	Time_to_first_Event.Lesson_start	Time_to_first_Event.Phone_fix_offset	Time_to_first_Event.Phone_offset	Time_to_first_Event.Phone_onset	Time_to_first_Event.Reaction_chatting	Time_to_first_Event.Reaction_clicking	Time_to_first_Event.Reaction_drawing	Time_to_first_Event.Reaction_drumming	Time_to_first_Event.Reaction_head	Time_to_first_Event.Reaction_heckling	Time_to_first_Event.Reaction_phone	Time_to_first_Event.Reaction_snipping	Time_to_first_Event.Reaction_whispering	Time_to_first_Event.Snipping_fix_offset	Time_to_first_Event.Snipping_offset	Time_to_first_Event.Snipping_onset	Time_to_first_Event.Whispering_fix_offset	Time_to_first_Event.Whispering_offset	Time_to_first_Event.Whispering_onset	Total_duration_of_fixations	Average_duration_of_fixations	Minimum_duration_of_fixations	Maximum_duration_of_fixations	Number_of_fixations	Time_to_first_fixation	Duration_of_first_fixation	Last_AOI_viewed	AOI_at_interval_end	Total_duration_of_whole_fixations	Average_duration_of_whole_fixations	Minimum_duration_of_whole_fixations	Maximum_duration_of_whole_fixations	Number_of_whole_fixations	Time_to_first_whole_fixation	Duration_of_first_whole_fixation	Total_duration_of_Visit	Average_duration_of_Visit	Minimum_duration_of_Visit	Maximum_duration_of_Visit	Number_of_Visits	Time_to_first_Visit	Duration_of_first_Visit	Total_duration_of_Glances	Average_duration_of_Glances	Minimum_duration_of_Glances	Maximum_duration_of_Glances	Number_of_Glances	Time_to_first_Glance	Duration_of_first_Glance	Number_of_saccades_in_AOI	Time_to_entry_saccade	Time_to_exit_saccade	Peak_velocity_of_entry_saccade	Peak_velocity_of_exit_saccade
Recording052	ProVisioNET_study_101_01_novice	Male	Expert	Drawing	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0													0																	13138													1595	532	120	976	3	0	976	Carl(a),Disruptive_Person	Carl(a),Disruptive_Person	0				0			1595	532	120	976	3	0	976	1755	585	220	976	3	0	976	0	11769	976	529,31	416,41
Recording052	ProVisioNET_study_101_01_novice	Male	Expert	Drawing	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0													0																	13138													4681	669	80	1423	7	7872	80	Carl(a),Disruptive_Person	Carl(a),Disruptive_Person	0				0			4861	1620	560	3281	3	7872	1019	5000	1667	620	3281	3	7792	1099	3		8891		369,01
Recording052	ProVisioNET_study_101_01_novice	Male	Expert	Drawing	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0													0																	13138													4921	615	80	1423	8	7872	80	Carl(a),Disruptive_Person	Carl(a),Disruptive_Person	0				0			5140	1713	560	3281	3	7872	1299	5280	1760	620	3281	3	7792	1379	4		10990		384,13
Recording052	ProVisioNET_study_101_01_novice	Male	Expert	Drawing	1	fullstream	Nametag_Anna	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0													0																	13138													280	140	100	180	2	1815	100	Carl(a),Disruptive_Person	Carl(a),Disruptive_Person	0				0			300	300	300	300	1	1815	300	340	340	340	340	1	1775	340	1	1775	2115	299,25	425,22
Recording052	ProVisioNET_study_101_01_novice	Male	Expert	Drawing	1	fullstream	Nametag_Bianca	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0													0																	13138													360	360	360	360	1	11070	360	Carl(a),Disruptive_Person	Carl(a),Disruptive_Person	0				0			360	360	360	360	1	11070	360	440	440	440	440	1	10990	440	0	10990	11430	384,13	315,34
Recording052	ProVisioNET_study_101_01_novice	Male	Expert	Drawing	1	fullstream	Nametag_Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0													0																	13138													240	240	240	240	1	8931	240	Carl(a),Disruptive_Person	Carl(a),Disruptive_Person	0				0			240	240	240	240	1	8931	240	280	280	280	280	1	8891	280	0	8891		369,01	
Recording052	ProVisioNET_study_101_01_novice	Male	Expert	Drawing_fix	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0												15710	0																	13138													8975	1282	280	3578	7	1036	740	Bianca		0				0			8975	1282	280	3578	7	1036	740	9354	1336	340	3618	7	976	800	0	976	1775	416,41	299,25
Recording052	ProVisioNET_study_101_01_novice	Male	Expert	Drawing_fix	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0												15710	0																	13138													3734	533	120	1099	7	0	976	Bianca		0				0			3735	534	120	1099	7	0	976	4215	602	220	1159	7	0	976	0	11769	976	529,31	416,41
Recording052	ProVisioNET_study_101_01_novice	Male	Expert	Drawing_fix	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0												15710	0																	13138													13812	1151	80	4997	12	7872	80	Bianca		0				0			14052	2342	560	6856	6	7872	1019	14392	2399	620	6856	6	7792	1099	5	24202	8891	563,6	369,01
Recording052	ProVisioNET_study_101_01_novice	Male	Expert	Drawing_fix	1	fullstream	Classroom_Others	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0												15710	0																	13138													80	80	80	80	1	24962	80	Bianca		0				0			80	80	80	80	1	24962	80	220	220	220	220	1	24822	220	0	24822	25042	498,05	319,68
Recording052	ProVisioNET_study_101_01_novice	Male	Expert	Drawing_fix	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0												15710	0																	13138													14052	1081	80	4997	13	7872	80	Bianca		0				0			14332	2389	560	6856	6	7872	1299	14671	2445	620	6856	6	7792	1379	6	24202	10990	563,6	384,13
Recording052	ProVisioNET_study_101_01_novice	Male	Expert	Drawing_fix	1	fullstream	Nametag_Anna	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0												15710	0																	13138													280	140	100	180	2	1815	100	Bianca		0				0			300	300	300	300	1	1815	300	340	340	340	340	1	1775	340	1	1775	2115	299,25	425,22
Recording052	ProVisioNET_study_101_01_novice	Male	Expert	Drawing_fix	1	fullstream	Nametag_Bianca	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0												15710	0																	13138													360	360	360	360	1	11070	360	Bianca		0				0			360	360	360	360	1	11070	360	440	440	440	440	1	10990	440	0	10990	11430	384,13	315,34
Recording052	ProVisioNET_study_101_01_novice	Male	Expert	Drawing_fix	1	fullstream	Nametag_Carl(a)	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0												15710	0																	13138													240	240	240	240	1	8931	240	Bianca		0				0			240	240	240	240	1	8931	240	280	280	280	280	1	8891	280	0	8891		369,01	
Recording052	ProVisioNET_study_101_01_novice	Male	Expert	Drumming_with_hands	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0																0															937												2978	745	360	1619	4	165	480	Anna,Disruptive_Person	Anna,Disruptive_Person	0				0			2978	745	360	1619	4	165	480	3218	805	360	1659	4	45	600	0	3223	645	479,17	306,16
Recording052	ProVisioNET_study_101_01_novice	Male	Expert	Drumming_with_hands	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0																0															937												440	440	440	440	1	2784	440	Anna,Disruptive_Person	Anna,Disruptive_Person	0				0			440	440	440	440	1	2784	440	500	500	500	500	1	2724	500	0	2724	3223	348,61	479,17
Recording052	ProVisioNET_study_101_01_novice	Male	Expert	Drumming_with_hands	1	fullstream	Board_Screen	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0																0															937												660	330	320	340	2	1285	340	Anna,Disruptive_Person	Anna,Disruptive_Person	0				0			680	680	680	680	1	1285	680	680	680	680	680	1	1285	680	1				
Recording052	ProVisioNET_study_101_01_novice	Male	Expert	Drumming_with_hands	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0																0															937												0				0			Anna,Disruptive_Person	Anna,Disruptive_Person	0				0			0				0			0				0			0				
Recording052	ProVisioNET_study_101_01_novice	Male	Expert	Drumming_with_hands	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0																0															937												3298	660	320	1619	5	165	480	Anna,Disruptive_Person	Anna,Disruptive_Person	0				0			3338	835	360	1619	4	165	840	3578	894	360	1659	4	45	959	1	3223	2724	479,17	348,61
Recording052	ProVisioNET_study_101_01_novice	Male	Expert	Drumming_with_hands	1	fullstream	Nametag_Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0																0															937												320	320	320	320	1	685	320	Anna,Disruptive_Person	Anna,Disruptive_Person	0				0			320	320	320	320	1	685	320	360	360	360	360	1	645	360	0	645		306,16	
Recording052	ProVisioNET_study_101_01_novice	Male	Expert	Drumming_with_hands_fix	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0															7141	0															937												6156	684	400	1619	9	165	480	Bianca	Bianca	0				0			6296	787	400	1619	8	165	480	6776	847	460	1659	8	45	600	0	3223	645	479,17	306,16
Recording052	ProVisioNET_study_101_01_novice	Male	Expert	Drumming_with_hands_fix	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0															7141	0															937												3590	513	400	680	7	2784	440	Bianca	Bianca	0				0			3590	513	400	680	7	2784	440	4010	573	420	760	7	2724	500	0	2724	3223	348,61	479,17
Recording052	ProVisioNET_study_101_01_novice	Male	Expert	Drumming_with_hands_fix	1	fullstream	Board_Screen	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0															7141	0															937												5657	471	100	1699	12	1285	340	Bianca	Bianca	0				0			5976	1494	520	2678	4	1285	680	6016	1504	520	2698	4	1285	680	7		9280		583,73
Recording052	ProVisioNET_study_101_01_novice	Male	Expert	Drumming_with_hands_fix	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0															7141	0															937												1059	353	300	440	3	11019	320	Bianca	Bianca	0				0			1059	353	300	440	3	11019	320	1139	380	300	500	3	10999	340	0	10999	11339	111,94	569,03
Recording052	ProVisioNET_study_101_01_novice	Male	Expert	Drumming_with_hands_fix	1	fullstream	Classroom_Others	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0															7141	0															937												1219	305	80	760	4	9360	260	Bianca	Bianca	0				0			2399	1199	760	1639	2	9360	1639	2499	1249	780	1719	2	9280	1719	1	9280	10999	583,73	111,94
Recording052	ProVisioNET_study_101_01_novice	Male	Expert	Drumming_with_hands_fix	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0															7141	0															937												6476	648	320	1619	10	165	480	Bianca	Bianca	0				0			6656	832	400	1619	8	165	840	7136	892	460	1659	8	45	959	1	3223	2724	479,17	348,61
Recording052	ProVisioNET_study_101_01_novice	Male	Expert	Drumming_with_hands_fix	1	fullstream	Material	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0															7141	0															937												420	420	420	420	1	20053	420	Bianca	Bianca	0				0			420	420	420	420	1	20053	420	460	460	460	460	1	20013	460	0				
Recording052	ProVisioNET_study_101_01_novice	Male	Expert	Drumming_with_hands_fix	1	fullstream	Nametag_Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0															7141	0															937												320	320	320	320	1	685	320	Bianca	Bianca	0				0			320	320	320	320	1	685	320	360	360	360	360	1	645	360	0	645		306,16	
Recording052	ProVisioNET_study_101_01_novice	Male	Expert	Head_on_table	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0																			0													2021											240	240	240	240	1	3378	240	Bianca,Disruptive_Person	Bianca,Disruptive_Person	0				0			240	240	240	240	1	3378	240	260	260	260	260	1	3358	260	0		3618		510,1
Recording052	ProVisioNET_study_101_01_novice	Male	Expert	Head_on_table	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0																			0													2021											5531	1383	280	4112	4	0	280	Bianca,Disruptive_Person	Bianca,Disruptive_Person	0				0			5531	1383	280	4112	4	0	280	5691	1423	280	4172	4	0	280	0	2558	280	349,19	167,79
Recording052	ProVisioNET_study_101_01_novice	Male	Expert	Head_on_table	1	fullstream	Board_Screen	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0																			0													2021											180	180	180	180	1	1259	180	Bianca,Disruptive_Person	Bianca,Disruptive_Person	0				0			180	180	180	180	1	1259	180	180	180	180	180	1	1259	180	0				
Recording052	ProVisioNET_study_101_01_novice	Male	Expert	Head_on_table	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0																			0													2021											0				0			Bianca,Disruptive_Person	Bianca,Disruptive_Person	0				0			0				0			0				0			0				
Recording052	ProVisioNET_study_101_01_novice	Male	Expert	Head_on_table	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0																			0													2021											5571	1393	320	4112	4	1739	480	Bianca,Disruptive_Person	Bianca,Disruptive_Person	0				0			5631	2815	1519	4112	2	1739	1519	5751	2875	1579	4172	2	1679	1579	2	3618		510,1	
Recording052	ProVisioNET_study_101_01_novice	Male	Expert	Head_on_table	1	fullstream	Nametag_Bianca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0																			0													2021											939	313	160	460	3	300	160	Bianca,Disruptive_Person	Bianca,Disruptive_Person	0				0			959	480	320	640	2	300	640	999	500	340	660	2	280	660	1	280	2558	167,79	349,19
Recording052	ProVisioNET_study_101_01_novice	Male	Expert	Head_on_table_fix	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0																		7789	0													2021											919	230	80	480	4	3378	240	Anna		0				0			919	230	80	480	4	3378	240	1119	280	140	540	4	3358	260	0	21727	3618	490,73	510,1
Recording052	ProVisioNET_study_101_01_novice	Male	Expert	Head_on_table_fix	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0																		7789	0													2021											13952	1993	100	7935	7	0	280	Anna		0				0			13952	1993	100	7935	7	0	280	14212	2030	120	7995	7	0	280	0	2558	280	349,19	167,79
Recording052	ProVisioNET_study_101_01_novice	Male	Expert	Head_on_table_fix	1	fullstream	Board_Screen	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0																		7789	0													2021											6396	320	120	999	20	1259	180	Anna		0				0			7016	1403	180	3178	5	1259	180	7136	1427	180	3258	5	1259	180	14				
Recording052	ProVisioNET_study_101_01_novice	Male	Expert	Head_on_table_fix	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0																		7789	0													2021											520	520	520	520	1	22467	520	Anna		0				0			520	520	520	520	1	22467	520	600	600	600	600	1	22387	600	0				
Recording052	ProVisioNET_study_101_01_novice	Male	Expert	Head_on_table_fix	1	fullstream	Classroom_Others	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0																		7789	0													2021											240	120	80	160	2	26184	160	Anna		0				0			240	120	80	160	2	26184	160	280	140	80	200	2	26145	200	0				
Recording052	ProVisioNET_study_101_01_novice	Male	Expert	Head_on_table_fix	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0																		7789	0													2021											13992	1999	100	7935	7	1739	480	Anna		0				0			14052	2810	100	7935	5	1739	1519	14272	2854	120	7995	5	1679	1579	2	3618	21727	510,1	490,73
Recording052	ProVisioNET_study_101_01_novice	Male	Expert	Head_on_table_fix	1	fullstream	Material	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0																		7789	0													2021											460	115	80	200	4	28163	100	Anna		0				0			620	620	620	620	1	28163	620	660	660	660	660	1	28123	660	1				
Recording052	ProVisioNET_study_101_01_novice	Male	Expert	Head_on_table_fix	1	fullstream	Nametag_Bianca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0																		7789	0													2021											939	313	160	460	3	300	160	Anna		0				0			959	480	320	640	2	300	640	999	500	340	660	2	280	660	1	280	2558	167,79	349,19
Recording052	ProVisioNET_study_101_01_novice	Male	Expert	Heckling	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						0																					0				0			Bianca,Disruptive_Person	Bianca,Disruptive_Person	0				0			0				0			0				0			0				
Recording052	ProVisioNET_study_101_01_novice	Male	Expert	Heckling	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						0																					1517	758	720	797	2	235	720	Bianca,Disruptive_Person	Bianca,Disruptive_Person	0				0			1517	758	720	797	2	235	720	1617	808	780	837	2	175	780	0	175	955	438,13	319,89
Recording052	ProVisioNET_study_101_01_novice	Male	Expert	Heckling	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						0																					175	175	175	175	1	0	175	Bianca,Disruptive_Person	Bianca,Disruptive_Person	0				0			175	175	175	175	1	0	175	175	175	175	175	1	0	175	0		175		438,13
Recording052	ProVisioNET_study_101_01_novice	Male	Expert	Heckling	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						0																					1697	566	180	797	3	235	720	Bianca,Disruptive_Person	Bianca,Disruptive_Person	0				0			1797	1797	1797	1797	1	235	1797	1857	1857	1857	1857	1	175	1857	2	175		438,13	
Recording052	ProVisioNET_study_101_01_novice	Male	Expert	Heckling	1	fullstream	Nametag_Bianca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						0																					180	180	180	180	1	1015	180	Bianca,Disruptive_Person	Bianca,Disruptive_Person	0				0			180	180	180	180	1	1015	180	240	240	240	240	1	955	240	0	955	1195	319,89	422,32
Recording052	ProVisioNET_study_101_01_novice	Male	Expert	Heckling_fix	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0																					2032	0											2649										2479	413	200	600	6	11529	200	Board_Screen	Board_Screen	0				0			2479	413	200	600	6	11529	200	2798	466	260	660	6	11469	260	0	11469	13987	644,98	496,75
Recording052	ProVisioNET_study_101_01_novice	Male	Expert	Heckling_fix	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0																					2032	0											2649										13892	1069	180	4198	13	235	720	Board_Screen	Board_Screen	0				0			13932	1267	240	4198	11	235	720	14631	1330	260	4258	11	175	780	1	175	955	438,13	319,89
Recording052	ProVisioNET_study_101_01_novice	Male	Expert	Heckling_fix	1	fullstream	Board_Screen	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0																					2032	0											2649										2760	394	2	1339	7	4753	720	Board_Screen	Board_Screen	0				0			2880	720	222	1599	4	4753	720	2980	745	242	1619	4	4733	740	2				
Recording052	ProVisioNET_study_101_01_novice	Male	Expert	Heckling_fix	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0																					2032	0											2649										3114	445	100	1739	7	0	175	Board_Screen	Board_Screen	0				0			3134	522	100	1739	6	0	175	3373	562	160	1799	6	0	175	1	9670	175	453,91	438,13
Recording052	ProVisioNET_study_101_01_novice	Male	Expert	Heckling_fix	1	fullstream	Classroom_Others	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0																					2032	0											2649										180	180	180	180	1	29398	180	Board_Screen	Board_Screen	0				0			180	180	180	180	1	29398	180	220	220	220	220	1	29358	220	0				
Recording052	ProVisioNET_study_101_01_novice	Male	Expert	Heckling_fix	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0																					2032	0											2649										14312	894	100	4198	16	235	720	Board_Screen	Board_Screen	0				0			14571	1619	240	5197	9	235	3878	15171	1686	260	5257	9	175	3938	6	175	9670	438,13	453,91
Recording052	ProVisioNET_study_101_01_novice	Male	Expert	Heckling_fix	1	fullstream	Material	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0																					2032	0											2649										400	133	120	140	3	25660	140	Board_Screen	Board_Screen	0				0			1159	1159	1159	1159	1	25660	1159	1159	1159	1159	1159	1	25660	1159	0				
