Recording	Participant	Gender	Group	TOI	Interval	Media	AOI	Number_of_Events.Logged_live_Event	Number_of_Events.Calibration_fix_offset	Number_of_Events.Calibration_offset	Number_of_Events.Calibration_onset	Number_of_Events.Chatting_fix_offset	Number_of_Events.Chatting_offset	Number_of_Events.Chatting_onset	Number_of_Events.Clicking_fix_offset	Number_of_Events.Clicking_offset	Number_of_Events.Clicking_onset	Number_of_Events.Drawing_fix_offset	Number_of_Events.Drawing_offset	Number_of_Events.Drawing_onset	Number_of_Events.Drumming_fix_offset	Number_of_Events.Drumming_offset	Number_of_Events.Drumming_onset	Number_of_Events.Head_fix_offset	Number_of_Events.Head_offset	Number_of_Events.Head_onset	Number_of_Events.Heckling_fix_offset	Number_of_Events.Heckling_offset	Number_of_Events.Heckling_onset	Number_of_Events.Lesson_end	Number_of_Events.Lesson_start	Number_of_Events.Phone_fix_offset	Number_of_Events.Phone_offset	Number_of_Events.Phone_onset	Number_of_Events.Reaction_chatting	Number_of_Events.Reaction_clicking	Number_of_Events.Reaction_drawing	Number_of_Events.Reaction_drumming	Number_of_Events.Reaction_head	Number_of_Events.Reaction_heckling	Number_of_Events.Reaction_phone	Number_of_Events.Reaction_snipping	Number_of_Events.Reaction_whispering	Number_of_Events.Snipping_fix_offset	Number_of_Events.Snipping_offset	Number_of_Events.Snipping_onset	Number_of_Events.Whispering_fix_offset	Number_of_Events.Whispering_offset	Number_of_Events.Whispering_onset	Time_to_first_Event.Logged_live_Event	Time_to_first_Event.Calibration_fix_offset	Time_to_first_Event.Calibration_offset	Time_to_first_Event.Calibration_onset	Time_to_first_Event.Chatting_fix_offset	Time_to_first_Event.Chatting_offset	Time_to_first_Event.Chatting_onset	Time_to_first_Event.Clicking_fix_offset	Time_to_first_Event.Clicking_offset	Time_to_first_Event.Clicking_onset	Time_to_first_Event.Drawing_fix_offset	Time_to_first_Event.Drawing_offset	Time_to_first_Event.Drawing_onset	Time_to_first_Event.Drumming_fix_offset	Time_to_first_Event.Drumming_offset	Time_to_first_Event.Drumming_onset	Time_to_first_Event.Head_fix_offset	Time_to_first_Event.Head_offset	Time_to_first_Event.Head_onset	Time_to_first_Event.Heckling_fix_offset	Time_to_first_Event.Heckling_offset	Time_to_first_Event.Heckling_onset	Time_to_first_Event.Lesson_end	Time_to_first_Event.Lesson_start	Time_to_first_Event.Phone_fix_offset	Time_to_first_Event.Phone_offset	Time_to_first_Event.Phone_onset	Time_to_first_Event.Reaction_chatting	Time_to_first_Event.Reaction_clicking	Time_to_first_Event.Reaction_drawing	Time_to_first_Event.Reaction_drumming	Time_to_first_Event.Reaction_head	Time_to_first_Event.Reaction_heckling	Time_to_first_Event.Reaction_phone	Time_to_first_Event.Reaction_snipping	Time_to_first_Event.Reaction_whispering	Time_to_first_Event.Snipping_fix_offset	Time_to_first_Event.Snipping_offset	Time_to_first_Event.Snipping_onset	Time_to_first_Event.Whispering_fix_offset	Time_to_first_Event.Whispering_offset	Time_to_first_Event.Whispering_onset	Total_duration_of_fixations	Average_duration_of_fixations	Minimum_duration_of_fixations	Maximum_duration_of_fixations	Number_of_fixations	Time_to_first_fixation	Duration_of_first_fixation	Last_AOI_viewed	AOI_at_interval_end	Total_duration_of_whole_fixations	Average_duration_of_whole_fixations	Minimum_duration_of_whole_fixations	Maximum_duration_of_whole_fixations	Number_of_whole_fixations	Time_to_first_whole_fixation	Duration_of_first_whole_fixation	Total_duration_of_Visit	Average_duration_of_Visit	Minimum_duration_of_Visit	Maximum_duration_of_Visit	Number_of_Visits	Time_to_first_Visit	Duration_of_first_Visit	Total_duration_of_Glances	Average_duration_of_Glances	Minimum_duration_of_Glances	Maximum_duration_of_Glances	Number_of_Glances	Time_to_first_Glance	Duration_of_first_Glance	Number_of_saccades_in_AOI	Time_to_entry_saccade	Time_to_exit_saccade	Peak_velocity_of_entry_saccade	Peak_velocity_of_exit_saccade
Recording046	ProVisioNET_pilot_01_01	Female	Novice	Clicking_pen_fix	1	fullstream	Board_Screen	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0										0																																	660	220	100	440	3	21577	100	Carl(a)		0				0			680	340	120	560	2	21577	560	760	380	140	620	2	21517	620	1				
Recording046	ProVisioNET_pilot_01_01	Female	Novice	Clicking_pen_fix	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0										0																																	7515	835	160	3638	9	2349	660	Carl(a)		220	220	220	220	1	29632	220	7575	947	200	3638	8	2349	660	7855	982	220	3658	8	2269	740	0	2269	3008	563,65	575,17
Recording046	ProVisioNET_pilot_01_01	Female	Novice	Clicking_pen_fix	1	fullstream	Classroom_Others	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0										0																																	3678	368	80	1099	10	4207	1099	Carl(a)		0				0			6036	1006	80	3758	6	4207	1099	6256	1043	120	3798	6	4148	1159	0	15341	5307	427,06	462,32
Recording046	ProVisioNET_pilot_01_01	Female	Novice	Clicking_pen_fix	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0										0																																	4058	676	120	1379	6	1229	760	Carl(a)		0				0			4058	676	120	1379	6	1229	760	4317	720	140	1439	6	1209	780	0	10424	1989	408,53	368,7
Recording046	ProVisioNET_pilot_01_01	Female	Novice	Drawing	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0													0																	24668													3920	560	140	1519	7	0	622	Carl(a)	Carl(a)	0				0			3980	663	140	1519	6	0	622	4220	703	240	1579	6	0	622	0	11736	622	335,65	367,56
Recording046	ProVisioNET_pilot_01_01	Female	Novice	Drawing	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0													0																	24668													6016	547	80	1439	11	7258	160	Carl(a)	Carl(a)	0				0			6096	871	280	1439	7	7258	340	6416	917	340	1439	7	7218	380	3	7218	7598	259,11	317,43
Recording046	ProVisioNET_pilot_01_01	Female	Novice	Drawing	1	fullstream	Board_Screen	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0													0																	24668													9295	387	80	1239	24	782	100	Carl(a)	Carl(a)	0				0			9994	1999	1479	2678	5	782	2678	10294	2059	1539	2838	5	622	2838	12	622		367,56	
Recording046	ProVisioNET_pilot_01_01	Female	Novice	Drawing	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0													0																	24668													2867	287	80	620	10	7638	260	Carl(a)	Carl(a)	0				0			3407	852	89	1259	4	7638	879	3587	897	109	1339	4	7598	919	2	7598	8518	317,43	221,63
Recording046	ProVisioNET_pilot_01_01	Female	Novice	Drawing	1	fullstream	Classroom_Others	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0													0																	24668													780	195	140	260	4	4500	200	Carl(a)	Carl(a)	0				0			780	195	140	260	4	4500	200	919	230	180	300	4	4480	220	0	4480	8698	115,94	360,23
Recording046	ProVisioNET_pilot_01_01	Female	Novice	Drawing	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0													0																	24668													2678	335	80	620	8	7638	260	Carl(a)	Carl(a)	0				0			3098	1033	879	1259	3	7638	879	3258	1086	919	1339	3	7598	919	2	7598	8518	317,43	221,63
Recording046	ProVisioNET_pilot_01_01	Female	Novice	Drawing_fix	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0												29674	0																	24668													3920	560	140	1519	7	0	622	Carl(a)	Carl(a)	0				0			3980	663	140	1519	6	0	622	4220	703	240	1579	6	0	622	0	11736	622	335,65	367,56
Recording046	ProVisioNET_pilot_01_01	Female	Novice	Drawing_fix	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0												29674	0																	24668													6016	547	80	1439	11	7258	160	Carl(a)	Carl(a)	0				0			6096	871	280	1439	7	7258	340	6416	917	340	1439	7	7218	380	3	7218	7598	259,11	317,43
Recording046	ProVisioNET_pilot_01_01	Female	Novice	Drawing_fix	1	fullstream	Board_Screen	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0												29674	0																	24668													9295	387	80	1239	24	782	100	Carl(a)	Carl(a)	0				0			9994	1999	1479	2678	5	782	2678	10294	2059	1539	2838	5	622	2838	12	622		367,56	
Recording046	ProVisioNET_pilot_01_01	Female	Novice	Drawing_fix	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0												29674	0																	24668													3114	283	56	620	11	7638	260	Carl(a)	Carl(a)	0				0			3734	933	416	1259	4	7638	879	3913	978	435	1339	4	7598	919	2	7598	8518	317,43	221,63
Recording046	ProVisioNET_pilot_01_01	Female	Novice	Drawing_fix	1	fullstream	Classroom_Others	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0												29674	0																	24668													780	195	140	260	4	4500	200	Carl(a)	Carl(a)	0				0			780	195	140	260	4	4500	200	919	230	180	300	4	4480	220	0	4480	8698	115,94	360,23
Recording046	ProVisioNET_pilot_01_01	Female	Novice	Drawing_fix	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0												29674	0																	24668													2678	335	80	620	8	7638	260	Carl(a)	Carl(a)	0				0			3098	1033	879	1259	3	7638	879	3258	1086	919	1339	3	7598	919	2	7598	8518	317,43	221,63
Recording046	ProVisioNET_pilot_01_01	Female	Novice	Drumming_with_hands	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0																0															9613												3658	914	120	2638	4	308	620	Anna,Disruptive_Person		0				0			3838	1279	580	2638	3	308	620	3958	1319	620	2698	3	288	640	0	11702	928	117,33	394,76
Recording046	ProVisioNET_pilot_01_01	Female	Novice	Drumming_with_hands	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0																0															9613												3078	1539	520	2558	2	1008	520	Anna,Disruptive_Person		0				0			3098	3098	3098	3098	1	1008	3098	3178	3178	3178	3178	1	928	3178	0	928	4106	394,76	352,75
Recording046	ProVisioNET_pilot_01_01	Female	Novice	Drumming_with_hands	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0																0															9613												4746	1582	129	4377	3	0	129	Anna,Disruptive_Person		0				0			4866	2433	129	4737	2	0	129	4946	2473	129	4817	2	0	129	0	4106		352,75	
Recording046	ProVisioNET_pilot_01_01	Female	Novice	Drumming_with_hands	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0																0															9613												3658	914	120	2638	4	308	620	Anna,Disruptive_Person		0				0			3838	1279	580	2638	3	308	620	3958	1319	620	2698	3	288	640	0	11702	928	117,33	394,76
Recording046	ProVisioNET_pilot_01_01	Female	Novice	Drumming_with_hands_fix	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0															12325	0															9613												3978	663	80	2638	6	308	620	Board_Screen		0				0			4178	1044	340	2638	4	308	620	4377	1094	420	2698	4	288	640	1	11702	928	117,33	394,76
Recording046	ProVisioNET_pilot_01_01	Female	Novice	Drumming_with_hands_fix	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0															12325	0															9613												6196	477	60	2558	13	1008	520	Board_Screen		0				0			6656	1331	240	3098	5	1008	3098	6936	1387	320	3178	5	928	3178	1	928	4106	394,76	352,75
Recording046	ProVisioNET_pilot_01_01	Female	Novice	Drumming_with_hands_fix	1	fullstream	Board_Screen	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0															12325	0															9613												2099	161	80	500	13	20356	320	Board_Screen		0				0			3467	1156	240	2399	3	20356	2399	3707	1236	260	2578	3	20176	2578	4				
Recording046	ProVisioNET_pilot_01_01	Female	Novice	Drumming_with_hands_fix	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0															12325	0															9613												7044	783	120	4377	9	0	129	Board_Screen		0				0			7224	1445	129	4737	5	0	129	7384	1477	129	4817	5	0	129	1	4106	12961	352,75	469,54
